trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma_air,delta_air,deltap_air,n_air,gamma_self,delta_self,deltap_self,n_self,y_air,y_self,beta_g_air,beta_g_self
10891244,2,1,6357.710681,3.758e-28,0.0001227,1516.0521,43.0,43.0,       3 2 2 12,       0 2 2 01,               ,     Q 21f     ,0.072,-0.006358,0.0,0.71,0.096,-0.006229,0.0,0.7,0.030299,0.042112,0.0,0.0
10891245,2,1,6357.75375,5.043e-30,0.001004,2754.2552,29.0,29.0,       3 4 4 12,       0 4 4 01,               ,     Q 14e     ,0.0759,-0.005761,0.0,0.68,0.103,-0.005455,0.0,0.7,0.0,0.0,0.0,0.0
10891246,2,1,6357.79758,1.842e-29,0.000177,2238.6227,49.0,49.0,       3 3 3 12,       0 3 3 01,               ,     Q 24f     ,0.0709,-0.006583,0.0,0.72,0.094,-0.006528,0.0,0.68,0.046006,0.064753,0.0,0.0
10891247,2,1,6357.798526,1.061e-30,0.0003571,2795.9632,21.0,19.0,       3 1 1 23,       1 2 2 01,               ,     R  9f     ,0.0791,-0.005429,0.0,0.68,0.108,-0.005437,0.0,0.69,0.0,0.0,0.0,0.0
10891248,2,1,6357.806314,1.799e-27,0.01922,2137.901,27.0,25.0,       4 1 1 12,       1 1 1 01,               ,     R 12f     ,0.0766,-0.005134,0.0,0.68,0.104,-0.005113,0.0,0.69,0.0,0.0,0.0,0.0
9299161,5,1,6357.813951,8.519e-24,0.005757,3.845,5.0,3.0,              3,              0,               ,     R  1      ,0.0757,-0.0037,0.0,0.75,0.081,-0.0049,0.0,0.0,0.0,0.0,0.0,0.0
10891249,2,1,6357.816701,5.754e-30,0.001166,2743.2504,27.0,27.0,       3 4 4 12,       0 4 4 01,               ,     Q 13f     ,0.0766,-0.005663,0.0,0.68,0.104,-0.005335,0.0,0.69,0.0,0.0,0.0,0.0
10891250,2,1,6357.834075,9.714e-26,0.004426,668.1612,5.0,3.0,       3 1 1 12,       0 1 1 01,               ,     R  1e     ,0.0903,-0.003072,0.0,0.69,0.123,-0.003495,0.0,0.76,0.023991,0.033476,0.0,0.0
10891252,2,1,6357.8572,4.272e-28,0.0001351,1499.6073,41.0,41.0,       3 2 2 12,       0 2 2 01,               ,     Q 20e     ,0.0725,-0.00628,0.0,0.71,0.097,-0.006125,0.0,0.71,0.035298,0.049973,0.0,0.0
10891254,2,1,6357.875313,6.574e-30,0.001369,2733.0315,25.0,25.0,       3 4 4 12,       0 4 4 01,               ,     Q 12e     ,0.0774,-0.005559,0.0,0.68,0.105,-0.005213,0.0,0.69,0.0,0.0,0.0,0.0
10891255,2,1,6357.92955,7.526e-30,0.001627,2723.5986,23.0,23.0,       3 4 4 12,       0 4 4 01,               ,     Q 11f     ,0.0782,-0.005449,0.0,0.68,0.107,-0.005088,0.0,0.69,0.0,0.0,0.0,0.0
10891256,2,1,6357.944525,2.125e-29,0.0001942,2219.7962,47.0,47.0,       3 3 3 12,       0 3 3 01,               ,     Q 23e     ,0.0712,-0.00651,0.0,0.72,0.095,-0.00643,0.0,0.69,0.049697,0.069811,0.0,0.0
10891257,2,1,6357.979382,8.645e-30,0.001963,2714.9515,21.0,21.0,       3 4 4 12,       0 4 4 01,               ,     Q 10e     ,0.0791,-0.005332,0.0,0.68,0.108,-0.004961,0.0,0.69,0.0,0.0,0.0,0.0
10891258,2,1,6357.988477,4.851e-28,0.0001494,1483.945,39.0,39.0,       3 2 2 12,       0 2 2 01,               ,     Q 19f     ,0.073,-0.0062,0.0,0.7,0.098,-0.006019,0.0,0.71,0.037157,0.053098,0.0,0.0
10891259,2,1,6358.024779,9.98e-30,0.002411,2707.0904,19.0,19.0,       3 4 4 12,       0 4 4 01,               ,     Q  9f     ,0.0801,-0.005206,0.0,0.68,0.109,-0.004831,0.0,0.69,0.0,0.0,0.0,0.0
10891260,2,1,6358.065713,1.16e-29,0.003026,2700.0153,17.0,17.0,       3 4 4 12,       0 4 4 01,               ,     Q  8e     ,0.0811,-0.00507,0.0,0.68,0.111,-0.004698,0.0,0.7,0.0,0.0,0.0,0.0
10891261,2,1,6358.085703,2.444e-29,0.0002137,2201.7536,45.0,45.0,       3 3 3 12,       0 3 3 01,               ,     Q 22f     ,0.0716,-0.006435,0.0,0.71,0.095,-0.006331,0.0,0.69,0.053551,0.074818,0.0,0.0
10891262,2,1,6358.102162,1.362e-29,0.003905,2693.7263,15.0,15.0,       3 4 4 12,       0 4 4 01,               ,     Q  7f     ,0.0822,-0.004922,0.0,0.68,0.112,-0.004563,0.0,0.7,0.0,0.0,0.0,0.0
10891263,2,1,6358.119939,5.501e-28,0.0001662,1469.0655,37.0,37.0,       3 2 2 12,       0 2 2 01,               ,     Q 18e     ,0.0735,-0.006118,0.0,0.7,0.099,-0.00591,0.0,0.71,0.043172,0.060879,0.0,0.0
10891265,2,1,6358.132705,6.277e-29,0.01799,2842.9437,31.0,29.0,       4 2 2 12,       1 2 2 01,               ,     R 14e     ,0.0752,-0.005392,0.0,0.69,0.102,-0.005387,0.0,0.7,0.0,0.0,0.0,0.0
10891266,2,1,6358.134103,1.622e-29,0.005225,2688.2234,13.0,13.0,       3 4 4 12,       0 4 4 01,               ,     Q  6e     ,0.0834,-0.004758,0.0,0.68,0.114,-0.004425,0.0,0.71,0.0,0.0,0.0,0.0
10891267,2,1,6358.161517,1.971e-29,0.007333,2683.5065,11.0,11.0,       3 4 4 12,       0 4 4 01,               ,     Q  5f     ,0.0847,-0.004577,0.0,0.69,0.116,-0.004285,0.0,0.72,0.0,0.0,0.0,0.0
10891268,2,1,6358.184387,2.472e-29,0.01103,2679.5757,9.0,9.0,       3 4 4 12,       0 4 4 01,               ,     Q  4e     ,0.0862,-0.004375,0.0,0.69,0.118,-0.004141,0.0,0.73,0.0,0.0,0.0,0.0
10891269,2,1,6358.219843,2.808e-29,0.0002363,2184.4949,43.0,43.0,       3 3 3 12,       0 3 3 01,               ,     Q 21e     ,0.072,-0.006358,0.0,0.71,0.096,-0.006229,0.0,0.7,0.058065,0.0,0.0,0.0
10891271,2,1,6358.239051,6.233e-28,0.0001859,1454.9686,35.0,35.0,       3 2 2 12,       0 2 2 01,               ,     Q 17f     ,0.074,-0.006033,0.0,0.7,0.1,-0.0058,0.0,0.71,0.048229,0.067955,0.0,0.0
10891272,2,1,6358.283147,1.67e-30,0.0005332,2803.7935,23.0,21.0,       3 1 1 23,       1 2 2 01,               ,     R 10e     ,0.0782,-0.005599,0.0,0.68,0.107,-0.005599,0.0,0.69,0.026253,0.035619,0.0,0.0
10891274,2,1,6358.321449,1.848e-27,0.01931,2147.9062,29.0,27.0,       4 1 1 12,       1 1 1 01,               ,     R 13e     ,0.0759,-0.005266,0.0,0.68,0.103,-0.005251,0.0,0.7,0.0,0.0,0.0,0.0
10891275,2,1,6358.330025,2.321e-30,0.01838,3562.2207,37.0,35.0,       4 3 3 12,       1 3 3 01,               ,     R 17e     ,0.0735,-0.005743,0.0,0.7,0.099,-0.005784,0.0,0.71,0.0,0.0,0.0,0.0
10891276,2,1,6358.347994,3.219e-29,0.0002623,2168.0202,41.0,41.0,       3 3 3 12,       0 3 3 01,               ,     Q 20f     ,0.0725,-0.00628,0.0,0.71,0.097,-0.006125,0.0,0.71,0.062702,0.0,0.0,0.0
10891277,2,1,6358.355885,7.058e-28,0.0002092,1441.6547,33.0,33.0,       3 2 2 12,       0 2 2 01,               ,     Q 16e     ,0.0746,-0.005946,0.0,0.69,0.101,-0.005687,0.0,0.71,0.056927,0.0,0.0,0.0
10891278,2,1,6358.360221,7.034e-29,0.03063,3031.4647,51.0,49.0,       5 0 0 12,       2 0 0 01,               ,     R 24e     ,0.0705,-0.006453,0.0,0.72,0.093,-0.006625,0.0,0.67,-0.006721,-0.009452,0.0,0.0
10891279,2,1,6358.382915,1.694e-30,0.03143,3840.2202,61.0,59.0,       5 1 1 12,       2 1 1 01,               ,     R 29e     ,0.0692,-0.006898,0.0,0.74,0.088,-0.00714,0.0,0.63,0.0,0.0,0.0,0.0
10891281,2,1,6358.462443,7.991e-28,0.0002373,1429.1236,31.0,31.0,       3 2 2 12,       0 2 2 01,               ,     Q 15f     ,0.0752,-0.005855,0.0,0.69,0.102,-0.005572,0.0,0.7,0.063902,0.0,0.0,0.0
10891282,2,1,6358.469329,3.687e-29,0.0002926,2152.3296,39.0,39.0,       3 3 3 12,       0 3 3 01,               ,     Q 19e     ,0.073,-0.0062,0.0,0.7,0.098,-0.006019,0.0,0.71,0.067284,0.0,0.0,0.0
10891283,2,1,6358.485031,2.351e-30,5.129e-06,2042.0313,83.0,85.0,       4 0 0 12,       0 2 2 01,               ,     P 42e     ,0.067,-0.007643,0.0,0.75,0.079,-0.007939,0.0,0.59,0.0,0.0,0.0,0.0
10891285,2,1,6358.542184,5.02e-26,0.01813,1494.3071,35.0,33.0,       4 0 0 12,       1 0 0 01,               ,     R 16e     ,0.074,-0.00563,0.0,0.7,0.1,-0.005654,0.0,0.71,-0.002107,-0.00285,0.0,0.0
10891286,2,1,6358.564987,9.05e-28,0.0002713,1417.3755,29.0,29.0,       3 2 2 12,       0 2 2 01,               ,     Q 14e     ,0.0759,-0.005761,0.0,0.68,0.103,-0.005455,0.0,0.7,0.073565,0.0,0.0,0.0
10891287,2,1,6358.584529,4.217e-29,0.0003282,2137.423,37.0,37.0,       3 3 3 12,       0 3 3 01,               ,     Q 18f     ,0.0735,-0.006118,0.0,0.7,0.099,-0.00591,0.0,0.71,0.073322,0.0,0.0,0.0
10891289,2,1,6358.604745,1.715e-25,0.005625,669.7274,7.0,5.0,       3 1 1 12,       0 1 1 01,               ,     R  2f     ,0.088,-0.003261,0.0,0.7,0.12,-0.002014,0.0,0.74,0.019277,0.026544,0.0,0.0
10891290,2,1,6358.637202,5.707e-27,1.119e-05,578.0116,75.0,77.0,       4 1 1 01,       0 0 0 01,               ,     P 38e     ,0.0676,-0.006464,0.0,0.75,0.082,-0.006465,0.0,0.6,0.005735,0.007471,0.0,0.0
10891291,2,1,6358.654324,1.749e-23,0.007441,81.9401,31.0,29.0,       3 0 0 12,       0 0 0 01,               ,     R 14e     ,0.0752,-0.005392,0.0,0.69,0.102,-0.00567,0.0,0.7,-0.000247,-0.000433,0.0,0.0
10891292,2,1,6358.658686,1.026e-27,0.0003133,1406.4103,27.0,27.0,       3 2 2 12,       0 2 2 01,               ,     Q 13f     ,0.0766,-0.005663,0.0,0.68,0.104,-0.005335,0.0,0.69,0.079502,0.0,0.0,0.0
10891294,2,1,6358.693093,4.82e-29,0.0003702,2123.3007,35.0,35.0,       3 3 3 12,       0 3 3 01,               ,     Q 17e     ,0.074,-0.006033,0.0,0.7,0.1,-0.0058,0.0,0.71,0.0,0.0,0.0,0.0
10891297,2,1,6358.7472,1.165e-27,0.0003656,1396.2282,25.0,25.0,       3 2 2 12,       0 2 2 01,               ,     Q 12e     ,0.0774,-0.005559,0.0,0.68,0.105,-0.005213,0.0,0.69,0.0,0.0,0.0,0.0
10891298,2,1,6358.792278,1.721e-30,0.03486,3864.8742,63.0,61.0,       5 1 1 12,       2 1 1 01,               ,     R 30f     ,0.0689,-0.006982,0.0,0.74,0.088,-0.007233,0.0,0.63,0.0,0.0,0.0,0.0
10891299,2,1,6358.795442,5.505e-29,0.0004203,2109.9625,33.0,33.0,       3 3 3 12,       0 3 3 01,               ,     Q 16f     ,0.0746,-0.005946,0.0,0.69,0.101,-0.005687,0.0,0.71,0.0,0.0,0.0,0.0
10891300,2,1,6358.81914,6.38e-29,0.01819,2854.689,33.0,31.0,       4 2 2 12,       1 2 2 01,               ,     R 15f     ,0.0746,-0.005513,0.0,0.69,0.101,-0.005522,0.0,0.71,0.0,0.0,0.0,0.0
10891301,2,1,6358.827808,1.327e-27,0.0004325,1386.8291,23.0,23.0,       3 2 2 12,       0 2 2 01,               ,     Q 11f     ,0.0782,-0.005449,0.0,0.68,0.107,-0.005088,0.0,0.69,0.0,0.0,0.0,0.0
10891303,2,1,6358.873704,6.904e-27,2.937e-06,81.9401,31.0,29.0,       3 3 3 01,       0 0 0 01,               ,     R 14e     ,0.0752,-0.004622,0.0,0.69,0.102,-0.004547,0.0,0.7,0.0,0.0,0.0,0.0
10891304,2,1,6358.891305,6.288e-29,0.0004808,2097.4087,31.0,31.0,       3 3 3 12,       0 3 3 01,               ,     Q 15e     ,0.0752,-0.005855,0.0,0.69,0.102,-0.005572,0.0,0.7,0.0,0.0,0.0,0.0
10891306,2,1,6358.902485,1.516e-27,0.0005189,1378.2132,21.0,21.0,       3 2 2 12,       0 2 2 01,               ,     Q 10e     ,0.0791,-0.005332,0.0,0.68,0.108,-0.004961,0.0,0.69,0.0,0.0,0.0,0.0
10891308,2,1,6358.943767,9.116e-29,6.964e-05,1805.2523,75.0,73.0,       5 1 1 02,       1 0 0 02,               ,     R 36e     ,0.0678,-0.006433,0.0,0.74,0.083,-0.006572,0.0,0.6,-0.006467,-0.008632,0.0,0.0
10891309,2,1,6358.969835,1.743e-27,0.0006348,1370.3804,19.0,19.0,       3 2 2 12,       0 2 2 01,               ,     Q  9f     ,0.0801,-0.005206,0.0,0.68,0.109,-0.004831,0.0,0.69,0.0,0.0,0.0,0.0
10891310,2,1,6358.980933,7.183e-29,0.0005545,2085.6392,29.0,29.0,       3 3 3 12,       0 3 3 01,               ,     Q 14f     ,0.0759,-0.005761,0.0,0.68,0.103,-0.005455,0.0,0.7,0.0,0.0,0.0,0.0
10891312,2,1,6359.03081,2.018e-27,0.0007938,1363.3308,17.0,17.0,       3 2 2 12,       0 2 2 01,               ,     Q  8e     ,0.0811,-0.00507,0.0,0.68,0.111,-0.004698,0.0,0.7,0.0,0.0,0.0,0.0
10891313,2,1,6359.045916,2.279e-30,0.01835,3576.3373,39.0,37.0,       4 3 3 12,       1 3 3 01,               ,     R 18f     ,0.073,-0.005853,0.0,0.7,0.098,-0.005912,0.0,0.71,0.0,0.0,0.0,0.0
10891314,2,1,6359.064203,8.214e-29,0.0006457,2074.6542,27.0,27.0,       3 3 3 12,       0 3 3 01,               ,     Q 13e     ,0.0766,-0.005663,0.0,0.68,0.104,-0.005335,0.0,0.69,0.0,0.0,0.0,0.0
10891315,2,1,6359.084784,2.36e-27,0.001021,1357.0644,15.0,15.0,       3 2 2 12,       0 2 2 01,               ,     Q  7f     ,0.0822,-0.004922,0.0,0.68,0.112,-0.004563,0.0,0.7,0.0,0.0,0.0,0.0
10891316,2,1,6359.122696,1.876e-30,0.0005748,2812.407,25.0,23.0,       3 1 1 23,       1 2 2 01,               ,     R 11f     ,0.0774,-0.00576,0.0,0.68,0.105,-0.005759,0.0,0.69,0.049452,0.067577,0.0,0.0
10891317,2,1,6359.132149,2.802e-27,0.001361,1351.5813,13.0,13.0,       3 2 2 12,       0 2 2 01,               ,     Q  6e     ,0.0834,-0.004758,0.0,0.68,0.114,-0.004425,0.0,0.71,0.0,0.0,0.0,0.0
10891318,2,1,6359.141266,9.406e-29,0.0007599,2064.4536,25.0,25.0,       3 3 3 12,       0 3 3 01,               ,     Q 12f     ,0.0774,-0.005559,0.0,0.68,0.105,-0.005213,0.0,0.69,0.0,0.0,0.0,0.0
10891320,2,1,6359.172673,3.397e-27,0.001906,1346.8814,11.0,11.0,       3 2 2 12,       0 2 2 01,               ,     Q  5f     ,0.0847,-0.004577,0.0,0.69,0.116,-0.004285,0.0,0.72,0.0,0.0,0.0,0.0
10891321,2,1,6359.206481,4.25e-27,0.00286,1342.9648,9.0,9.0,       3 2 2 12,       0 2 2 01,               ,     Q  4e     ,0.0862,-0.004375,0.0,0.69,0.118,-0.004141,0.0,0.73,0.0,0.0,0.0,0.0
10891322,2,1,6359.208494,1.875e-27,0.01935,2159.0306,31.0,29.0,       4 1 1 12,       1 1 1 01,               ,     R 14f     ,0.0752,-0.005392,0.0,0.69,0.102,-0.005387,0.0,0.7,0.0,0.0,0.0,0.0
10891323,2,1,6359.212091,1.08e-28,0.000906,2055.0374,23.0,23.0,       3 3 3 12,       0 3 3 01,               ,     Q 11e     ,0.0782,-0.005449,0.0,0.68,0.107,-0.005088,0.0,0.69,0.0,0.0,0.0,0.0
10891324,2,1,6359.233511,5.594e-27,0.004767,1339.8315,7.0,7.0,       3 2 2 12,       0 2 2 01,               ,     Q  3f     ,0.088,-0.004146,0.0,0.7,0.12,-0.003994,0.0,0.74,0.0,0.0,0.0,0.0
10891325,2,1,6359.25379,8.084e-27,0.009536,1337.4815,5.0,5.0,       3 2 2 12,       0 2 2 01,               ,     Q  2e     ,0.0903,-0.003886,0.0,0.69,0.123,-0.003845,0.0,0.76,0.0,0.0,0.0,0.0
10891326,2,1,6359.276775,1.244e-28,0.001096,2046.4059,21.0,21.0,       3 3 3 12,       0 3 3 01,               ,     Q 10f     ,0.0791,-0.005332,0.0,0.68,0.108,-0.004961,0.0,0.69,0.0,0.0,0.0,0.0
10891329,2,1,6359.335335,1.44e-28,0.00135,2038.5588,19.0,19.0,       3 3 3 12,       0 3 3 01,               ,     Q  9e     ,0.0801,-0.005206,0.0,0.68,0.109,-0.004831,0.0,0.69,0.0,0.0,0.0,0.0
10891330,2,1,6359.342141,2.386e-25,0.006158,672.0676,9.0,7.0,       3 1 1 12,       0 1 1 01,               ,     R  3e     ,0.0862,-0.0035,0.0,0.69,0.118,-0.005669,0.0,0.73,0.015206,0.020724,0.0,0.0
10891331,2,1,6359.387844,1.68e-28,0.001701,2031.4964,17.0,17.0,       3 3 3 12,       0 3 3 01,               ,     Q  8f     ,0.0811,-0.00507,0.0,0.68,0.111,-0.004698,0.0,0.7,0.0,0.0,0.0,0.0
10891332,2,1,6359.406389,6.094e-29,0.01741,2867.2154,35.0,33.0,       4 2 2 12,       1 2 2 01,               ,     R 16e     ,0.074,-0.00563,0.0,0.7,0.1,-0.005654,0.0,0.71,0.0,0.0,0.0,0.0
10891333,2,1,6359.427611,1.188e-30,4.653e-06,2181.269,91.0,93.0,       2 1 1 23,       0 2 2 01,               ,     P 46e     ,0.0663,-0.008978,0.0,0.74,0.076,-0.009496,0.0,0.58,0.008527,0.009341,0.0,0.0
10891334,2,1,6359.434342,1.978e-28,0.002201,2025.2187,15.0,15.0,       3 3 3 12,       0 3 3 01,               ,     Q  7e     ,0.0822,-0.004922,0.0,0.68,0.112,-0.004563,0.0,0.7,0.0,0.0,0.0,0.0
10891336,2,1,6359.474888,2.362e-28,0.002953,2019.7256,13.0,13.0,       3 3 3 12,       0 3 3 01,               ,     Q  6f     ,0.0834,-0.004758,0.0,0.68,0.114,-0.004425,0.0,0.71,0.0,0.0,0.0,0.0
10891338,2,1,6359.509531,2.879e-28,0.004158,2015.0171,11.0,11.0,       3 3 3 12,       0 3 3 01,               ,     Q  5e     ,0.0847,-0.004577,0.0,0.69,0.116,-0.004285,0.0,0.72,0.0,0.0,0.0,0.0
10891339,2,1,6359.524081,2.952e-30,0.0008767,2821.803,27.0,25.0,       3 1 1 23,       1 2 2 01,               ,     R 12e     ,0.0766,-0.005913,0.0,0.68,0.104,-0.005917,0.0,0.69,0.020077,0.02696,0.0,0.0
10891340,2,1,6359.538317,3.619e-28,0.006267,2011.0934,9.0,9.0,       3 3 3 12,       0 3 3 01,               ,     Q  4f     ,0.0862,-0.004375,0.0,0.69,0.118,-0.004141,0.0,0.73,0.0,0.0,0.0,0.0
10891341,2,1,6359.56129,4.781e-28,0.01048,2007.9544,7.0,7.0,       3 3 3 12,       0 3 3 01,               ,     Q  3e     ,0.088,-0.004146,0.0,0.7,0.12,-0.003994,0.0,0.74,0.0,0.0,0.0,0.0
10891343,2,1,6359.626999,1.424e-30,0.03127,3887.8208,65.0,63.0,       5 1 1 12,       2 1 1 01,               ,     R 31e     ,0.0687,-0.007065,0.0,0.74,0.087,-0.007323,0.0,0.62,0.0,0.0,0.0,0.0
10891344,2,1,6359.627482,6.238e-29,0.03058,3071.2936,55.0,53.0,       5 0 0 12,       2 0 0 01,               ,     R 26e     ,0.0699,-0.006636,0.0,0.73,0.091,-0.006841,0.0,0.65,-0.007415,-0.010316,0.0,0.0
10891346,2,1,6359.660632,1.893e-27,0.01941,2170.5469,33.0,31.0,       4 1 1 12,       1 1 1 01,               ,     R 15e     ,0.0746,-0.005513,0.0,0.69,0.101,-0.005522,0.0,0.71,0.0,0.0,0.0,0.0
10891351,2,1,6359.750196,2.224e-30,0.01831,3591.2377,41.0,39.0,       4 3 3 12,       1 3 3 01,               ,     R 19e     ,0.0725,-0.005959,0.0,0.71,0.097,-0.006037,0.0,0.71,0.0,0.0,0.0,0.0
10891353,2,1,6359.864277,4.904e-26,0.01815,1521.6154,39.0,37.0,       4 0 0 12,       1 0 0 01,               ,     R 18e     ,0.073,-0.005853,0.0,0.7,0.098,-0.005912,0.0,0.71,-0.00364,-0.005121,0.0,0.0
10891354,2,1,6359.967246,1.761e-23,0.007467,106.1297,35.0,33.0,       3 0 0 12,       0 0 0 01,               ,     R 16e     ,0.074,-0.00563,0.0,0.7,0.1,-0.005991,0.0,0.71,-0.001934,-0.002616,0.0,0.0
10891356,2,1,6360.031902,1.436e-30,0.03478,3914.2032,67.0,65.0,       5 1 1 12,       2 1 1 01,               ,     R 32f     ,0.0685,-0.007146,0.0,0.74,0.086,-0.00741,0.0,0.62,0.0,0.0,0.0,0.0
10891357,2,1,6360.098271,6.173e-29,0.0178,2880.5265,37.0,35.0,       4 2 2 12,       1 2 2 01,               ,     R 17f     ,0.0735,-0.005743,0.0,0.7,0.099,-0.005784,0.0,0.71,0.0,0.0,0.0,0.0
10891358,2,1,6360.113271,3.008e-25,0.006451,675.2049,11.0,9.0,       3 1 1 12,       0 1 1 01,               ,     R  4f     ,0.0847,-0.003737,0.0,0.69,0.116,-0.006486,0.0,0.72,0.014009,0.018954,0.0,0.0
10891361,2,1,6360.167699,6.566e-27,1.024e-05,519.535,71.0,73.0,       4 1 1 01,       0 0 0 01,               ,     P 36e     ,0.068,-0.006384,0.0,0.74,0.084,-0.006333,0.0,0.61,0.005286,0.007144,0.0,0.0
10891364,2,1,6360.386053,7.657e-29,7.383e-05,1863.7586,79.0,77.0,       5 1 1 02,       1 0 0 02,               ,     R 38e     ,0.0675,-0.006565,0.0,0.75,0.081,-0.006688,0.0,0.6,-0.006911,-0.008935,0.0,0.0
10891365,2,1,6360.407937,2.989e-30,0.0008687,2831.9824,29.0,27.0,       3 1 1 23,       1 2 2 01,               ,     R 13f     ,0.0759,-0.006058,0.0,0.68,0.103,-0.006073,0.0,0.7,0.043073,0.058451,0.0,0.0
10891368,2,1,6360.461592,2.152e-30,0.01824,3606.922,43.0,41.0,       4 3 3 12,       1 3 3 01,               ,     R 20f     ,0.072,-0.006063,0.0,0.71,0.096,-0.00616,0.0,0.7,0.0,0.0,0.0,0.0
10891369,2,1,6360.511194,1.403e-30,6.431e-06,2218.0295,93.0,95.0,       2 1 1 23,       0 2 2 01,               ,     P 47f     ,0.0661,-0.009033,0.0,0.74,0.075,-0.009583,0.0,0.58,0.006994,0.007721,0.0,0.0
10891370,2,1,6360.559497,1.027e-27,4.355e-07,106.1297,35.0,33.0,       3 3 3 01,       0 0 0 01,               ,     R 16e     ,0.074,-0.004837,0.0,0.7,0.1,-0.00478,0.0,0.71,0.0,0.0,0.0,0.0
10891371,2,1,6360.588275,1.89e-27,0.01944,2183.2897,35.0,33.0,       4 1 1 12,       1 1 1 01,               ,     R 16f     ,0.074,-0.00563,0.0,0.7,0.1,-0.005654,0.0,0.71,0.0,0.0,0.0,0.0
10891372,2,1,6360.625113,5.634e-29,0.01651,2894.6176,39.0,37.0,       4 2 2 12,       1 2 2 01,               ,     R 18e     ,0.073,-0.005853,0.0,0.7,0.098,-0.005912,0.0,0.71,0.0,0.0,0.0,0.0
10891376,2,1,6360.721842,4.809e-30,0.001379,2842.9437,31.0,29.0,       3 1 1 23,       1 2 2 01,               ,     R 14e     ,0.0752,-0.006197,0.0,0.69,0.102,-0.006227,0.0,0.7,0.013202,0.017374,0.0,0.0
10891377,2,1,6360.786439,2.498e-30,4.179e-06,1977.0938,79.0,81.0,       4 0 0 12,       0 2 2 01,               ,     P 40e     ,0.0673,-0.007548,0.0,0.75,0.08,-0.007783,0.0,0.59,0.0,0.0,0.0,0.0
10891378,2,1,6360.819048,3.59e-25,0.006641,679.099,13.0,11.0,       3 1 1 12,       0 1 1 01,               ,     R  5e     ,0.0834,-0.00396,0.0,0.68,0.114,-0.003337,0.0,0.71,0.010114,0.013637,0.0,0.0
10891380,2,1,6360.848332,1.174e-30,0.03108,3938.5389,69.0,67.0,       5 1 1 12,       2 1 1 01,               ,     R 33e     ,0.0683,-0.007226,0.0,0.74,0.085,-0.007493,0.0,0.61,0.0,0.0,0.0,0.0
10891381,2,1,6360.873363,5.417e-29,0.03052,3114.2441,59.0,57.0,       5 0 0 12,       2 0 0 01,               ,     R 28e     ,0.0694,-0.006812,0.0,0.73,0.089,-0.007043,0.0,0.64,-0.008017,-0.011164,0.0,0.0
10891385,2,1,6360.93446,2.008e-30,2.846e-05,2011.0934,11.0,9.0,       2 2 2 23,       0 3 3 01,               ,     R  4f     ,0.0847,-0.004367,0.0,0.69,0.116,-0.004599,0.0,0.72,0.0,0.0,0.0,0.0
10891386,2,1,6360.971235,1.88e-27,0.01949,2196.3094,37.0,35.0,       4 1 1 12,       1 1 1 01,               ,     R 17e     ,0.0735,-0.005743,0.0,0.7,0.099,-0.005784,0.0,0.71,0.0,0.0,0.0,0.0
10891389,2,1,6361.155056,2.072e-30,0.01818,3623.39,45.0,43.0,       4 3 3 12,       1 3 3 01,               ,     R 21e     ,0.0716,-0.006164,0.0,0.71,0.095,-0.006281,0.0,0.69,0.0,0.0,0.0,0.0
10891390,2,1,6361.160793,4.664e-26,0.01816,1552.0433,43.0,41.0,       4 0 0 12,       1 0 0 01,               ,     R 20e     ,0.072,-0.006063,0.0,0.71,0.096,-0.00616,0.0,0.7,-0.004925,-0.006877,0.0,0.0
10891393,2,1,6361.250354,1.722e-23,0.007485,133.4393,39.0,37.0,       3 0 0 12,       0 0 0 01,               ,     R 18e     ,0.073,-0.005853,0.0,0.7,0.098,-0.006235,0.0,0.71,-0.003511,-0.004954,0.0,0.0
10891394,2,1,6361.252374,1.176e-30,0.0347,3966.6605,71.0,69.0,       5 1 1 12,       2 1 1 01,               ,     R 34f     ,0.0681,-0.007305,0.0,0.74,0.084,-0.007573,0.0,0.61,0.0,0.0,0.0,0.0
10891396,2,1,6361.33562,5.752e-29,0.01724,2909.4945,41.0,39.0,       4 2 2 12,       1 2 2 01,               ,     R 19f     ,0.0725,-0.005959,0.0,0.71,0.097,-0.006037,0.0,0.71,0.0,0.0,0.0,0.0
9299162,5,1,6361.343496,1.247e-23,0.006253,11.535,7.0,5.0,              3,              0,               ,     R  2      ,0.0712,-0.0049,0.0,0.74,0.077,-0.0063,0.0,0.0,0.01577,0.017413,0.0,0.0
10891397,2,1,6361.583497,4.051e-27,0.003416,1337.4815,7.0,5.0,       3 2 2 12,       0 2 2 01,               ,     R  2e     ,0.088,-0.003261,0.0,0.7,0.12,-0.003649,0.0,0.74,0.029114,0.040489,0.0,0.0
10891398,2,1,6361.596671,4.125e-25,0.006768,683.8124,15.0,13.0,       3 1 1 12,       0 1 1 01,               ,     R  6f     ,0.0822,-0.004165,0.0,0.68,0.112,-0.002654,0.0,0.7,0.010436,0.01407,0.0,0.0
10891401,2,1,6361.645252,3.841e-30,4.697e-05,2015.0171,13.0,11.0,       2 2 2 23,       0 3 3 01,               ,     R  5e     ,0.0834,-0.004614,0.0,0.68,0.114,-0.00477,0.0,0.71,0.0,0.0,0.0,0.0
