global_iso_id,molec_id,local_iso_id,nu,sw,a,elower,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
24,4,4,2179.229219,1.132E-26,97.38,2667.917,0.092,0.75,-0.002057,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.237963,1.030E-29,96.98,4259.7099,0.078,0.75,-0.003311,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.24192,2.919E-21,103.1,1321.4134,0.1,0.68,-0.002114,0,0.137,0.68,0,0,0,1,0,0.004571,0
21,4,1,2179.24326,2.915E-21,103,1321.4066,0.1,0.68,-0.002114,0,0.137,0.68,0,0,0,1,0,0.004571,0
24,4,4,2179.243718,1.810E-28,204.1,3699.8862,0.089,0.75,-0.00223,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.246293,1.810E-28,204.1,3699.9088,0.089,0.75,-0.00223,0,0,0,0,0,0,1,0,0,0
23,4,3,2179.26308,8.064E-24,92.97,1177.0113,0.113,0.69,-0.00155,0,0.13539823,0.69,0,0,0,1,0,0.01618,0
24,4,4,2179.272971,6.771E-29,103.4,3861.9781,0.08,0.75,-0.003051,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.272971,6.771E-29,103.4,3861.9781,0.08,0.75,-0.003051,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.27619,2.085E-20,100.3,1032.0561,0.086,0.69,-0.002592,0,0.129069767,0.69,0,0,0,1,0,0.009035,0
21,4,1,2179.2785,6.653E-20,101.3,866.5981,0.08,0.72,-0.002871,0,0.11875,0.72,0,0,0,1,0,0.009993,0
21,4,1,2179.29528,4.919E-25,0.3388,2001.6341,0.095,0.68,-0.002442,0,0.127368421,0.68,0,0,0,1,0,0.04,0
21,4,1,2179.29632,1.956E-23,183.5,2444.6978,0.103,0.69,-0.002071,0,0.138834951,0.69,0,0,0,1,0,0.000682,0
21,4,1,2179.30127,1.101E-23,90.08,2388.18,0.105,0.69,-0.001951,0,0.14,0.69,0,0,0,1,0,0.002509,0
22,4,2,2179.31277,6.895E-22,76.25,0.838,0.122,0.71,-0.001332,0,0.125409836,0.71,0,0,0,1,0,0.04,0
24,4,4,2179.3183,6.153E-27,94.94,2810.158,0.089,0.75,-0.002187,0,0,0,0,0,0,1,0,0,0
22,4,2,2179.31947,2.129E-24,90.73,1798.7442,0.081,0.71,-0.003125,0,0.124691358,0.71,0,0,0,1,0,-0.017511,0
21,4,1,2179.32705,3.068E-25,0.3751,2111.1553,0.096,0.68,-0.002401,0,0.128125,0.68,0,0,0,1,0,0.04,0
24,4,4,2179.327156,1.014E-29,97.08,4263.1162,0.078,0.75,-0.003311,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.336,6.129E-24,105.1,1216.9543,0.106,0.75,-0.001453,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.34169,2.097E-20,100.5,1031.2209,0.086,0.69,-0.002592,0,0.129069767,0.69,0,0,0,1,0,0.009035,0
23,4,3,2179.35628,2.423E-21,100.6,263.0883,0.094,0.69,-0.002381,0,0.126595745,0.69,0,0,0,1,0,0.007515,0
24,4,4,2179.368561,3.189E-28,0.2784,2345.5253,0.078,0.75,-0.003267,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.37038,3.963E-24,2.974,2019.2551,0.095,0.68,-0.002442,0,0.127368421,0.68,0,0,0,1,0,0.04,0
24,4,4,2179.371447,1.911E-28,201.6,3686.2533,0.089,0.75,-0.00223,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.37244,3.963E-24,2.974,2019.2542,0.095,0.68,-0.002442,0,0.127368421,0.68,0,0,0,1,0,0.04,0
24,4,4,2179.377193,2.403E-26,100.5,2494.7229,0.094,0.75,-0.001928,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.391979,1.743E-26,100.7,2578.1078,0.092,0.75,-0.002014,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.391979,1.743E-26,100.7,2578.1078,0.092,0.75,-0.002014,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.40575,5.846E-24,97.31,2562.6826,0.103,0.69,-0.002071,0,0.138834951,0.69,0,0,0,1,0,0.000193,0
21,4,1,2179.40669,5.846E-24,97.31,2562.6848,0.103,0.69,-0.002071,0,0.138834951,0.69,0,0,0,1,0,0.000193,0
24,4,4,2179.436415,3.265E-29,91.33,3994.5865,0.079,0.75,-0.003138,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.476456,1.144E-28,101.9,3742.4508,0.081,0.75,-0.002965,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.479828,1.144E-28,101.9,3742.4752,0.081,0.75,-0.002965,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.49577,3.738E-23,207.5,2336.776,0.102,0.68,-0.002026,0,0.138235294,0.68,0,0,0,1,0,0.003023,0
24,4,4,2179.498355,3.452E-29,98.24,3998.1205,0.079,0.75,-0.003138,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.510194,2.535E-28,0.2682,2388.8084,0.078,0.75,-0.003311,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.52599,3.520E-25,0.4095,2091.9185,0.096,0.68,-0.002359,0,0.13125,0.68,0,0,0,1,0,0.04,0
21,4,1,2179.52602,5.645E-25,0.3675,1981.4344,0.096,0.68,-0.002401,0,0.128125,0.68,0,0,0,1,0,0.04,0
21,4,1,2179.53049,4.556E-24,3.231,1999.072,0.096,0.68,-0.002401,0,0.128125,0.68,0,0,0,1,0,0.04,0
21,4,1,2179.53244,4.556E-24,3.231,1999.0711,0.096,0.68,-0.002401,0,0.128125,0.68,0,0,0,1,0,0.04,0
23,4,3,2179.53451,8.346E-24,92.04,1193.5757,0.111,0.69,-0.00162,0,0.136936937,0.69,0,0,0,1,0,0.014942,0
23,4,3,2179.53461,8.346E-24,92.04,1193.5759,0.111,0.69,-0.00162,0,0.136936937,0.69,0,0,0,1,0,0.014942,0
22,4,2,2179.54386,2.036E-22,97.25,734.6693,0.098,0.68,-0.002344,0,0.134693878,0.68,0,0,0,1,0,-0.005292,0
22,4,2,2179.56154,1.871E-24,94.84,1839.4004,0.081,0.71,-0.003154,0,0.12345679,0.71,0,0,0,1,0,-0.017562,0
22,4,2,2179.56972,1.992E-22,95.29,734.9768,0.098,0.68,-0.002344,0,0.134693878,0.68,0,0,0,1,0,-0.005292,0
22,4,2,2179.58878,1.907E-24,96.77,1839.6273,0.081,0.71,-0.003154,0,0.12345679,0.71,0,0,0,1,0,-0.017562,0
24,4,4,2179.597869,9.191E-29,193.4,3847.5615,0.087,0.75,-0.00236,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.610785,1.498E-28,101.1,3680.9636,0.081,0.75,-0.002922,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.63577,5.322E-23,107.9,1754.1181,0.12,0.7,-0.001133,0,0.1275,0.7,0,0,0,1,0,-0.03551,0
21,4,1,2179.64502,5.322E-23,107.9,1754.1002,0.12,0.7,-0.001133,0,0.1275,0.7,0,0,0,1,0,-0.03551,0
24,4,4,2179.652483,2.167E-26,100.6,2524.8076,0.093,0.75,-0.001971,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.657721,2.166E-26,100.6,2524.8373,0.093,0.75,-0.001971,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.65919,1.141E-23,95.6,2407.6948,0.104,0.69,-0.002012,0,0.139423077,0.69,0,0,0,1,0,0.001375,0
21,4,1,2179.66151,1.109E-23,92.92,2407.7006,0.104,0.69,-0.002012,0,0.139423077,0.69,0,0,0,1,0,0.001375,0
24,4,4,2179.663244,2.521E-29,100.5,4071.3614,0.079,0.75,-0.003181,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.663576,2.521E-29,100.5,4071.3677,0.079,0.75,-0.003181,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.68393,5.242E-24,3.535,1979.7292,0.096,0.68,-0.002359,0,0.13125,0.68,0,0,0,1,0,0.04,0
21,4,1,2179.68578,5.242E-24,3.535,1979.7284,0.096,0.68,-0.002359,0,0.13125,0.68,0,0,0,1,0,0.04,0
22,4,2,2179.69683,1.032E-24,83.53,1930.6459,0.081,0.71,-0.003125,0,0.124691358,0.71,0,0,0,1,0,-0.018149,0
24,4,4,2179.699022,1.471E-28,101.1,3684.7152,0.081,0.75,-0.002922,0,0,0,0,0,0,1,0,0,0
25,4,5,2179.70045,1.169E-23,110.4,940.8434,0.09,0.69,-0.002508,0,0.126666667,0.69,0,0,0,1,0,0.008687,0
21,4,1,2179.70161,3.101E-21,104.6,1311.7162,0.1,0.68,-0.002114,0,0.137,0.68,0,0,0,1,0,0.004482,0
24,4,4,2179.703505,2.008E-25,90.34,1737.2654,0.115,0.75,-0.00115,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.712411,9.764E-27,98.86,2708.9719,0.091,0.75,-0.002101,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.713479,9.763E-27,98.86,2708.9825,0.091,0.75,-0.002101,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.715733,2.008E-25,90.35,1737.2912,0.115,0.75,-0.00115,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.71628,4.028E-25,0.4485,2073.5174,0.097,0.68,-0.002315,0,0.132989691,0.68,0,0,0,1,0,0.04,0
24,4,4,2179.724831,4.004E-28,0.2893,2302.7751,0.079,0.75,-0.003225,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.73724,1.562E-25,92,1856.4978,0.112,0.75,-0.001237,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.74718,6.492E-25,0.4019,1962.0754,0.096,0.68,-0.002359,0,0.13125,0.68,0,0,0,1,0,0.04,0
24,4,4,2179.748572,1.561E-25,91.96,1856.5344,0.112,0.75,-0.001237,0,0,0,0,0,0,1,0,0,0
25,4,5,2179.75458,1.165E-23,109.7,940.1915,0.09,0.69,-0.002508,0,0.126666667,0.69,0,0,0,1,0,0.008687,0
24,4,4,2179.759426,5.721E-29,103.5,3900.913,0.08,0.75,-0.003095,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.759427,5.721E-29,103.5,3900.913,0.08,0.75,-0.003095,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.8307,6.008E-24,3.876,1961.2268,0.097,0.68,-0.002315,0,0.132989691,0.68,0,0,0,1,0,0.04,0
21,4,1,2179.83246,6.008E-24,3.876,1961.2259,0.097,0.68,-0.002315,0,0.132989691,0.68,0,0,0,1,0,0.04,0
24,4,4,2179.833249,1.669E-28,204.4,3723.4778,0.088,0.75,-0.002274,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.83398,3.097E-24,78.92,2663.0753,0.102,0.68,-0.002129,0,0.138235294,0.68,0,0,0,1,0,-0.000449,0
24,4,4,2179.836048,1.669E-28,204.5,3723.5035,0.088,0.75,-0.002274,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.83708,1.617E-21,95.78,1427.5844,0.1,0.68,-0.002114,0,0.137,0.68,0,0,0,1,0,0.004473,0
24,4,4,2179.841193,3.194E-28,0.2786,2345.2864,0.078,0.75,-0.003268,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.843202,1.064E-26,97.5,2688.4223,0.091,0.75,-0.002101,0,0,0,0,0,0,1,0,0,0
23,4,3,2179.84701,1.544E-22,105.8,621.8311,0.11,0.69,-0.001665,0,0.137272727,0.69,0,0,0,1,0,-0.006426,0
24,4,4,2179.858037,5.704E-26,222,2244.9599,0.111,0.75,-0.00128,0,0,0,0,0,0,1,0,0,0
23,4,3,2179.86144,1.568E-22,107.4,621.7641,0.11,0.69,-0.001665,0,0.137272727,0.69,0,0,0,1,0,-0.006426,0
24,4,4,2179.870603,1.668E-25,72.9,1765.6332,0.114,0.75,-0.001194,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.870603,1.668E-25,72.9,1765.6332,0.114,0.75,-0.001194,0,0,0,0,0,0,1,0,0,0
22,4,2,2179.88756,1.851E-24,90.65,1832.2692,0.081,0.71,-0.003154,0,0.12345679,0.71,0,0,0,1,0,-0.017977,0
21,4,1,2179.89334,5.201E-24,81.35,2549.7968,0.103,0.69,-0.002071,0,0.138834951,0.69,0,0,0,1,0,-0.000249,0
21,4,1,2179.89792,4.596E-25,0.4929,2055.9521,0.098,0.68,-0.002271,0,0.134693878,0.68,0,0,0,1,0,0.04,0
24,4,4,2179.900398,2.943E-29,98.19,4034.7145,0.079,0.75,-0.003182,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.9055,5.685E-24,109,1221.0524,0.107,0.75,-0.00141,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.90566,5.685E-24,109,1221.052,0.107,0.75,-0.00141,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.906138,4.266E-27,196.3,2822.3461,0.108,0.75,-0.001367,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.908827,5.700E-27,95.08,2832.9354,0.089,0.75,-0.002231,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.91765,3.572E-24,105.9,1290.235,0.108,0.75,-0.001367,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.919063,4.265E-27,196.3,2822.4091,0.108,0.75,-0.001367,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.952446,2.894E-29,98.3,4038.387,0.079,0.75,-0.003182,0,0,0,0,0,0,1,0,0,0
24,4,4,2179.958697,1.762E-28,202,3709.8178,0.088,0.75,-0.002274,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.95877,7.419E-25,0.4393,1943.5572,0.097,0.68,-0.002315,0,0.132989691,0.68,0,0,0,1,0,0.04,0
23,4,3,2179.96628,4.879E-24,87.05,1292.4742,0.111,0.69,-0.00162,0,0.136936937,0.69,0,0,0,1,0,0.013799,0
21,4,1,2179.9708,6.854E-24,4.257,1943.5647,0.098,0.68,-0.002271,0,0.134693878,0.68,0,0,0,1,0,0.04,0
24,4,4,2179.971702,9.750E-29,102,3779.7418,0.08,0.75,-0.003009,0,0,0,0,0,0,1,0,0,0
21,4,1,2179.97247,6.854E-24,4.257,1943.5639,0.098,0.68,-0.002271,0,0.134693878,0.68,0,0,0,1,0,0.04,0
24,4,4,2179.975401,9.748E-29,102,3779.7694,0.08,0.75,-0.003009,0,0,0,0,0,0,1,0,0,0
25,4,5,2179.98156,7.943E-25,115.6,1349.7585,0.104,0.69,-0.001932,0,0.139423077,0.69,0,0,0,1,0,0.000621,0
24,4,4,2180.019197,2.296E-26,100.7,2512.9615,0.093,0.75,-0.001972,0,0,0,0,0,0,1,0,0,0
23,4,3,2180.02173,8.951E-24,93.67,1182.6909,0.111,0.69,-0.00162,0,0.136936937,0.69,0,0,0,1,0,0.013354,0
24,4,4,2180.025553,1.649E-26,101.1,2597.9795,0.092,0.75,-0.002058,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.025554,1.649E-26,101.1,2597.9795,0.092,0.75,-0.002058,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.03276,1.980E-23,185.6,2457.3313,0.102,0.68,-0.002129,0,0.138235294,0.68,0,0,0,1,0,-0.000721,0
21,4,1,2180.03346,1.637E-23,103.4,1882.776,0.122,0.71,-0.000896,0,0.125409836,0.71,0,0,0,1,0,-0.04,0
21,4,1,2180.03718,1.653E-23,104.4,1882.7705,0.122,0.71,-0.000896,0,0.125409836,0.71,0,0,0,1,0,-0.04,0
21,4,1,2180.04929,1.121E-23,90.12,2399.1127,0.104,0.69,-0.002012,0,0.139423077,0.69,0,0,0,1,0,0.001069,0
21,4,1,2180.07089,5.242E-25,0.5449,2039.2227,0.099,0.68,-0.002224,0,0.136363636,0.68,0,0,0,1,0,0.04,0
21,4,1,2180.07094,2.326E-25,0.3192,2151.5439,0.094,0.69,-0.002481,0,0.126595745,0.69,0,0,0,1,0,0,0
24,4,4,2180.07199,3.250E-22,102.4,648.3219,0.083,0.75,-0.002663,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.074106,5.010E-28,0.301,2260.8133,0.079,0.75,-0.003182,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.10424,7.822E-24,4.707,1926.7432,0.099,0.68,-0.002224,0,0.136363636,0.68,0,0,0,1,0,0.04,0
21,4,1,2180.10582,7.822E-24,4.707,1926.7424,0.099,0.68,-0.002224,0,0.136363636,0.68,0,0,0,1,0,0.04,0
24,4,4,2180.108177,1.283E-28,101.2,3717.325,0.081,0.75,-0.002966,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.10836,7.741E-23,107,862.468,0.092,0.75,-0.002058,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.119849,2.105E-29,100.6,4112.4532,0.079,0.75,-0.003225,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.120198,2.105E-29,100.6,4112.4603,0.079,0.75,-0.003225,0,0,0,0,0,0,1,0,0,0
22,4,2,2180.12476,1.621E-24,94.88,1873.7932,0.081,0.71,-0.003182,0,0.120987654,0.71,0,0,0,1,0,-0.018047,0
22,4,2,2180.13075,1.024E-21,81.61,2.5139,0.12,0.7,-0.001322,0,0.1275,0.7,0,0,0,1,0,0.033759,0
21,4,1,2180.13413,5.887E-24,97.91,2575.2361,0.102,0.68,-0.002129,0,0.138235294,0.68,0,0,0,1,0,-0.001083,0
21,4,1,2180.13525,5.887E-24,97.91,2575.239,0.102,0.68,-0.002129,0,0.138235294,0.68,0,0,0,1,0,-0.001083,0
24,4,4,2180.15235,7.741E-23,106.7,861.9691,0.092,0.75,-0.002058,0,0,0,0,0,0,1,0,0,0
22,4,2,2180.15404,1.653E-24,96.87,1874.0436,0.081,0.71,-0.003182,0,0.120987654,0.71,0,0,0,1,0,-0.018047,0
24,4,4,2180.156239,8.356E-29,193.7,3873.3372,0.086,0.75,-0.002404,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.160086,2.906E-29,0.0006436,1433.2264,0.092,0.75,-0.002058,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.16078,8.467E-25,0.4826,1925.8799,0.098,0.68,-0.002271,0,0.134693878,0.68,0,0,0,1,0,0.04,0
24,4,4,2180.166576,4.010E-28,0.2896,2302.5518,0.079,0.75,-0.003225,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.196134,1.259E-28,101.2,3721.2386,0.081,0.75,-0.002966,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.19649,2.968E-21,103.4,1306.2917,0.101,0.68,-0.002071,0,0.137623762,0.68,0,0,0,1,0,0.003907,0
21,4,1,2180.19719,2.677E-25,0.3455,2130.6816,0.095,0.68,-0.002442,0,0.127368421,0.68,0,0,0,1,0,0.04,0
21,4,1,2180.19761,2.959E-21,103.1,1306.2863,0.101,0.68,-0.002071,0,0.137623762,0.68,0,0,0,1,0,0.003907,0
24,4,4,2180.19795,5.887E-24,105.7,1207.4451,0.107,0.75,-0.00141,0,0,0,0,0,0,1,0,0,0
25,4,5,2180.22524,4.758E-23,113,733.9072,0.081,0.71,-0.002817,0,0.120987654,0.71,0,0,0,1,0,0.010065,0
21,4,1,2180.23102,8.911E-24,5.23,1910.7623,0.1,0.68,-0.002177,0,0.137,0.68,0,0,0,1,0,0.04,0
21,4,1,2180.23249,8.911E-24,5.23,1910.7616,0.1,0.68,-0.002177,0,0.137,0.68,0,0,0,1,0,0.04,0
21,4,1,2180.23522,5.967E-25,0.6053,2023.3292,0.1,0.68,-0.002177,0,0.137,0.68,0,0,0,1,0,0.04,0
24,4,4,2180.23959,4.814E-29,103.7,3940.6393,0.079,0.75,-0.003139,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.239592,4.814E-29,103.7,3940.6393,0.079,0.75,-0.003139,0,0,0,0,0,0,1,0,0,0
22,4,2,2180.24327,1.972E-22,97.5,751.4279,0.097,0.68,-0.002394,0,0.132989691,0.68,0,0,0,1,0,-0.006144,0
22,4,2,2180.25437,8.991E-25,83.55,1963.9712,0.081,0.71,-0.003154,0,0.12345679,0.71,0,0,0,1,0,-0.0188,0
22,4,2,2180.2701,1.927E-22,95.43,751.7678,0.097,0.68,-0.002394,0,0.132989691,0.68,0,0,0,1,0,-0.006144,0
23,4,3,2180.28706,9.233E-24,94.09,1200.0706,0.11,0.69,-0.001689,0,0.137272727,0.69,0,0,0,1,0,0.011811,0
23,4,3,2180.28721,9.233E-24,94.09,1200.0709,0.11,0.69,-0.001689,0,0.137272727,0.69,0,0,0,1,0,0.011811,0
24,4,4,2180.289927,2.059E-26,100.8,2543.8547,0.092,0.75,-0.002015,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.295816,2.059E-26,100.8,2543.8898,0.092,0.75,-0.002015,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.31841,3.076E-25,0.3755,2110.653,0.096,0.68,-0.002401,0,0.128125,0.68,0,0,0,1,0,0.04,0
24,4,4,2180.324807,9.134E-27,99.05,2730.3104,0.09,0.75,-0.002145,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.325959,9.134E-27,99.05,2730.3227,0.09,0.75,-0.002145,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.32609,2.302E-20,100.5,1005.2015,0.088,0.69,-0.002565,0,0.127272727,0.69,0,0,0,1,0,0.008882,0
23,4,3,2180.32611,2.568E-21,100.9,242.8557,0.095,0.68,-0.002347,0,0.127368421,0.68,0,0,0,1,0,0.007197,0
24,4,4,2180.349609,2.463E-29,98.42,4075.6256,0.079,0.75,-0.003225,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.35112,1.012E-23,5.834,1895.622,0.101,0.68,-0.002128,0,0.137623762,0.68,0,0,0,1,0,0.04,0
21,4,1,2180.35249,1.012E-23,5.834,1895.6213,0.101,0.68,-0.002128,0,0.137623762,0.68,0,0,0,1,0,0.04,0
21,4,1,2180.35319,9.677E-25,0.5344,1909.0437,0.099,0.68,-0.002224,0,0.136363636,0.68,0,0,0,1,0,0.04,0
21,4,1,2180.38907,2.314E-20,100.6,1004.4169,0.088,0.69,-0.002565,0,0.127272727,0.69,0,0,0,1,0,0.008882,0
21,4,1,2180.39088,6.814E-25,0.6792,2008.2718,0.101,0.68,-0.002128,0,0.137623762,0.68,0,0,0,1,0,0.04,0
24,4,4,2180.40015,2.415E-29,98.31,4079.439,0.079,0.75,-0.003225,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.40129,1.157E-23,96.09,2419.4741,0.103,0.69,-0.002071,0,0.138834951,0.69,0,0,0,1,0,1.10E-05,0
21,4,1,2180.40409,1.125E-23,93.44,2419.4819,0.103,0.69,-0.002071,0,0.138834951,0.69,0,0,0,1,0,1.10E-05,0
21,4,1,2180.41585,7.822E-20,101.6,828.9513,0.081,0.72,-0.002854,0,0.118518519,0.72,0,0,0,1,0,0.009978,0
24,4,4,2180.416345,1.531E-28,204.7,3747.8546,0.088,0.75,-0.002318,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.416396,6.245E-28,0.3132,2219.6401,0.079,0.75,-0.003139,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.419376,1.531E-28,204.8,3747.8837,0.088,0.75,-0.002318,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.43015,3.742E-23,208.4,2323.481,0.103,0.69,-0.00198,0,0.138834951,0.69,0,0,0,1,0,0.002174,0
21,4,1,2180.4346,3.528E-25,0.4098,2091.4581,0.096,0.68,-0.002359,0,0.13125,0.68,0,0,0,1,0,0.04,0
22,4,2,2180.44895,1.605E-24,90.76,1866.6289,0.081,0.71,-0.003182,0,0.120987654,0.71,0,0,0,1,0,-0.018467,0
21,4,1,2180.44963,2.020E-25,0.2182,2139.0967,0.089,0.69,-0.002662,0,0.126966292,0.69,0,0,0,1,0,0,0
24,4,4,2180.450623,9.951E-27,97.64,2709.7152,0.09,0.75,-0.002145,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.457888,2.395E-25,93.01,1741.2252,0.114,0.75,-0.001194,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.460574,8.274E-29,102.1,3817.8231,0.08,0.75,-0.003052,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.46457,1.153E-23,6.577,1881.3225,0.102,0.68,-0.002077,0,0.138235294,0.68,0,0,0,1,0,0.04,0
24,4,4,2180.464623,8.272E-29,102.1,3817.8541,0.08,0.75,-0.003052,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.46582,1.153E-23,6.577,1881.3218,0.102,0.68,-0.002077,0,0.138235294,0.68,0,0,0,1,0,0.04,0
24,4,4,2180.472427,2.395E-25,93.03,1741.2639,0.114,0.75,-0.001194,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.474678,1.747E-25,93.33,1862.0185,0.111,0.75,-0.001281,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.486334,5.016E-28,0.3011,2260.605,0.079,0.75,-0.003182,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.487507,1.746E-25,93.3,1862.0673,0.111,0.75,-0.001281,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.49131,3.040E-23,101.5,1751.5916,0.122,0.71,-0.000896,0,0.125409836,0.71,0,0,0,1,0,-0.04,0
24,4,4,2180.492834,5.254E-27,95.2,2856.4973,0.088,0.75,-0.002275,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.49746,3.036E-23,101.4,1751.5827,0.122,0.71,-0.000896,0,0.125409836,0.71,0,0,0,1,0,-0.04,0
21,4,1,2180.53601,1.101E-24,0.593,1893.0487,0.1,0.68,-0.002177,0,0.137,0.68,0,0,0,1,0,0.04,0
21,4,1,2180.5379,7.741E-25,0.7638,1994.0505,0.102,0.68,-0.002077,0,0.138235294,0.68,0,0,0,1,0,0.04,0
24,4,4,2180.539441,1.616E-28,202.2,3734.1662,0.088,0.75,-0.002318,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.54575,4.032E-25,0.4484,2073.0971,0.097,0.68,-0.002315,0,0.132989691,0.68,0,0,0,1,0,0.04,0
21,4,1,2180.54614,3.097E-24,79.43,2676.372,0.101,0.68,-0.002185,0,0.137623762,0.68,0,0,0,1,0,-0.001609,0
21,4,1,2180.5619,2.363E-25,0.2336,2113.9443,0.09,0.69,-0.002628,0,0.126666667,0.69,0,0,0,1,0,0.04,0
24,4,4,2180.570047,1.750E-29,100.7,4154.3319,0.078,0.75,-0.003269,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.570411,1.750E-29,100.7,4154.3398,0.078,0.75,-0.003269,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.57135,1.310E-23,7.452,1867.8637,0.103,0.69,-0.002025,0,0.138834951,0.69,0,0,0,1,0,0.04,0
21,4,1,2180.57248,1.310E-23,7.452,1867.8631,0.103,0.69,-0.002025,0,0.138834951,0.69,0,0,0,1,0,0.04,0
24,4,4,2180.599175,1.094E-28,101.3,3754.4733,0.08,0.75,-0.003009,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.62063,5.201E-24,81.28,2562.338,0.102,0.68,-0.002129,0,0.138235294,0.68,0,0,0,1,0,-0.001515,0
24,4,4,2180.620946,4.527E-27,197.8,2830.1969,0.107,0.75,-0.001411,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.62113,2.070E-25,80.3,1770.3988,0.112,0.75,-0.001238,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.62113,2.070E-25,80.3,1770.3988,0.112,0.75,-0.001238,0,0,0,0,0,0,1,0,0,0
24,4,4,2180.635054,4.525E-27,197.7,2830.2739,0.107,0.75,-0.001411,0,0,0,0,0,0,1,0,0,0
21,4,1,2180.65187,4.596E-25,0.4923,2055.5701,0.098,0.68,-0.002271,0,0.134693878,0.68,0,0,0,1,0,0.04,0
