,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_air,gamma0_air_err,gamma0_air_vary,n_gamma0_air,delta0_air,delta0_air_err,delta0_air_vary,n_delta0_air,nuVC_air,nuVC_air_err,nuVC_air_vary,n_nuVC_air,SD_gamma_air,SD_gamma_air_err,SD_gamma_air_vary,n_gamma2_air,SD_delta_air,SD_delta_air_err,SD_delta_air_vary,n_delta2_air,eta_air,eta_air_err,eta_air_vary,y_air,y_air_err,y_air_vary,n_y_air
22,2,1,16.389,6343.05549,0,False,9.53e-23,0,False,0.1,0.084811263,0,False,0.78,-0.004900765,0,False,0,5.78e-05,0,False,1,0.10140253,0,False,0.78,0,0,False,0,0,0,False,0,0,False,0
23,2,1,7.8043,6344.684012,0,False,6.64e-23,0,False,0.1,0.085468047,0,False,0.71,-0.00479937,0,False,0,0.015759872,0,False,1,0.022116732,0,False,0.71,0,0,False,0,0,0,False,0,0,False,0
24,2,1,2.3413,6346.282486,0,False,3.4099999999999995e-23,0,False,0.1,0.09279614,0,False,0.67,-0.003109451,0,False,0,1.45e-05,0,False,1,0.125789391,0,False,0.67,0,0,False,0,0,0,False,0,0,False,0
25,2,1,0.0,6348.623795,0,False,1.7300000000000002e-23,0,False,0.1,0.096026376,0,False,0.65,-0.001689919,0,False,0,0.000340716,0,False,1,0.093715491,0,False,0.65,0,0,False,0,0,0,False,0,0,False,0
26,2,1,2.3413,6350.147026,0,False,5.14e-23,0,False,0.1,0.089150743,0,False,0.73,-0.005103556,0,False,0,1.5e-05,0,False,1,0.103891459,0,False,0.73,0,0,False,0,0,0,False,0,0,False,0
27,2,1,7.8043,6351.640125,0,False,8.350000000000001e-23,0,False,0.1,0.084521221,0,False,0.7,-0.004089604,0,False,0,0.008566691,0,False,1,0.055544962,0,False,0.7,0,0,False,0,0,0,False,0,0,False,0
28,2,1,16.389,6353.103101,0,False,1.1200000000000001e-22,0,False,0.1,0.082010119,0,False,0.67,-0.004495185,0,False,0,0.01606615,0,False,1,0.024799392,0,False,0.67,0,0,False,0,0,0,False,0,0,False,0
29,2,1,28.0951,6354.535976,0,False,1.3599999999999998e-22,0,False,0.1,0.081236828,0,False,0.7,-0.005103556,0,False,0,0.000799182,0,False,1,0.100729732,0,False,0.7,0,0,False,0,0,0,False,0,0,False,0
30,2,1,42.9225,6355.938777,0,False,1.5499999999999998e-22,0,False,0.1,0.079549398,0,False,0.7,-0.004697975,0,False,0,8.21e-06,0,False,1,0.108441827,0,False,0.7,0,0,False,0,0,0,False,0,0,False,0
31,2,1,60.8709,6357.311576,0,False,1.6799999999999998e-22,0,False,0.1,0.077261354,0,False,0.69,-0.005103556,0,False,0,0.002888367,0,False,1,0.093004907,0,False,0.69,0,0,False,0,0,0,False,0,0,False,0
32,2,1,81.9401,6358.654325,0,False,1.7499999999999998e-22,0,False,0.1,0.075301615,0,False,0.68,-0.005002161,0,False,0,0.005580231,0,False,1,0.077140996,0,False,0.68,0,0,False,0,0,0,False,0,0,False,0
33,2,1,106.1297,6359.967248,0,False,1.76e-22,0,False,0.1,0.073949633,0,False,0.67,-0.005407741,0,False,0,0.005439081,0,False,1,0.077240676,0,False,0.67,0,0,False,0,0,0,False,0,0,False,0
34,2,1,133.4393,6361.25035,0,False,1.7199999999999998e-22,0,False,0.1,0.07296418,0,False,0.65,-0.005914717,0,False,0,0.004011037,0,False,1,0.08302617,0,False,0.65,0,0,False,0,0,0,False,0,0,False,0
35,2,1,163.8684,6362.503752,0,False,1.64e-22,0,False,0.1,0.072001147,0,False,0.69,-0.005914717,0,False,0,0.003648463,0,False,1,0.083387776,0,False,0.69,0,0,False,0,0,0,False,0,0,False,0
36,2,1,197.4166,6363.727569,0,False,1.52e-22,0,False,0.1,0.071423589,0,False,0.7,-0.006083709,0,False,0,0.001829473,0,False,1,0.091612221,0,False,0.7,0,0,False,0,0,0,False,0,0,False,0
37,2,1,234.0834,6364.921932,0,False,1.3800000000000001e-22,0,False,0.1,0.070551026,0,False,0.71,-0.006185104,0,False,0,0.002866578,0,False,1,0.085231072,0,False,0.71,0,0,False,0,0,0,False,0,0,False,0
38,2,1,273.868,6366.086989,0,False,1.2299999999999998e-22,0,False,0.1,0.069961441,0,False,0.7,-0.006185104,0,False,0,0.003437049,0,False,1,0.080087957,0,False,0.7,0,0,False,0,0,0,False,0,0,False,0
39,2,1,316.7699,6367.222904,0,False,1.07e-22,0,False,0.1,0.069120737,0,False,0.79,-0.00608,0,False,0,0.005802253,0,False,1,0.068679198,0,False,0.79,0,0,False,0,0,0,False,0,0,False,0
40,2,1,362.7883,6368.329856,0,False,9.1e-23,0,False,0.1,0.068333367,0,False,0.81,-0.0063,0,False,0,0.010123773,0,False,1,0.031159325,0,False,0.81,0,0,False,0,0,0,False,0,0,False,0
41,2,1,411.9225,6369.40804,0,False,7.610000000000001e-23,0,False,0.1,0.067964449,0,False,0.83,-0.00627,0,False,0,0.011377225,0,False,1,0.028154187,0,False,0.83,0,0,False,0,0,0,False,0,0,False,0
42,2,1,464.1717,6370.457667,0,False,6.24e-23,0,False,0.1,0.068048137,0,False,0.82,-0.00657,0,False,0,0.006462592,0,False,1,0.058286804,0,False,0.82,0,0,False,0,0,0,False,0,0,False,0
43,2,1,519.535,6371.47897,0,False,5.0200000000000003e-23,0,False,0.1,0.068080884,0,False,0.66,-0.00655,0,False,0,0.000758047,0,False,1,0.087579015,0,False,0.66,0,0,False,0,0,0,False,0,0,False,0
44,2,1,578.0116,6372.472194,0,False,3.97e-23,0,False,0.1,0.067986259,0,False,0.73,-0.00708,0,False,0,0.00046713,0,False,1,0.089102964,0,False,0.73,0,0,False,0,0,0,False,0,0,False,0
45,2,1,639.6004,6373.437606,0,False,3.08e-23,0,False,0.1,0.067571631,0,False,0.82,-0.00713,0,False,0,0.001735818,0,False,1,0.081258773,0,False,0.82,0,0,False,0,0,0,False,0,0,False,0
46,2,1,704.3005,6374.375489,0,False,2.35e-23,0,False,0.1,0.066509691,0,False,0.75,-0.007471,0,False,0,0.008396516,0,False,1,0.039672362,0,False,0.75,0,0,False,0,0,0,False,0,0,False,0
47,2,1,772.1107,6375.286149,0,False,1.7599999999999997e-23,0,False,0.1,0.065126698,0,False,0.75,-0.007501,0,False,0,0.014670394,0,False,1,0.001391831,0,False,0.75,0,0,False,0,0,0,False,0,0,False,0
48,2,1,843.0301,6376.16991,0,False,1.29e-23,0,False,0.1,0.065045308,0,False,0.74,-0.007543,0,False,0,0.01056637,0,False,1,0.00013575,0,False,0.74,0,0,False,0,0,0,False,0,0,False,0
49,2,1,917.0573,6377.027117,0,False,9.36e-24,0,False,0.1,0.065373931,0,False,0.74,-0.007594,0,False,0,0.0,0,False,1,0.0,0,False,0.74,0,0,False,0,0,0,False,0,0,False,0
50,2,1,994.1913,6377.858138,0,False,6.66e-24,0,False,0.1,0.065463821,0,False,0.73,-0.007639,0,False,0,0.0,0,False,1,0.0,0,False,0.73,0,0,False,0,0,0,False,0,0,False,0
