Wavenumber (cm-1),Transmission,Absorption,Pressure (Torr),Temperature
6332.042113,0.977019608,7.14E+00,742.08,22.15
6332.04588,0.977235436,7.08E+00,742.08,22.15
6332.049647,0.978041828,6.82E+00,742.08,22.15
6332.053413,0.978713274,6.61E+00,742.08,22.15
6332.05718,0.978384733,6.72E+00,742.08,22.15
6332.060946,0.977899194,6.87E+00,742.08,22.15
6332.064713,0.978331924,6.73E+00,742.08,22.15
6332.068479,0.978819251,6.58E+00,742.08,22.15
6332.072246,0.978299499,6.74E+00,742.08,22.15
6332.076012,0.977845252,6.89E+00,742.08,22.15
6332.079779,0.978737235,6.60E+00,742.08,22.15
6332.083545,0.980006337,6.21E+00,742.08,22.15
6332.087312,0.980224609,6.14E+00,742.08,22.15
6332.091078,0.979888141,6.24E+00,742.08,22.15
6332.094845,0.980021238,6.20E+00,742.08,22.15
6332.098612,0.980333507,6.10E+00,742.08,22.15
6332.102378,0.980347633,6.10E+00,742.08,22.15
6332.106145,0.980448604,6.07E+00,742.08,22.15
6332.109911,0.980784774,5.96E+00,742.08,22.15
6332.113678,0.98090601,5.92E+00,742.08,22.15
6332.117444,0.980926454,5.92E+00,742.08,22.15
6332.121211,0.981294692,5.80E+00,742.08,22.15
6332.124977,0.981576204,5.71E+00,742.08,22.15
6332.128744,0.981255829,5.82E+00,742.08,22.15
6332.13251,0.981083214,5.87E+00,742.08,22.15
6332.136277,0.98170954,5.67E+00,742.08,22.15
6332.140044,0.982073247,5.56E+00,742.08,22.15
6332.14381,0.981219947,5.83E+00,742.08,22.15
6332.147577,0.980396509,6.08E+00,742.08,22.15
6332.151343,0.981031954,5.89E+00,742.08,22.15
6332.15511,0.982140124,5.54E+00,742.08,22.15
6332.158876,0.982112467,5.55E+00,742.08,22.15
6332.162643,0.98151052,5.74E+00,742.08,22.15
6332.166409,0.981582642,5.71E+00,742.08,22.15
6332.170176,0.981750429,5.66E+00,742.08,22.15
6332.173942,0.981125534,5.86E+00,742.08,22.15
6332.177709,0.980663717,6.00E+00,742.08,22.15
6332.181475,0.981315792,5.80E+00,742.08,22.15
6332.185242,0.981957376,5.60E+00,742.08,22.15
6332.189009,0.9814713,5.75E+00,742.08,22.15
6332.192775,0.980833292,5.95E+00,742.08,22.15
6332.196542,0.981069148,5.87E+00,742.08,22.15
6332.200308,0.981326401,5.79E+00,742.08,22.15
6332.204075,0.980763495,5.97E+00,742.08,22.15
6332.207841,0.980130196,6.17E+00,742.08,22.15
6332.211608,0.980073571,6.19E+00,742.08,22.15
6332.215374,0.980010092,6.21E+00,742.08,22.15
6332.219141,0.979599297,6.33E+00,742.08,22.15
6332.222907,0.979365706,6.41E+00,742.08,22.15
6332.226674,0.979413629,6.39E+00,742.08,22.15
6332.230441,0.979261041,6.44E+00,742.08,22.15
6332.234207,0.97889322,6.56E+00,742.08,22.15
6332.237974,0.978583574,6.65E+00,742.08,22.15
6332.24174,0.978180826,6.78E+00,742.08,22.15
6332.245507,0.977691472,6.93E+00,742.08,22.15
6332.249273,0.977613747,6.96E+00,742.08,22.15
6332.25304,0.977838457,6.89E+00,742.08,22.15
6332.256806,0.977438033,7.01E+00,742.08,22.15
6332.260573,0.976307273,7.37E+00,742.08,22.15
6332.264339,0.975646436,7.58E+00,742.08,22.15
6332.268106,0.976056695,7.45E+00,742.08,22.15
6332.271872,0.976499319,7.31E+00,742.08,22.15
6332.275639,0.975983679,7.47E+00,742.08,22.15
6332.279406,0.975151658,7.73E+00,742.08,22.15
6332.283172,0.975055754,7.76E+00,742.08,22.15
6332.286939,0.975284755,7.69E+00,742.08,22.15
6332.290705,0.974697709,7.88E+00,742.08,22.15
6332.294472,0.973473072,8.26E+00,742.08,22.15
6332.298238,0.972723723,8.50E+00,742.08,22.15
6332.302005,0.972448885,8.59E+00,742.08,22.15
6332.305771,0.971806467,8.79E+00,742.08,22.15
6332.309538,0.9710958,9.01E+00,742.08,22.15
6332.313304,0.971236467,8.97E+00,742.08,22.15
6332.317071,0.971629739,8.84E+00,742.08,22.15
6332.320838,0.970907211,9.07E+00,742.08,22.15
6332.324604,0.969369173,9.56E+00,742.08,22.15
6332.328371,0.968349516,9.88E+00,742.08,22.15
6332.332137,0.967955053,1.00E+01,742.08,22.15
6332.335904,0.967464685,1.02E+01,742.08,22.15
6332.33967,0.966874838,1.04E+01,742.08,22.15
6332.343437,0.96639818,1.05E+01,742.08,22.15
6332.347203,0.965791822,1.07E+01,742.08,22.15
6332.35097,0.965063095,1.09E+01,742.08,22.15
6332.354736,0.964343131,1.12E+01,742.08,22.15
6332.358503,0.963197231,1.15E+01,742.08,22.15
6332.362269,0.961758912,1.20E+01,742.08,22.15
6332.366036,0.961229742,1.22E+01,742.08,22.15
6332.369803,0.961483538,1.21E+01,742.08,22.15
6332.373569,0.960571706,1.24E+01,742.08,22.15
6332.377336,0.958283722,1.31E+01,742.08,22.15
6332.381102,0.956826389,1.36E+01,742.08,22.15
6332.384869,0.956606865,1.36E+01,742.08,22.15
6332.388635,0.955560207,1.40E+01,742.08,22.15
6332.392402,0.953509569,1.46E+01,742.08,22.15
6332.396168,0.952419043,1.50E+01,742.08,22.15
6332.399935,0.952048481,1.51E+01,742.08,22.15
6332.403701,0.950348973,1.57E+01,742.08,22.15
6332.407468,0.947778344,1.65E+01,742.08,22.15
6332.411235,0.946352005,1.69E+01,742.08,22.15
6332.415001,0.94556427,1.72E+01,742.08,22.15
6332.418768,0.943760753,1.78E+01,742.08,22.15
6332.422534,0.941722512,1.85E+01,742.08,22.15
6332.426301,0.940832377,1.87E+01,742.08,22.15
6332.430067,0.939933121,1.90E+01,742.08,22.15
6332.433834,0.937498272,1.98E+01,742.08,22.15
6332.4376,0.934564471,2.08E+01,742.08,22.15
6332.441367,0.932681859,2.14E+01,742.08,22.15
6332.445133,0.931234002,2.19E+01,742.08,22.15
6332.4489,0.928976953,2.26E+01,742.08,22.15
6332.452666,0.926317573,2.35E+01,742.08,22.15
6332.456433,0.92430228,2.42E+01,742.08,22.15
6332.4602,0.922659814,2.47E+01,742.08,22.15
6332.463966,0.920325398,2.55E+01,742.08,22.15
6332.467733,0.917321801,2.65E+01,742.08,22.15
6332.471499,0.914726913,2.74E+01,742.08,22.15
6332.475266,0.912684679,2.81E+01,742.08,22.15
6332.479032,0.909984112,2.90E+01,742.08,22.15
6332.482799,0.906331778,3.02E+01,742.08,22.15
6332.486565,0.903158069,3.13E+01,742.08,22.15
6332.490332,0.900986135,3.20E+01,742.08,22.15
6332.494098,0.898363113,3.29E+01,742.08,22.15
6332.497865,0.894754946,3.42E+01,742.08,22.15
6332.501632,0.891582966,3.53E+01,742.08,22.15
6332.505398,0.889049232,3.61E+01,742.08,22.15
6332.509165,0.885454774,3.74E+01,742.08,22.15
6332.512931,0.880753696,3.90E+01,742.08,22.15
6332.516698,0.876839697,4.04E+01,742.08,22.15
6332.520464,0.873665392,4.15E+01,742.08,22.15
6332.524231,0.869288981,4.30E+01,742.08,22.15
6332.527997,0.86381501,4.50E+01,742.08,22.15
6332.531764,0.859003186,4.67E+01,742.08,22.15
6332.53553,0.854521573,4.83E+01,742.08,22.15
6332.539297,0.848730028,5.04E+01,742.08,22.15
6332.543063,0.842064917,5.28E+01,742.08,22.15
6332.54683,0.835903227,5.51E+01,742.08,22.15
6332.550597,0.829654634,5.74E+01,742.08,22.15
6332.554363,0.822210968,6.02E+01,742.08,22.15
6332.55813,0.814351738,6.31E+01,742.08,22.15
6332.561896,0.807037711,6.59E+01,742.08,22.15
6332.565663,0.799353361,6.88E+01,742.08,22.15
6332.569429,0.790293396,7.23E+01,742.08,22.15
6332.573196,0.78068918,7.61E+01,742.08,22.15
6332.576962,0.77158922,7.97E+01,742.08,22.15
6332.580729,0.762368679,8.34E+01,742.08,22.15
6332.584495,0.7519418,8.76E+01,742.08,22.15
6332.588262,0.740702808,9.22E+01,742.08,22.15
6332.592029,0.729825795,9.68E+01,742.08,22.15
6332.595795,0.719280422,1.01E+02,742.08,22.15
6332.599562,0.70802635,1.06E+02,742.08,22.15
6332.603328,0.696047545,1.11E+02,742.08,22.15
6332.607095,0.684549213,1.16E+02,742.08,22.15
6332.610861,0.673851252,1.21E+02,742.08,22.15
6332.614628,0.662929058,1.26E+02,742.08,22.15
6332.618394,0.651561201,1.32E+02,742.08,22.15
6332.622161,0.640977204,1.37E+02,742.08,22.15
6332.625927,0.631873608,1.41E+02,742.08,22.15
6332.629694,0.623809815,1.45E+02,742.08,22.15
6332.63346,0.616737187,1.49E+02,742.08,22.15
6332.637227,0.611091018,1.51E+02,742.08,22.15
6332.640994,0.606590986,1.54E+02,742.08,22.15
6332.64476,0.602928221,1.55E+02,742.08,22.15
6332.648527,0.600904882,1.57E+02,742.08,22.15
6332.652293,0.601143301,1.56E+02,742.08,22.15
6332.65606,0.602896035,1.56E+02,742.08,22.15
6332.659826,0.605566263,1.54E+02,742.08,22.15
6332.663593,0.60980016,1.52E+02,742.08,22.15
6332.667359,0.615991533,1.49E+02,742.08,22.15
6332.671126,0.623460412,1.45E+02,742.08,22.15
6332.674892,0.631735861,1.41E+02,742.08,22.15
6332.678659,0.640979707,1.37E+02,742.08,22.15
6332.682426,0.651013136,1.32E+02,742.08,22.15
6332.686192,0.661364734,1.27E+02,742.08,22.15
6332.689959,0.672072709,1.22E+02,742.08,22.15
6332.693725,0.683454812,1.17E+02,742.08,22.15
6332.697492,0.695474565,1.12E+02,742.08,22.15
6332.701258,0.707673609,1.06E+02,742.08,22.15
6332.705025,0.71934092,1.01E+02,742.08,22.15
6332.708791,0.730134964,9.67E+01,742.08,22.15
6332.712558,0.740767002,9.22E+01,742.08,22.15
6332.716324,0.75195694,8.76E+01,742.08,22.15
6332.720091,0.762893558,8.32E+01,742.08,22.15
6332.723857,0.772480607,7.93E+01,742.08,22.15
6332.727624,0.781472325,7.58E+01,742.08,22.15
6332.731391,0.79113698,7.20E+01,742.08,22.15
6332.735157,0.80087328,6.82E+01,742.08,22.15
6332.738924,0.80949837,6.49E+01,742.08,22.15
6332.74269,0.817418814,6.20E+01,742.08,22.15
6332.746457,0.825408757,5.90E+01,742.08,22.15
6332.750223,0.833056152,5.61E+01,742.08,22.15
6332.75399,0.840023339,5.36E+01,742.08,22.15
6332.757756,0.846797824,5.11E+01,742.08,22.15
6332.761523,0.853357017,4.87E+01,742.08,22.15
6332.765289,0.859191358,4.66E+01,742.08,22.15
6332.769056,0.864631414,4.47E+01,742.08,22.15
6332.772822,0.870225012,4.27E+01,742.08,22.15
6332.776589,0.875581682,4.08E+01,742.08,22.15
6332.780356,0.880394816,3.91E+01,742.08,22.15
6332.784122,0.885190725,3.75E+01,742.08,22.15
6332.787889,0.890069425,3.58E+01,742.08,22.15
6332.791655,0.8944754,3.43E+01,742.08,22.15
6332.795422,0.898424327,3.29E+01,742.08,22.15
6332.799188,0.902144134,3.16E+01,742.08,22.15
6332.802955,0.905173004,3.06E+01,742.08,22.15
6332.806721,0.907562196,2.98E+01,742.08,22.15
6332.810488,0.910487413,2.88E+01,742.08,22.15
6332.814254,0.914238513,2.76E+01,742.08,22.15
6332.818021,0.917577684,2.64E+01,742.08,22.15
6332.821788,0.919968069,2.56E+01,742.08,22.15
6332.825554,0.922206163,2.49E+01,742.08,22.15
6332.829321,0.924639285,2.41E+01,742.08,22.15
6332.833087,0.926958025,2.33E+01,742.08,22.15
6332.836854,0.929346263,2.25E+01,742.08,22.15
6332.84062,0.931961536,2.17E+01,742.08,22.15
6332.844387,0.93421942,2.09E+01,742.08,22.15
6332.848153,0.935863912,2.04E+01,742.08,22.15
6332.85192,0.937463045,1.98E+01,742.08,22.15
6332.855686,0.939316034,1.92E+01,742.08,22.15
6332.859453,0.941215932,1.86E+01,742.08,22.15
6332.863219,0.943059027,1.80E+01,742.08,22.15
6332.866986,0.94463563,1.75E+01,742.08,22.15
6332.870753,0.945815682,1.71E+01,742.08,22.15
6332.874519,0.947286248,1.66E+01,742.08,22.15
6332.878286,0.949438095,1.59E+01,742.08,22.15
6332.882052,0.951073229,1.54E+01,742.08,22.15
6332.885819,0.951446533,1.53E+01,742.08,22.15
6332.889585,0.952079296,1.51E+01,742.08,22.15
6332.893352,0.953988314,1.45E+01,742.08,22.15
6332.897118,0.955540419,1.40E+01,742.08,22.15
6332.900885,0.955629051,1.39E+01,742.08,22.15
6332.904651,0.955901086,1.39E+01,742.08,22.15
6332.908418,0.9575634,1.33E+01,742.08,22.15
6332.912185,0.959414184,1.27E+01,742.08,22.15
6332.915951,0.960589469,1.24E+01,742.08,22.15
6332.919718,0.961726368,1.20E+01,742.08,22.15
6332.923484,0.962742627,1.17E+01,742.08,22.15
6332.927251,0.962954283,1.16E+01,742.08,22.15
6332.931017,0.963125289,1.15E+01,742.08,22.15
6332.934784,0.964240015,1.12E+01,742.08,22.15
6332.93855,0.965385556,1.08E+01,742.08,22.15
6332.942317,0.965504825,1.08E+01,742.08,22.15
6332.946083,0.965453684,1.08E+01,742.08,22.15
6332.94985,0.96621871,1.06E+01,742.08,22.15
6332.953616,0.967207611,1.02E+01,742.08,22.15
6332.957383,0.967755318,1.01E+01,742.08,22.15
6332.96115,0.968269646,9.91E+00,742.08,22.15
6332.964916,0.969087303,9.65E+00,742.08,22.15
6332.968683,0.9698838,9.40E+00,742.08,22.15
6332.972449,0.970419824,9.23E+00,742.08,22.15
6332.976216,0.9707371,9.13E+00,742.08,22.15
6332.979982,0.970915377,9.07E+00,742.08,22.15
6332.983749,0.971180975,8.99E+00,742.08,22.15
6332.987515,0.97170496,8.82E+00,742.08,22.15
6332.991282,0.972325623,8.62E+00,742.08,22.15
6332.995048,0.972960889,8.42E+00,742.08,22.15
6332.998815,0.973687947,8.19E+00,742.08,22.15
6333.002582,0.974163532,8.04E+00,742.08,22.15
6333.006348,0.974072397,8.07E+00,742.08,22.15
6333.010115,0.974088907,8.07E+00,742.08,22.15
6333.013881,0.974962831,7.79E+00,742.08,22.15
6333.017648,0.976040661,7.45E+00,742.08,22.15
6333.021414,0.97627306,7.38E+00,742.08,22.15
6333.025181,0.976071954,7.44E+00,742.08,22.15
6333.028947,0.976564288,7.29E+00,742.08,22.15
6333.032714,0.977649033,6.95E+00,742.08,22.15
6333.03648,0.978265584,6.75E+00,742.08,22.15
6333.040247,0.978140533,6.79E+00,742.08,22.15
6333.044013,0.978094697,6.81E+00,742.08,22.15
6333.04778,0.97865504,6.63E+00,742.08,22.15
6333.051547,0.979243517,6.45E+00,742.08,22.15
6333.055313,0.979217589,6.45E+00,742.08,22.15
6333.05908,0.979090035,6.49E+00,742.08,22.15
6333.062846,0.979658186,6.32E+00,742.08,22.15
6333.066613,0.980426371,6.07E+00,742.08,22.15
6333.070379,0.980454087,6.07E+00,742.08,22.15
6333.074146,0.980245829,6.13E+00,742.08,22.15
6333.077912,0.980818808,5.95E+00,742.08,22.15
6333.081679,0.981675386,5.68E+00,742.08,22.15
6333.085445,0.981844723,5.63E+00,742.08,22.15
6333.089212,0.981797516,5.65E+00,742.08,22.15
6333.092979,0.982217968,5.51E+00,742.08,22.15
6333.096745,0.982476533,5.43E+00,742.08,22.15
6333.100512,0.982106686,5.55E+00,742.08,22.15
6333.104278,0.981896699,5.61E+00,742.08,22.15
6333.108045,0.982317865,5.48E+00,742.08,22.15
6333.111811,0.982944191,5.29E+00,742.08,22.15
6333.115578,0.983663142,5.06E+00,742.08,22.15
6333.119344,0.98436445,4.84E+00,742.08,22.15
6333.123111,0.984264016,4.87E+00,742.08,22.15
6333.126877,0.983505726,5.11E+00,742.08,22.15
6333.130644,0.983557999,5.09E+00,742.08,22.15
6333.13441,0.984520912,4.79E+00,742.08,22.15
6333.138177,0.98478657,4.71E+00,742.08,22.15
6333.141944,0.984218001,4.89E+00,742.08,22.15
6333.14571,0.984259427,4.88E+00,742.08,22.15
6333.149477,0.984836042,4.70E+00,742.08,22.15
6333.153243,0.984775543,4.71E+00,742.08,22.15
6333.15701,0.984492421,4.80E+00,742.08,22.15
6333.160776,0.984888315,4.68E+00,742.08,22.15
6333.164543,0.98529017,4.55E+00,742.08,22.15
6333.168309,0.985170841,4.59E+00,742.08,22.15
6333.172076,0.98538655,4.52E+00,742.08,22.15
6333.175842,0.986061931,4.31E+00,742.08,22.15
6333.179609,0.986311615,4.24E+00,742.08,22.15
6333.183376,0.986445904,4.19E+00,742.08,22.15
6333.187142,0.987135172,3.98E+00,742.08,22.15
6333.190909,0.987393916,3.90E+00,742.08,22.15
6333.194675,0.98659128,4.15E+00,742.08,22.15
6333.198442,0.986187995,4.27E+00,742.08,22.15
6333.202208,0.986839175,4.07E+00,742.08,22.15
6333.205975,0.987131774,3.98E+00,742.08,22.15
6333.209741,0.986876667,4.06E+00,742.08,22.15
6333.213508,0.987435937,3.89E+00,742.08,22.15
6333.217274,0.988235533,3.64E+00,742.08,22.15
6333.221041,0.98763752,3.82E+00,742.08,22.15
6333.224807,0.986665368,4.13E+00,742.08,22.15
6333.228574,0.987158597,3.97E+00,742.08,22.15
6333.232341,0.98803544,3.70E+00,742.08,22.15
6333.236107,0.987632275,3.82E+00,742.08,22.15
6333.239874,0.98701942,4.02E+00,742.08,22.15
6333.24364,0.987473071,3.87E+00,742.08,22.15
6333.247407,0.988006294,3.71E+00,742.08,22.15
6333.251173,0.987907052,3.74E+00,742.08,22.15
6333.25494,0.988114834,3.67E+00,742.08,22.15
6333.258706,0.988721013,3.49E+00,742.08,22.15
6333.262473,0.988600373,3.52E+00,742.08,22.15
6333.266239,0.987878501,3.75E+00,742.08,22.15
6333.270006,0.987786114,3.78E+00,742.08,22.15
6333.273773,0.988523901,3.55E+00,742.08,22.15
6333.277539,0.989338815,3.29E+00,742.08,22.15
6333.281306,0.989659965,3.19E+00,742.08,22.15
6333.285072,0.989230692,3.33E+00,742.08,22.15
6333.288839,0.988457978,3.57E+00,742.08,22.15
6333.292605,0.988429785,3.58E+00,742.08,22.15
6333.296372,0.989270687,3.32E+00,742.08,22.15
6333.300138,0.989714384,3.18E+00,742.08,22.15
6333.303905,0.989329219,3.30E+00,742.08,22.15
6333.307671,0.989117682,3.36E+00,742.08,22.15
6333.311438,0.989390016,3.28E+00,742.08,22.15
6333.315204,0.989481688,3.25E+00,742.08,22.15
6333.318971,0.989459634,3.26E+00,742.08,22.15
6333.322738,0.989737928,3.17E+00,742.08,22.15
6333.326504,0.98984313,3.14E+00,742.08,22.15
6333.330271,0.989505947,3.24E+00,742.08,22.15
6333.334037,0.989427507,3.27E+00,742.08,22.15
6333.337804,0.989739597,3.17E+00,742.08,22.15
6333.34157,0.989768326,3.16E+00,742.08,22.15
6333.345337,0.989678443,3.19E+00,742.08,22.15
6333.349103,0.99005878,3.07E+00,742.08,22.15
6333.35287,0.990426362,2.96E+00,742.08,22.15
6333.356636,0.990269005,3.01E+00,742.08,22.15
6333.360403,0.990168154,3.04E+00,742.08,22.15
6333.36417,0.990274489,3.00E+00,742.08,22.15
6333.367936,0.989914775,3.12E+00,742.08,22.15
6333.371703,0.989504159,3.24E+00,742.08,22.15
6333.375469,0.990011096,3.09E+00,742.08,22.15
6333.379236,0.990616024,2.90E+00,742.08,22.15
6333.383002,0.990069628,3.07E+00,742.08,22.15
6333.386769,0.989308476,3.30E+00,742.08,22.15
6333.390535,0.98956418,3.22E+00,742.08,22.15
6333.394302,0.989881694,3.13E+00,742.08,22.15
6333.398068,0.989429593,3.27E+00,742.08,22.15
6333.401835,0.989444494,3.26E+00,742.08,22.15
6333.405601,0.990430772,2.95E+00,742.08,22.15
6333.409368,0.990757108,2.85E+00,742.08,22.15
6333.413135,0.989917934,3.11E+00,742.08,22.15
6333.416901,0.989632487,3.20E+00,742.08,22.15
6333.420668,0.990449429,2.95E+00,742.08,22.15
6333.424434,0.99080509,2.84E+00,742.08,22.15
6333.428201,0.990103245,3.06E+00,742.08,22.15
6333.431967,0.989559412,3.23E+00,742.08,22.15
6333.435734,0.989771068,3.16E+00,742.08,22.15
6333.4395,0.990076125,3.06E+00,742.08,22.15
6333.443267,0.990169704,3.04E+00,742.08,22.15
6333.447033,0.990401447,2.96E+00,742.08,22.15
6333.4508,0.990795136,2.84E+00,742.08,22.15
6333.454567,0.990995944,2.78E+00,742.08,22.15
6333.458333,0.990877867,2.82E+00,742.08,22.15
6333.4621,0.990657866,2.88E+00,742.08,22.15
6333.465866,0.990644336,2.89E+00,742.08,22.15
6333.469633,0.990881443,2.82E+00,742.08,22.15
6333.473399,0.991009235,2.78E+00,742.08,22.15
6333.477166,0.990816951,2.84E+00,742.08,22.15
6333.480932,0.990692496,2.87E+00,742.08,22.15
6333.484699,0.990923762,2.80E+00,742.08,22.15
6333.488465,0.991049647,2.76E+00,742.08,22.15
6333.492232,0.990691423,2.87E+00,742.08,22.15
6333.495998,0.990398645,2.96E+00,742.08,22.15
6333.499765,0.990764916,2.85E+00,742.08,22.15
6333.503532,0.991276205,2.69E+00,742.08,22.15
6333.507298,0.991016984,2.77E+00,742.08,22.15
6333.511065,0.990232587,3.02E+00,742.08,22.15
6333.514831,0.990193188,3.03E+00,742.08,22.15
6333.518598,0.991284728,2.69E+00,742.08,22.15
6333.522364,0.99213022,2.43E+00,742.08,22.15
6333.526131,0.991431415,2.64E+00,742.08,22.15
6333.529897,0.990002513,3.09E+00,742.08,22.15
6333.533664,0.989612699,3.21E+00,742.08,22.15
6333.53743,0.990375519,2.97E+00,742.08,22.15
6333.541197,0.99097085,2.79E+00,742.08,22.15
6333.544964,0.991002262,2.78E+00,742.08,22.15
6333.54873,0.991107583,2.74E+00,742.08,22.15
6333.552497,0.991176784,2.72E+00,742.08,22.15
6333.556263,0.99063164,2.89E+00,742.08,22.15
6333.56003,0.9900105,3.09E+00,742.08,22.15
6333.563796,0.990209401,3.02E+00,742.08,22.15
6333.567563,0.990778446,2.85E+00,742.08,22.15
6333.571329,0.990847051,2.83E+00,742.08,22.15
6333.575096,0.990796566,2.84E+00,742.08,22.15
6333.578862,0.991179705,2.72E+00,742.08,22.15
6333.582629,0.991183162,2.72E+00,742.08,22.15
6333.586395,0.990091682,3.06E+00,742.08,22.15
6333.590162,0.989077628,3.38E+00,742.08,22.15
6333.593929,0.989566982,3.22E+00,742.08,22.15
6333.597695,0.99081564,2.84E+00,742.08,22.15
6333.601462,0.991009772,2.78E+00,742.08,22.15
6333.605228,0.990100384,3.06E+00,742.08,22.15
6333.608995,0.989648223,3.20E+00,742.08,22.15
6333.612761,0.990203261,3.03E+00,742.08,22.15
6333.616528,0.990677059,2.88E+00,742.08,22.15
6333.620294,0.990349531,2.98E+00,742.08,22.15
6333.624061,0.989883006,3.12E+00,742.08,22.15
6333.627827,0.989988267,3.09E+00,742.08,22.15
6333.631594,0.990422308,2.96E+00,742.08,22.15
6333.63536,0.990692198,2.87E+00,742.08,22.15
6333.639127,0.990700841,2.87E+00,742.08,22.15
6333.642894,0.990450621,2.95E+00,742.08,22.15
6333.64666,0.989983797,3.09E+00,742.08,22.15
6333.650427,0.98965323,3.20E+00,742.08,22.15
6333.654193,0.989802778,3.15E+00,742.08,22.15
6333.65796,0.990304709,2.99E+00,742.08,22.15
6333.661726,0.990772963,2.85E+00,742.08,22.15
6333.665493,0.990876138,2.82E+00,742.08,22.15
6333.669259,0.990448117,2.95E+00,742.08,22.15
6333.673026,0.989795089,3.15E+00,742.08,22.15
6333.676792,0.989516377,3.24E+00,742.08,22.15
6333.680559,0.989539206,3.23E+00,742.08,22.15
6333.684326,0.989253521,3.32E+00,742.08,22.15
6333.688092,0.988932371,3.42E+00,742.08,22.15
6333.691859,0.989416361,3.27E+00,742.08,22.15
6333.695625,0.990149081,3.04E+00,742.08,22.15
6333.699392,0.989728153,3.17E+00,742.08,22.15
6333.703158,0.988562763,3.54E+00,742.08,22.15
6333.706925,0.988382459,3.59E+00,742.08,22.15
6333.710691,0.989146709,3.35E+00,742.08,22.15
6333.714458,0.989210188,3.33E+00,742.08,22.15
6333.718224,0.988308668,3.61E+00,742.08,22.15
6333.721991,0.987747371,3.79E+00,742.08,22.15
6333.725757,0.988048971,3.69E+00,742.08,22.15
6333.729524,0.988610029,3.52E+00,742.08,22.15
6333.733291,0.988968968,3.41E+00,742.08,22.15
6333.737057,0.988916278,3.43E+00,742.08,22.15
6333.740824,0.988407135,3.58E+00,742.08,22.15
6333.74459,0.988039553,3.70E+00,742.08,22.15
6333.748357,0.988287151,3.62E+00,742.08,22.15
6333.752123,0.988415241,3.58E+00,742.08,22.15
6333.75589,0.987758398,3.79E+00,742.08,22.15
6333.759656,0.987152159,3.97E+00,742.08,22.15
6333.763423,0.987360954,3.91E+00,742.08,22.15
6333.767189,0.987515271,3.86E+00,742.08,22.15
6333.770956,0.986808956,4.08E+00,742.08,22.15
6333.774723,0.986033142,4.32E+00,742.08,22.15
6333.778489,0.986019194,4.33E+00,742.08,22.15
6333.782256,0.986347616,4.22E+00,742.08,22.15
6333.786022,0.986525059,4.17E+00,742.08,22.15
6333.789789,0.986669362,4.12E+00,742.08,22.15
6333.793555,0.986635983,4.13E+00,742.08,22.15
6333.797322,0.986110508,4.30E+00,742.08,22.15
6333.801088,0.985494971,4.49E+00,742.08,22.15
6333.804855,0.985317409,4.55E+00,742.08,22.15
6333.808621,0.985209823,4.58E+00,742.08,22.15
6333.812388,0.98462528,4.76E+00,742.08,22.15
6333.816154,0.983899534,4.99E+00,742.08,22.15
6333.819921,0.983654857,5.06E+00,742.08,22.15
6333.823688,0.983731151,5.04E+00,742.08,22.15
6333.827454,0.983487904,5.12E+00,742.08,22.15
6333.831221,0.982831776,5.32E+00,742.08,22.15
6333.834987,0.982318521,5.48E+00,742.08,22.15
6333.838754,0.982193172,5.52E+00,742.08,22.15
6333.84252,0.981928468,5.60E+00,742.08,22.15
6333.846287,0.981223285,5.83E+00,742.08,22.15
6333.850053,0.980730712,5.98E+00,742.08,22.15
6333.85382,0.980806828,5.96E+00,742.08,22.15
6333.857586,0.980540395,6.04E+00,742.08,22.15
6333.861353,0.979435802,6.39E+00,742.08,22.15
6333.86512,0.978689551,6.62E+00,742.08,22.15
6333.868886,0.979044735,6.51E+00,742.08,22.15
6333.872653,0.979180038,6.47E+00,742.08,22.15
6333.876419,0.978114545,6.80E+00,742.08,22.15
6333.880186,0.977037489,7.14E+00,742.08,22.15
6333.883952,0.976884902,7.19E+00,742.08,22.15
6333.887719,0.976669729,7.25E+00,742.08,22.15
6333.891485,0.975800455,7.53E+00,742.08,22.15
6333.895252,0.975217402,7.71E+00,742.08,22.15
6333.899018,0.975073695,7.76E+00,742.08,22.15
6333.902785,0.974309266,8.00E+00,742.08,22.15
6333.906551,0.973133087,8.37E+00,742.08,22.15
6333.910318,0.972854137,8.46E+00,742.08,22.15
6333.914085,0.973235846,8.34E+00,742.08,22.15
6333.917851,0.97296977,8.42E+00,742.08,22.15
6333.921618,0.972238064,8.65E+00,742.08,22.15
6333.925384,0.972082615,8.70E+00,742.08,22.15
6333.929151,0.972253621,8.65E+00,742.08,22.15
6333.932917,0.972043157,8.71E+00,742.08,22.15
6333.936684,0.971921027,8.75E+00,742.08,22.15
6333.94045,0.972404599,8.60E+00,742.08,22.15
6333.944217,0.972849906,8.46E+00,742.08,22.15
6333.947983,0.972767353,8.49E+00,742.08,22.15
6333.95175,0.972798467,8.48E+00,742.08,22.15
6333.955517,0.973422647,8.28E+00,742.08,22.15
6333.959283,0.974150121,8.05E+00,742.08,22.15
6333.96305,0.974503517,7.94E+00,742.08,22.15
6333.966816,0.974598706,7.91E+00,742.08,22.15
6333.970583,0.974645793,7.89E+00,742.08,22.15
6333.974349,0.974753022,7.86E+00,742.08,22.15
6333.978116,0.975039005,7.77E+00,742.08,22.15
6333.981882,0.97537142,7.66E+00,742.08,22.15
6333.985649,0.975485086,7.63E+00,742.08,22.15
