Spectrum Number,Spectrum Name,Wavenumber (cm-1),Pressure (atm),Temperature (K),alpha10^-6 cm^-1,Model10^-6 cm^-1,Residuals10^-6 cm^-1,QF,Background,CIA (cm-1)
4,Air_250_torr,6327.545000000034,0.25,298.0,0.0008131152519835,0.0007937710123044295,1.934423967907056e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.550000000034,0.25,298.0,0.000789153956007,0.0007781696193014004,1.0984336705599615e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.555000000034,0.25,298.0,0.0007805792863286,0.0007630396005700419,1.753968575855813e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.560000000034,0.25,298.0,0.0007353658315487,0.0007483610070522131,-1.299517550351311e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.565000000034,0.25,298.0,0.0007326916036933,0.0007341151940158935,-1.4235903225935046e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.570000000034,0.25,298.0,0.0007225008429283,0.0007202846528001875,2.216190128112561e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.575000000034,0.25,298.0,0.0006932764697314,0.0007068528822757007,-1.3576412544300757e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.5800000000345,0.25,298.0,0.0006828405149526,0.0006938042876950403,-1.0963772742440358e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.585000000035,0.25,298.0,0.0006919870845896,0.000681124098837626,1.0862985751974017e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.590000000035,0.25,298.0,0.0006498882813593,0.0006687983020701233,-1.8910020710823376e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.595000000035,0.25,298.0,0.0006778719553167,0.000656813582694312,2.1058372622388037e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.600000000035,0.25,298.0,0.0006275665026762,0.0006451572750936875,-1.7590772417487447e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.605000000035,0.25,298.0,0.0006351890784639,0.0006338173189403571,1.3717595235428117e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.610000000035,0.25,298.0,0.0006313550534813,0.0006227822202240055,8.572833257294529e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.615000000035,0.25,298.0,0.0006245381314339,0.00061204101620347,1.2497115230430001e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.620000000035,0.25,298.0,0.0005910181549692,0.0006015832436145353,-1.0565088645335245e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.625000000036,0.25,298.0,0.0005792154050637,0.0005913989096279993,-1.2183504564299225e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.630000000036,0.25,298.0,0.0005938174537122,0.000581478465182565,1.2338988529635078e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.635000000036,0.25,298.0,0.0005759862716517,0.0005718127803472865,4.173491304413496e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.640000000036,0.25,298.0,0.0005482120868671,0.0005623931215336063,-1.4181034666506365e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.645000000036,0.25,298.0,0.0005591605009366,0.0005532111302924849,5.949370644115111e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.650000000036,0.25,298.0,0.0005452301087707,0.0005442588035693617,9.713052013382703e-07,51619.0,0.0,0.0
4,Air_250_torr,6327.655000000036,0.25,298.0,0.0005296227210706,0.0005355284752647224,-5.9057541941223615e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.660000000036,0.25,298.0,0.0005240764370436,0.0005270127989832351,-2.9363619396350965e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.665000000036,0.25,298.0,0.0005432505216733,0.0005187047318685136,2.4545789804786408e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.670000000036,0.25,298.0,0.0005072886510963,0.0005105975194336982,-3.3088683373982313e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.675000000037,0.25,298.0,0.0005003789984338,0.0005026846813094191,-2.3056828756190875e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.680000000037,0.25,298.0,0.0004879253333993,0.0004949599978382945,-7.034664438994548e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.685000000037,0.25,298.0,0.0004960455177322,0.0004874174974535206,8.628020278679343e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.690000000037,0.25,298.0,0.00047589147609,0.0004800514447852069,-4.1599686952068925e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.695000000037,0.25,298.0,0.0004838372840909,0.0004728563294431251,1.09809546477749e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.700000000037,0.25,298.0,0.0004709939295115,0.00046582685542947223,5.167074082027771e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.705000000037,0.25,298.0,0.0004609458286369,0.0004589579311393491,1.987897497550948e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.710000000037,0.25,298.0,0.0004610359613267,0.00045224465991038656,8.791301416313422e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.715000000037,0.25,298.0,0.0004456761439349,0.00044568233108517613,-6.1871502761109455e-09,51619.0,0.0,0.0
4,Air_250_torr,6327.7200000000375,0.25,298.0,0.0004347169415131,0.00043926641155478575,-4.549470041685763e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.725000000038,0.25,298.0,0.0004193665254412,0.0004329925377521492,-1.3626012310949225e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.730000000038,0.25,298.0,0.0004098626382273,0.0004268565080680202,-1.699386984072021e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.735000000038,0.25,298.0,0.0004214498319714,0.0004208542756631613,5.955563082386687e-07,51619.0,0.0,0.0
4,Air_250_torr,6327.740000000038,0.25,298.0,0.0003915093668152,0.000414981941653131,-2.3472574837930967e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.745000000038,0.25,298.0,0.0004097063522512,0.00040923574864305253,4.7060360814748766e-07,51619.0,0.0,0.0
4,Air_250_torr,6327.750000000038,0.25,298.0,0.000395756065685,0.00040361207459172594,-7.85600890672593e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.755000000038,0.25,298.0,0.000403801127296,0.0003981074269857553,5.6937003102446645e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.760000000038,0.25,298.0,0.0003884827027657,0.0003927184373057875,-4.235734540087503e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.765000000039,0.25,298.0,0.0003741704373967,0.0003874418557667734,-1.327141837007337e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.770000000039,0.25,298.0,0.0003738742318183,0.0003822745463237495,-8.400314505449503e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.775000000039,0.25,298.0,0.0003834192242196,0.00037721348190775464,6.20574231184536e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.780000000039,0.25,298.0,0.0003740572217802,0.0003722557399123434,1.8014818678566027e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.785000000039,0.25,298.0,0.0003688261574244,0.0003673984978836769,1.4276595407231138e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.790000000039,0.25,298.0,0.0003800224361177,0.00036263902942275313,1.7383406694946864e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.795000000039,0.25,298.0,0.0003530076785289,0.0003579747002815273,-4.967021752627296e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.800000000039,0.25,298.0,0.0003620980218466,0.0003534029646434278,8.695057203172182e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.805000000039,0.25,298.0,0.0003463444437913,0.00034892136157821976,-2.57691778691977e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.81000000004,0.25,298.0,0.0003569189967963,0.00034452751166119195,1.2391485135108027e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.81500000004,0.25,298.0,0.0003545876204925,0.0003402191137534049,1.4368506739095084e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.82000000004,0.25,298.0,0.0003360795948539,0.00033599394191809894,8.565293580105847e-08,51619.0,0.0,0.0
4,Air_250_torr,6327.82500000004,0.25,298.0,0.0003094232941838,0.0003318498424933559,-2.2426548309555886e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.83000000004,0.25,298.0,0.0003234979978089,0.00032778473128575257,-4.286733476852544e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.83500000004,0.25,298.0,0.0003126449619281,0.000323796590895062,-1.1151628966961998e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.84000000004,0.25,298.0,0.0003320155828846,0.0003198834681578044,1.2132114726795594e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.84500000004,0.25,298.0,0.0002986264625876,0.0003160434717044759,-1.7417009116875914e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.85000000004,0.25,298.0,0.0003109561320996,0.00031227476962433786,-1.3186375247378518e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.8550000000405,0.25,298.0,0.0002977474267589,0.00030857558723308356,-1.0828160474183582e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.860000000041,0.25,298.0,0.0003031480944716,0.0003049442049374782,-1.796110465878179e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.865000000041,0.25,298.0,0.0003153506840543,0.00030137895619257123,1.397172786172878e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.870000000041,0.25,298.0,0.0002859723646376,0.000297878225546948,-1.1905860909347977e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.875000000041,0.25,298.0,0.000302997633949,0.0002944404467714119,8.557187177588119e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.880000000041,0.25,298.0,0.0002805175008253,0.00029106410106742163,-1.0546600242121635e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.885000000041,0.25,298.0,0.0002870660342839,0.00028774771535110776,-6.816810672077736e-07,51619.0,0.0,0.0
4,Air_250_torr,6327.890000000041,0.25,298.0,0.0002980015472249,0.0002844898606093498,1.3511686615550183e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.895000000041,0.25,298.0,0.0002840774519278,0.00028128915032457754,2.7883016032224732e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.9000000000415,0.25,298.0,0.0002743852291981,0.00027814423896478483,-3.7590097666848456e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.905000000042,0.25,298.0,0.0002730609076496,0.00027505382053609473,-1.992912886494727e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.910000000042,0.25,298.0,0.0002641668651008,0.0002720166271942614,-7.849762093461402e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.915000000042,0.25,298.0,0.0002726083696708,0.0002690314279131403,3.576941757659738e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.920000000042,0.25,298.0,0.0002769970190226,0.00026609702720704366,1.0899991815556311e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.925000000042,0.25,298.0,0.0002743559221607,0.00026321226390429704,1.114365825640297e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.930000000042,0.25,298.0,0.0002466731621956,0.0002603760099703613,-1.3702847774761293e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.935000000042,0.25,298.0,0.0002356694444456,0.0002575871693775152,-2.191772493191521e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.940000000042,0.25,298.0,0.0002366672923324,0.0002548446770193527,-1.81773846869527e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.9450000000425,0.25,298.0,0.0002525457977451,0.00025214749766810425,3.983000769957278e-07,51619.0,0.0,0.0
4,Air_250_torr,6327.950000000043,0.25,298.0,0.0002458778098236,0.0002494946249727471,-3.6168151491471436e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.955000000043,0.25,298.0,0.0002409278876383,0.0002468850804960738,-5.9571928577737885e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.960000000043,0.25,298.0,0.0002494496324234,0.0002443179127891725,5.1317196342274955e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.965000000043,0.25,298.0,0.0002362085904847,0.0002417921965013372,-5.583606016637213e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.970000000043,0.25,298.0,0.0002271094416396,0.0002393070315242776,-1.2197589884677595e-05,51619.0,0.0,0.0
4,Air_250_torr,6327.975000000043,0.25,298.0,0.0002373759973796,0.00023686154216884283,5.144552107571795e-07,51619.0,0.0,0.0
4,Air_250_torr,6327.980000000043,0.25,298.0,0.0002262849538389,0.000234454876372827,-8.169922533927e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.985000000043,0.25,298.0,0.0002314897715792,0.0002320862049387708,-5.96433359570782e-07,51619.0,0.0,0.0
4,Air_250_torr,6327.990000000043,0.25,298.0,0.0002266400657935,0.00022975472080025207,-3.1146550067520683e-06,51619.0,0.0,0.0
4,Air_250_torr,6327.995000000044,0.25,298.0,0.0002214199714442,0.00022745963831549373,-6.039666871293729e-06,51619.0,0.0,0.0
4,Air_250_torr,6328.000000000044,0.25,298.0,0.0002108767549513,0.00022520019258723392,-1.4323437635933926e-05,51619.0,0.0,0.0
4,Air_250_torr,6328.005000000044,0.25,298.0,0.0002191239419012,0.00022297563880757494,-3.851696906374949e-06,51619.0,0.0,0.0
5,Air_500_torr,6326.0,0.75,298.0,0.0043064942635558,0.004305874817619476,6.194459363237717e-07,51424.0,0.0,0.0
5,Air_500_torr,6326.005,0.75,298.0,0.0043286533460376,0.004318327739547039,1.0325606490560295e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.01,0.75,298.0,0.0043253206703231,0.004333552459958625,-8.231789635525406e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.015,0.75,298.0,0.0043324615347244,0.004351856881969012,-1.9395347244611713e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.02,0.75,298.0,0.004385957538217,0.004373523816824331,1.2433721392668753e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.025000000001,0.75,298.0,0.0044216144450589,0.004398816952107036,2.2797492951863972e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.030000000001,0.75,298.0,0.004432141126295,0.004427991807952834,4.1493183421661625e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.035000000001,0.75,298.0,0.0044423382086516,0.004461308185168852,-1.8969976517252234e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.040000000001,0.75,298.0,0.0044942533094751,0.0044990422624913515,-4.788953016251346e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.045000000001,0.75,298.0,0.0045444772206549,0.0045414977818269585,2.979438827941175e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.050000000001,0.75,298.0,0.0045789298395423,0.0045890165102076335,-1.0086670665333461e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.055000000001,0.75,298.0,0.0046506026109644,0.0046419884592672055,8.614151697194407e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.060000000001,0.75,298.0,0.0047018505032855,0.004700862311672076,9.881916134234225e-07,51424.0,0.0,0.0
5,Air_500_torr,6326.065000000001,0.75,298.0,0.0047637003343623,0.004766156310149178,-2.45597578687768e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.0700000000015,0.75,298.0,0.0048401340891906,0.00483846969903495,1.6643901556492868e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.075000000002,0.75,298.0,0.0049048110952033,0.004918494827025846,-1.3683731822545717e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.080000000002,0.75,298.0,0.0050129941665398,0.0050070302336979785,5.963932841821472e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.085000000002,0.75,298.0,0.0051077110600502,0.005104995298617712,2.7157614324877302e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.090000000002,0.75,298.0,0.0052259102257977,0.005213447150788681,1.2463075009018845e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.095000000002,0.75,298.0,0.0053132997701613,0.005333600452329959,-2.030068216865924e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.100000000002,0.75,298.0,0.0054486990284256,0.005466850426886367,-1.815139846076709e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.105000000002,0.75,298.0,0.0056172832488647,0.005614799151963375,2.4840969013251515e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.110000000002,0.75,298.0,0.0057544053374413,0.005779284669096174,-2.4879331654873924e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.1150000000025,0.75,298.0,0.0059554669171033,0.005962411820878102,-6.94490377480244e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.120000000003,0.75,298.0,0.0061488946804105,0.00616658278627164,-1.7688105861140245e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.125000000003,0.75,298.0,0.006386895462927,0.0063945238708363735,-7.628407909373788e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.130000000003,0.75,298.0,0.0066441770836704,0.00664930290230729,-5.125818636889969e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.135000000003,0.75,298.0,0.0069400446732387,0.00693432811285219,5.716560386509993e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.140000000003,0.75,298.0,0.0072473447508816,0.007253314083913029,-5.969333031428589e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.145000000003,0.75,298.0,0.0076016544621104,0.00761019262059219,-8.538158481789966e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.150000000003,0.75,298.0,0.0079868292202899,0.008008935896983142,-2.2106676693242275e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.155000000003,0.75,298.0,0.0084688460005121,0.008453245975424656,1.560002508744357e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.160000000004,0.75,298.0,0.0089567957460781,0.008946050404077989,1.0745342000111763e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.165000000004,0.75,298.0,0.0094840882440653,0.009488732889186708,-4.644645121407512e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.170000000004,0.75,298.0,0.0100788115570898,0.01008003204768563,-1.2204905958310142e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.175000000004,0.75,298.0,0.0106969404044626,0.010714580367058255,-1.7639962595654077e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.180000000004,0.75,298.0,0.0113685548266778,0.01138116018397694,-1.260535729914053e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.185000000004,0.75,298.0,0.0120619105067747,0.012060954898453663,9.5560832103804e-07,51424.0,0.0,0.0
5,Air_500_torr,6326.190000000004,0.75,298.0,0.0127250457518982,0.012726372685716665,-1.3269338184646734e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.195000000004,0.75,298.0,0.013335634432652,0.013341328440233417,-5.694007581416929e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.200000000004,0.75,298.0,0.0138514042801269,0.013863953544635604,-1.2549264508703722e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.2050000000045,0.75,298.0,0.0142637586156162,0.014252227245221478,1.1531370394722226e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.210000000005,0.75,298.0,0.0144674917052081,0.014471819738432912,-4.328033224813149e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.215000000005,0.75,298.0,0.0145067808769662,0.014503914952445171,2.8659245210286427e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.220000000005,0.75,298.0,0.0143429467150888,0.014349995383271011,-7.0486681822117675e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.225000000005,0.75,298.0,0.0140155202429968,0.014031462936114462,-1.5942693117661916e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.230000000005,0.75,298.0,0.0136001707222778,0.01358426937267953,1.5901349598269193e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.235000000005,0.75,298.0,0.0130273141679267,0.013050910969770497,-2.359680184379695e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.240000000005,0.75,298.0,0.0124587976217735,0.01247278867468278,-1.399105290928078e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.245000000005,0.75,298.0,0.0118877399331408,0.01188497949127273,2.7604418680708676e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.2500000000055,0.75,298.0,0.0113032110498133,0.011313931931593194,-1.0720881779894414e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.255000000006,0.75,298.0,0.01078120195202,0.010777480811939565,3.7211400804350314e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.260000000006,0.75,298.0,0.0102945150142532,0.010286188880162405,8.326134090795231e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.265000000006,0.75,298.0,0.0098365880896858,0.009845152917036642,-8.56482735084145e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.270000000006,0.75,298.0,0.0094671405895186,0.009455731409363368,1.140918015523143e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.275000000006,0.75,298.0,0.0091190978867863,0.00911694645505593,2.151431730370787e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.280000000006,0.75,298.0,0.0088057796319609,0.008826508666595987,-2.0729034635087046e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.285000000006,0.75,298.0,0.0085643077817016,0.008581513608642524,-1.7205826940924762e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.290000000006,0.75,298.0,0.0083752570477686,0.008378891363550122,-3.6343157815213467e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.295000000006,0.75,298.0,0.0082211348951972,0.008215687258871918,5.447636325282834e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.300000000007,0.75,298.0,0.0080736252389809,0.008089233498197443,-1.5608259216542616e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.305000000007,0.75,298.0,0.0080048732773411,0.00799725138016632,7.621897174779971e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.310000000007,0.75,298.0,0.0079470599301439,0.007937908255356103,9.151674787797465e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.315000000007,0.75,298.0,0.0079086302901367,0.007909844257210969,-1.2139670742695313e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.320000000007,0.75,298.0,0.007912089763051,0.007912180004437764,-9.024138676420879e-08,51424.0,0.0,0.0
5,Air_500_torr,6326.325000000007,0.75,298.0,0.007952542613461,0.00794451500324513,8.027610215869882e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.330000000007,0.75,298.0,0.008013165096447,0.008006924703350493,6.24039309650784e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.335000000007,0.75,298.0,0.0081013037803202,0.008099961184325873,1.3425959943264704e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.340000000007,0.75,298.0,0.0082173995701147,0.008224658926738496,-7.25935662379551e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.345000000008,0.75,298.0,0.0083682350705189,0.008382543907169289,-1.4308836650388929e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.350000000008,0.75,298.0,0.0085656226105419,0.008575641463784178,-1.0018853242277706e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.355000000008,0.75,298.0,0.0088037896575179,0.008806475415492147,-2.6857579742464027e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.360000000008,0.75,298.0,0.0091109216765851,0.009078046892905828,3.287478367927123e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.365000000008,0.75,298.0,0.0093964821833962,0.009393775375396714,2.7068079994866517e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.370000000008,0.75,298.0,0.0097679888170874,0.00975737574614,1.0613070947400327e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.375000000008,0.75,298.0,0.0101615603332991,0.010172633280853922,-1.1072947554821924e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.380000000008,0.75,298.0,0.0106478320966513,0.01064302362744153,4.808469209768504e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.385000000008,0.75,298.0,0.011181832182612,0.011171109170809308,1.0723011802691446e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.3900000000085,0.75,298.0,0.0117732062058611,0.011757632914815328,1.557329104577218e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.395000000009,0.75,298.0,0.0123882702140949,0.012400239665339343,-1.1969451244443416e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.400000000009,0.75,298.0,0.0130905540294547,0.013091806067530404,-1.2520380757042454e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.405000000009,0.75,298.0,0.0138019663739446,0.013818490475740006,-1.6524101795405838e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.410000000009,0.75,298.0,0.0145616719791778,0.014557852591006842,3.8193881709575744e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.415000000009,0.75,298.0,0.015273756472294,0.01527773187600871,-3.975403714709044e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.420000000009,0.75,298.0,0.0159252373920408,0.01593689484173598,-1.1657449695178651e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.425000000009,0.75,298.0,0.0164975786683484,0.016488483783528712,9.094884819687427e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.430000000009,0.75,298.0,0.0168827002760309,0.016886659379498445,-3.9591034675448555e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.4350000000095,0.75,298.0,0.0170714227613435,0.017095410310051278,-2.398754870777675e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.44000000001,0.75,298.0,0.017073777958665,0.017096871284532304,-2.30933258673037e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.44500000001,0.75,298.0,0.0168913392792387,0.016895855514497852,-4.516235259151985e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.45000000001,0.75,298.0,0.0165253172602822,0.01651856798951971,6.749270762489157e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.45500000001,0.75,298.0,0.0159947134322695,0.01600608770938228,-1.1374277112782133e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.46000000001,0.75,298.0,0.0154152773665701,0.015405425280323464,9.852086246636e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.46500000001,0.75,298.0,0.0147681317221301,0.014761388510995881,6.7432111342195095e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.47000000001,0.75,298.0,0.0141168227754666,0.014111273381240026,5.549394226573787e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.47500000001,0.75,298.0,0.0135062615700364,0.013482730615928976,2.353095410742405e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.4800000000105,0.75,298.0,0.0129108531308758,0.012894039659598849,1.6813471276950695e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.485000000011,0.75,298.0,0.0123607051419096,0.012355693462245444,5.011679664155763e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.490000000011,0.75,298.0,0.0118819673496482,0.011872387743551982,9.579606096217497e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.495000000011,0.75,298.0,0.0114527638660276,0.011444867926977896,7.895939049703399e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.500000000011,0.75,298.0,0.011074804546742,0.011071402698726656,3.4018480153438085e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.505000000011,0.75,298.0,0.0107559518528359,0.010748853728688721,7.098124147179169e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.510000000011,0.75,298.0,0.0104735615187475,0.010473404543043057,1.569757044437431e-07,51424.0,0.0,0.0
5,Air_500_torr,6326.515000000011,0.75,298.0,0.01024011727754,0.010241034380148306,-9.171026083068523e-07,51424.0,0.0,0.0
5,Air_500_torr,6326.520000000011,0.75,298.0,0.0100311617545796,0.010047812043834942,-1.66502892553419e-05,51424.0,0.0,0.0
5,Air_500_torr,6326.525000000012,0.75,298.0,0.009897503075916,0.00989006559706076,7.43747885523921e-06,51424.0,0.0,0.0
5,Air_500_torr,6326.530000000012,0.75,298.0,0.0097579277746945,0.00976446795209915,-6.540177404649322e-06,51424.0,0.0,0.0
