,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_air,gamma0_air_err,gamma0_air_vary,n_gamma0_air,delta0_air,delta0_air_err,delta0_air_vary,n_delta0_air,SD_gamma_air,SD_gamma_air_err,SD_gamma_air_vary,n_gamma2_air,SD_delta_air,SD_delta_air_err,SD_delta_air_vary,n_delta2_air,nuOptRe_air,nuOptRe_air_err,nuOptRe_air_vary,n_nuOptRe_air,nuOptIm_air,nuOptIm_air_err,nuOptIm_air_vary,n_nuOptIm_air,y_air,y_air_err,y_air_vary,n_y_air,BIA_slope_air,BIA_collision_duration_air
422,7,2,1430.8889,13162.23036,0.0,False,8.82e-05,0.0,False,1e-24,0.0286,0.0,False,0.63,-0.01,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
423,7,3,1470.1824,13162.27968,0.0,False,1.5100000000000005e-05,0.0,False,1e-24,0.0286,0.0,False,0.63,-0.01,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
424,7,2,882.5901,13162.30175,0.0,False,0.000991,0.0,False,1e-24,0.0355,0.0,False,0.63,-0.0093,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
425,7,3,906.8353,13162.38109,0.0,False,0.000183,0.0,False,1e-24,0.0355,0.0,False,0.63,-0.0093,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
426,7,2,626.0672,13162.40614,0.0,False,0.00307,0.0,False,1e-24,0.0399,0.0,False,0.63,-0.0089,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
427,7,3,643.3132,13162.44367,0.0,False,0.000587,0.0,False,1e-24,0.0399,0.0,False,0.63,-0.0089,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
69,7,1,933.5309,13162.48501,0.0,False,0.4177,0.0,False,1e-24,0.03,0.0,False,0.63,-0.0139338,0.0,False,5e-05,0.1,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,-0.00159,0.0,False,5.497748903,0.0,0.0
66,7,1,662.102,13162.50103,1.6918483435036147e-13,True,1.3949999999999516,5.283242672692623e-12,True,1e-24,0.039999999999994006,5.370493077595216e-13,True,0.86,-0.007652100000004779,3.4750898687858346e-13,True,4e-05,0.13999999999958457,4.433502284411547e-11,True,0.86,0.0,0.0,False,0.0,0.005000000000042647,6.199108979090299e-12,True,0.0,0.0,0.0,False,0.0,-0.00324999999985863,4.92468803023654e-12,True,3.481353001,0.0,0.0
428,7,2,1344.552,13162.5293,0.0,False,0.00013,0.0,False,1e-24,0.0294,0.0,False,0.63,-0.0099,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
429,7,2,952.895,13162.57802,0.0,False,0.000732,0.0,False,1e-24,0.0341,0.0,False,0.63,-0.0094,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
430,7,3,1381.4787,13162.59175,0.0,False,2.2500000000000005e-05,0.0,False,1e-24,0.0294,0.0,False,0.63,-0.0099,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
431,7,3,979.072,13162.66178,0.0,False,0.000134,0.0,False,1e-24,0.0341,0.0,False,0.63,-0.0094,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
75,7,1,1422.4983,13162.67439,0.0,False,0.04806,0.0,False,1e-24,0.03,0.0,False,0.63,-0.02336,0.0,False,5e-05,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,-0.03878,0.0,False,9.575509585,0.0,0.0
432,7,2,1260.8794,13162.73121,0.0,False,0.000189,0.0,False,1e-24,0.0303,0.0,False,0.63,-0.0098,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
433,7,2,1025.8792,13162.75953,0.0,False,0.000533,0.0,False,1e-24,0.0332,0.0,False,0.63,-0.0095,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
434,7,3,1295.5114,13162.8038,0.0,False,3.3100000000000005e-05,0.0,False,1e-24,0.0303,0.0,False,0.63,-0.0098,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
435,7,2,1179.8744,13162.83658,0.0,False,0.000271,0.0,False,1e-24,0.0312,0.0,False,0.63,-0.0097,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
436,7,3,1054.061,13162.84486,0.0,False,9.65e-05,0.0,False,1e-24,0.0332,0.0,False,0.63,-0.0095,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
437,7,2,1101.54,13162.84586,0.0,False,0.000383,0.0,False,1e-24,0.0322,0.0,False,0.63,-0.0096,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
438,7,3,1212.2838,13162.91634,0.0,False,4.800000000000001e-05,0.0,False,1e-24,0.0312,0.0,False,0.63,-0.0097,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
439,7,3,1131.7993,13162.92986,0.0,False,6.86e-05,0.0,False,1e-24,0.0322,0.0,False,0.63,-0.0096,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
71,7,1,1085.2033,13162.95504,0.0,False,0.2158,0.0,False,1e-24,0.03,0.0,False,0.63,-0.0118824,0.0,False,5e-05,0.1,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.031994,0.0,False,6.750205732,0.0,0.0
440,7,3,1750.4021,13163.01218,0.0,False,4.39e-06,0.0,False,1e-24,0.0266,0.0,False,0.63,-0.01,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
441,7,2,1703.5851,13163.01298,0.0,False,2.6600000000000003e-05,0.0,False,1e-24,0.0266,0.0,False,0.63,-0.01,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
73,7,1,1248.2013,13163.01953,0.0,False,0.1049,0.0,False,1e-24,0.03,0.0,False,0.63,-0.0133328,0.0,False,5e-05,0.1,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,-0.21182,0.0,False,8.128295749,0.0,0.0
80,7,1,1802.5919,13163.02011,0.0,False,0.008871,0.0,False,1e-24,0.03,0.0,False,0.63,-0.01,0.0,False,5e-05,0.1,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
442,7,2,685.6204,13163.06591,0.0,False,0.0024,0.0,False,1e-24,0.0389,0.0,False,0.63,-0.0089,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
443,7,3,704.5048,13163.11935,0.0,False,0.000455,0.0,False,1e-24,0.0389,0.0,False,0.63,-0.0089,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
444,7,1,791.4031,13163.4186,0.0,False,1.03e-05,0.0,False,1e-24,0.0398,0.0,False,0.63,-0.0089,0.0,False,0.0,0.117223643,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
445,7,2,1609.2839,13163.59767,0.0,False,4.080000000000001e-05,0.0,False,1e-24,0.0272,0.0,False,0.63,-0.0097,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
446,7,3,1653.5193,13163.61891,0.0,False,6.840000000000001e-06,0.0,False,1e-24,0.0272,0.0,False,0.63,-0.0097,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
447,7,2,747.863,13163.6325,0.0,False,0.0018499999999999,0.0,False,1e-24,0.0375,0.0,False,0.63,-0.0089,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
448,7,3,768.4594,13163.69906,0.0,False,0.000348,0.0,False,1e-24,0.0375,0.0,False,0.63,-0.0089,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
68,7,1,791.0331,13163.78895,0.0,False,0.8122,0.0,False,1e-24,0.03,0.0,False,0.86,-0.0100116,0.0,False,3.8e-05,0.08,0.0,False,0.86,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,-0.00327,0.0,False,4.323269736,0.0,0.0
449,7,1,16.3876,13164.04114,0.0,False,1.4e-05,0.0,False,1e-24,0.053,0.0,False,0.72,-0.00645,0.0,False,0.0,0.088709784,0.0,False,0.72,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
450,7,2,1517.6368,13164.08381,0.0,False,6.190000000000001e-05,0.0,False,1e-24,0.0278,0.0,False,0.63,-0.0096,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
451,7,2,812.7928,13164.10551,0.0,False,0.00141,0.0,False,1e-24,0.0365,0.0,False,0.63,-0.0089,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
452,7,3,1559.362,13164.12401,0.0,False,1.05e-05,0.0,False,1e-24,0.0278,0.0,False,0.63,-0.0096,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
78,7,1,1605.8012,13164.18017,0.0,False,0.02182,0.0,False,1e-24,0.03,0.0,False,0.63,-0.01118,0.0,False,5e-05,0.1,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,-0.05157,0.0,False,11.02983704,0.0,0.0
453,7,3,835.1744,13164.18241,0.0,False,0.000262,0.0,False,1e-24,0.0365,0.0,False,0.63,-0.0089,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
454,7,1,931.7431,13164.27249,0.0,False,5.680000000000001e-06,0.0,False,1e-24,0.0376,0.0,False,0.63,-0.0089,0.0,False,0.0,0.117223643,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
455,7,2,1428.6473,13164.47192,0.0,False,9.270000000000002e-05,0.0,False,1e-24,0.0286,0.0,False,0.63,-0.0095,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
456,7,2,880.4072,13164.48458,0.0,False,0.00105,0.0,False,1e-24,0.0355,0.0,False,0.63,-0.0091,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
457,7,3,1467.934,13164.52803,0.0,False,1.5900000000000004e-05,0.0,False,1e-24,0.0286,0.0,False,0.63,-0.0095,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
458,7,3,904.6474,13164.56899,0.0,False,0.000194,0.0,False,1e-24,0.0355,0.0,False,0.63,-0.0091,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
70,7,1,931.3372,13164.67869,0.0,False,0.4443000000000001,0.0,False,1e-24,0.03,0.0,False,0.63,-0.0101521,0.0,False,7.7e-05,0.1,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,-0.00369,0.0,False,5.405820127,0.0,0.0
459,7,1,1083.4332,13164.72498,0.0,False,2.9300000000000003e-06,0.0,False,1e-24,0.0354,0.0,False,0.63,-0.0091,0.0,False,0.0,0.117223643,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
460,7,2,1342.3188,13164.76251,0.0,False,0.000137,0.0,False,1e-24,0.0294,0.0,False,0.63,-0.0094,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
461,7,2,950.7037,13164.76928,0.0,False,0.000776,0.0,False,1e-24,0.0341,0.0,False,0.63,-0.0091,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
462,7,1,1246.4486,13164.77221,0.0,False,1.4200000000000002e-06,0.0,False,1e-24,0.0332,0.0,False,0.63,-0.0091,0.0,False,0.0,0.117223643,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
463,7,3,1379.2389,13164.83151,0.0,False,2.3700000000000003e-05,0.0,False,1e-24,0.0294,0.0,False,0.63,-0.0094,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
464,7,3,976.8754,13164.85837,0.0,False,0.000142,0.0,False,1e-24,0.0341,0.0,False,0.63,-0.0091,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
76,7,1,1420.2511,13164.92159,0.0,False,0.05065,0.0,False,1e-24,0.01,0.0,False,0.63,-0.0090568,0.0,False,5e-05,0.1,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,-0.0188,0.0,False,9.54017859,0.0,0.0
465,7,2,1258.6546,13164.95606,0.0,False,0.000199,0.0,False,1e-24,0.0303,0.0,False,0.63,-0.0093,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
466,7,2,1023.6795,13164.95922,0.0,False,0.000564,0.0,False,1e-24,0.0332,0.0,False,0.63,-0.0091,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
467,7,3,1293.2802,13165.03496,0.0,False,3.49e-05,0.0,False,1e-24,0.0303,0.0,False,0.63,-0.0093,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
468,7,3,1051.8558,13165.05012,0.0,False,0.000102,0.0,False,1e-24,0.0332,0.0,False,0.63,-0.0091,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
469,7,2,1177.6579,13165.05305,0.0,False,0.000286,0.0,False,1e-24,0.0312,0.0,False,0.63,-0.0093,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
470,7,2,1099.3319,13165.05395,0.0,False,0.000404,0.0,False,1e-24,0.0322,0.0,False,0.63,-0.0092,0.0,False,0.0,0.113492229,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
471,7,3,1210.0613,13165.13888,0.0,False,5.070000000000001e-05,0.0,False,1e-24,0.0312,0.0,False,0.63,-0.0093,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
472,7,3,1129.5854,13165.14377,0.0,False,7.250000000000001e-05,0.0,False,1e-24,0.0322,0.0,False,0.63,-0.0092,0.0,False,0.0,0.115323868,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
72,7,1,1082.9917,13165.16664,0.0,False,0.2287,0.0,False,1e-24,0.03,0.0,False,0.63,-0.0096623,0.0,False,5e-05,0.1,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,0.014885,0.0,False,6.680830454,0.0,0.0
74,7,1,1245.9718,13165.24897,0.0,False,0.1109,0.0,False,1e-24,0.03,0.0,False,0.63,-0.0103829,0.0,False,5e-05,0.1,0.0,False,0.63,0.0,0.0,False,0.0,0.005,0.0,False,0.0,0.0,0.0,False,0.0,-0.17607,0.0,False,8.078300568,0.0,0.0
