trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self_296
6796525,2,1,6344.771072,5.98E-25,0.007468,749.5374,27,29,749.5374,       3 1 1 12,       0 1 1 01,               ,     P 14f     ,0.0781,0.69,-0.006222,0,0.082060681,0.69,0,0,0,1,0,0,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796526,2,3,6344.778096,1.61E-30,5.93E-06,901.3395,101,99,901.3395,       4 1 1 01,       0 0 0 01,               ,     R 49e     ,0.067,0.73,-0.006962,0,0.069561319,0.73,0,0,0,1,0,0,0.074,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6796527,2,2,6344.813905,5.87E-29,0.001049,1347.9131,62,58,1347.9131,       4 0 0 12,       1 0 0 02,               ,     R 14e     ,0.0769,0.69,-0.006212,0,0.080947479,0.69,0,0,0,1,0,0,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796528,2,1,6344.817264,1.03E-30,0.005793,3412.1902,25,27,3412.1902,       3 5 5 12,       0 5 5 01,               ,     P 13e     ,0.0791,0.69,-0.006054,0,0.082060681,0.69,0,0,0,1,0,0,0.106,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796529,2,1,6344.842869,1.27E-30,0.03033,3446.9221,7,7,3446.9221,       4 3 3 12,       1 3 3 01,               ,     Q  3e     ,0.0889,0.77,-0.004652,0,0.060883731,0.77,0,0,0,1,0,0,0.119,0.77,0,0,0.076666667,0.77,0,0,0,1,0,0
6796530,2,1,6344.91841,2.03E-29,5.76E-06,1664.1946,101,101,1664.1946,       3 1 1 12,       0 1 1 01,               ,     Q 50f     ,0.0673,0.73,-0.007627,0,0.071472206,0.73,0,0,0,1,0,0,0.074,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6796531,2,1,6344.941931,4.28E-29,0.01467,3051.2356,71,69,3051.2356,       4 2 2 13,       1 2 2 02,               ,     R 34e     ,0.0687,0.76,-0.007362,0,0.06353085,0.76,0,0,0,1,0,0,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796532,2,1,6344.971963,1.10E-29,0.0134,2765.4236,5,7,2765.4236,       4 2 2 12,       1 2 2 01,               ,     P  3f     ,0.0885,0.78,-0.004676,0,0.058236612,0.78,0,0,0,1,0,0,0.119,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0
6796533,2,1,6344.976151,4.37E-30,0.0001804,2722.0723,119,117,2722.0723,       3 2 2 12,       1 0 0 01,               ,     R 58e     ,0.0661,0.71,-0.007925,0,0.076766443,0.71,0,0,0,1,0,0,0.07,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6796534,2,6,6344.97709,2.30E-30,0.001237,620.6091,996,972,620.6091,       3 0 0 11,       0 0 0 01,               ,     R 40e     ,0.0679,0.76,-0.00741,0,0.061829542,0.76,0,0,0,1,0,0,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796535,2,1,6344.979472,6.72E-28,0.02128,2084.6824,7,9,2084.6824,       4 1 1 12,       1 1 1 01,               ,     P  4f     ,0.0879,0.77,-0.004821,0,0.060883731,0.77,0,0,0,1,0,0,0.118,0.77,0,0,0.076666667,0.77,0,0,0,1,0,0
6796536,2,2,6344.982425,4.10E-26,0.001969,197.4259,86,90,197.4259,       3 0 0 11,       0 0 0 01,               ,     P 22e     ,0.0717,0.72,-0.00695,0,0.073113852,0.72,0,0,0,1,0,0,0.098,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6796537,2,1,6344.985509,3.72E-30,5.70E-05,2351.5127,53,53,2351.5127,       4 1 1 12,       1 1 1 01,               ,     Q 26f     ,0.0701,0.74,-0.007176,0,0.068825087,0.74,0,0,0,1,0,0,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796538,2,2,6345.001697,2.71E-29,0.001941,1895.9446,222,226,1895.9446,       3 1 1 11,       0 1 1 01,               ,     P 56f     ,0.0664,0.72,-0.007794,0,0.073113852,0.72,0,0,0,1,0,0,0.071,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6796539,2,1,6345.041897,2.26E-26,0.007112,1454.9686,33,35,1454.9686,       3 2 2 12,       0 2 2 01,               ,     P 17f     ,0.0752,0.69,-0.006631,0,0.082060681,0.69,0,0,0,1,0,0,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796540,2,1,6345.082785,5.83E-28,1.96E-05,1244.2205,111,113,1244.2205,       4 1 1 01,       0 0 0 01,               ,     P 56e     ,0.0665,0.71,-0.007174,0,0.076766443,0.71,0,0,0,1,0,0,0.071,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6796541,2,1,6345.083829,2.23E-30,5.05E-05,2497.4204,73,71,2497.4204,       5 2 2 02,       0 3 3 01,               ,     R 35e     ,0.0685,0.76,-0.006769,0,0.06353085,0.76,0,0,0,1,0,0,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796542,2,2,6345.084137,8.95E-30,9.99E-06,676.6471,38,34,676.6471,       1 2 2 22,       0 1 1 01,               ,     R  8f     ,0.0832,0.72,-0.005632,0,0.073113852,0.72,0,0,0,1,0,0,0.11,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6796543,2,1,6345.094583,8.47E-30,6.99E-05,2085.6394,27,29,2085.6394,       2 2 2 23,       0 3 3 01,               ,     P 14f     ,0.0781,0.69,-0.006725,0,0.082060681,0.69,0,0,0,1,0,0,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796544,2,1,6345.110165,3.04E-29,0.006338,2778.6221,31,33,2778.6221,       3 4 4 12,       0 4 4 01,               ,     P 16e     ,0.0761,0.69,-0.006514,0,0.082060681,0.69,0,0,0,1,0,0,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796545,2,1,6345.111158,1.98E-28,0.01563,2813.2312,97,95,2813.2312,       4 1 1 13,       1 1 1 02,               ,     R 47e     ,0.0675,0.74,-0.007567,0,0.068825087,0.74,0,0,0,1,0,0,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796546,2,1,6345.309406,2.94E-30,0.03411,3543.76,23,21,3543.76,       5 1 1 12,       2 1 1 01,               ,     R 10f     ,0.0811,0.7,-0.005618,0,0.079413562,0.7,0,0,0,1,0,0,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796547,2,1,6345.317209,2.18E-30,0.01363,3629.9919,65,63,3629.9919,       4 3 3 13,       1 3 3 02,               ,     R 31e     ,0.069,0.76,-0.007327,0,0.06353085,0.76,0,0,0,1,0,0,0.089,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796548,2,7,6345.319139,1.74E-30,0.0002245,145.6445,39,41,145.6445,       3 0 0 11,       0 0 0 01,               ,     P 20e     ,0.0723,0.7,-0.006806,0,0.075277723,0.7,0,0,0,1,0,0,0.099,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796549,2,1,6345.443161,4.88E-30,6.66E-05,2311.6125,49,49,2311.6125,       4 1 1 12,       1 1 1 01,               ,     Q 24f     ,0.0707,0.73,-0.007088,0,0.071472206,0.73,0,0,0,1,0,0,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6796550,2,1,6345.444692,3.09E-28,0.01555,2707.4048,91,89,2707.4048,       4 1 1 13,       1 1 1 02,               ,     R 44f     ,0.0679,0.75,-0.007501,0,0.066177969,0.75,0,0,0,1,0,0,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6796551,2,1,6345.457268,8.32E-28,0.006748,2123.3008,33,35,2123.3008,       3 3 3 12,       0 3 3 01,               ,     P 17e     ,0.0752,0.69,-0.006631,0,0.082060681,0.69,0,0,0,1,0,0,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796552,2,1,6345.489962,3.85E-29,0.01468,3078.6277,73,71,3078.6277,       4 2 2 13,       1 2 2 02,               ,     R 35f     ,0.0686,0.76,-0.007377,0,0.06353085,0.76,0,0,0,1,0,0,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796553,2,2,6345.49503,2.56E-29,1.39E-06,273.8809,110,106,273.8809,       2 2 2 11,       0 0 0 01,               ,     R 26e     ,0.0697,0.74,-0.007179,0,0.067891434,0.74,0,0,0,1,0,0,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796554,2,1,6345.505211,7.14E-29,3.13E-05,1449.0509,23,25,1449.0509,       2 1 1 23,       1 0 0 01,               ,     P 12e     ,0.0801,0.69,-0.006358,0,0.082060681,0.69,0,0,0,1,0,0,0.107,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796555,2,6,6345.521882,2.01E-30,0.001231,651.6219,1020,996,651.6219,       3 0 0 11,       0 0 0 01,               ,     R 41e     ,0.0678,0.76,-0.007421,0,0.061829542,0.76,0,0,0,1,0,0,0.079,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796556,2,1,6345.53292,5.87E-25,0.007494,738.4717,25,27,738.4717,       3 1 1 12,       0 1 1 01,               ,     P 13e     ,0.0791,0.69,-0.006054,0,0.082060681,0.69,0,0,0,1,0,0,0.106,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796557,2,3,6345.578698,1.20E-30,0.0001753,1517.8243,51,53,1517.8243,       4 0 0 12,       1 0 0 02,               ,     P 26e     ,0.0699,0.74,-0.007142,0,0.066984974,0.74,0,0,0,1,0,0,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796558,2,3,6345.604404,1.41E-30,6.11E-06,938.0986,103,101,938.0986,       4 1 1 01,       0 0 0 01,               ,     R 50e     ,0.0669,0.73,-0.006984,0,0.069561319,0.73,0,0,0,1,0,0,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6796559,2,1,6345.679619,1.18E-30,0.0003801,2925.1499,41,41,2925.1499,       4 2 2 12,       1 2 2 01,               ,     Q 20e     ,0.0727,0.71,-0.006856,0,0.076766443,0.71,0,0,0,1,0,0,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6796560,2,1,6345.732689,1.15E-28,2.57E-05,1418.9348,39,37,1418.9348,       5 1 1 02,       1 0 0 02,               ,     R 18e     ,0.0735,0.7,-0.006181,0,0.079413562,0.7,0,0,0,1,0,0,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796561,2,1,6345.747626,1.30E-30,0.0004085,2909.4944,39,39,2909.4944,       4 2 2 12,       1 2 2 01,               ,     Q 19f     ,0.0733,0.7,-0.006797,0,0.079413562,0.7,0,0,0,1,0,0,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796562,2,1,6345.779895,4.85E-28,0.02121,2081.5408,5,7,2081.5408,       4 1 1 12,       1 1 1 01,               ,     P  3e     ,0.0885,0.78,-0.004676,0,0.058236612,0.78,0,0,0,1,0,0,0.119,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0
6796563,2,1,6345.791921,1.43E-28,0.01562,2888.8997,101,99,2888.8997,       4 1 1 13,       1 1 1 02,               ,     R 49e     ,0.0673,0.74,-0.007616,0,0.068825087,0.74,0,0,0,1,0,0,0.074,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796564,2,1,6345.793192,3.07E-29,6.25E-06,1586.8582,97,97,1586.8582,       3 1 1 12,       0 1 1 01,               ,     Q 48f     ,0.0675,0.74,-0.007582,0,0.068825087,0.74,0,0,0,1,0,0,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796565,2,2,6345.842337,9.10E-30,9.51E-06,683.6321,42,38,683.6321,       1 2 2 22,       0 1 1 01,               ,     R  9e     ,0.082,0.71,-0.005852,0,0.075725061,0.71,0,0,0,1,0,0,0.109,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6796566,2,2,6345.858526,2.34E-30,0.001594,2214.7563,110,114,2214.7563,       4 1 1 12,       1 1 1 02,               ,     P 28f     ,0.0695,0.74,-0.007227,0,0.067891434,0.74,0,0,0,1,0,0,0.093,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796567,2,1,6345.865302,6.35E-30,7.90E-05,2274.8398,45,45,2274.8398,       4 1 1 12,       1 1 1 01,               ,     Q 22f     ,0.0716,0.72,-0.006975,0,0.074119325,0.72,0,0,0,1,0,0,0.098,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6796568,2,1,6345.888459,2.00E-30,0.01366,3655.1025,67,65,3655.1025,       4 3 3 13,       1 3 3 02,               ,     R 32f     ,0.0689,0.76,-0.007339,0,0.06353085,0.76,0,0,0,1,0,0,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796569,2,1,6345.931263,2.27E-26,0.007123,1441.6547,31,33,1441.6547,       3 2 2 12,       0 2 2 01,               ,     P 16e     ,0.0761,0.69,-0.006514,0,0.082060681,0.69,0,0,0,1,0,0,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796570,2,1,6345.932892,3.45E-29,0.01468,3106.8408,75,73,3106.8408,       4 2 2 13,       1 2 2 02,               ,     R 36e     ,0.0684,0.76,-0.007387,0,0.06353085,0.76,0,0,0,1,0,0,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796571,2,1,6345.963159,3.02E-29,0.006331,2766.0459,29,31,2766.0459,       3 4 4 12,       0 4 4 01,               ,     P 15f     ,0.0771,0.69,-0.006377,0,0.082060681,0.69,0,0,0,1,0,0,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796572,2,1,6345.965624,5.77E-29,0.02949,2813.5415,15,13,2813.5415,       5 0 0 12,       2 0 0 01,               ,     R  6e     ,0.0854,0.74,-0.004871,0,0.068825087,0.74,0,0,0,1,0,0,0.114,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796573,2,1,6345.997159,3.28E-30,0.0002055,2814.7451,123,121,2814.7451,       3 2 2 12,       1 0 0 01,               ,     R 60e     ,0.0658,0.7,-0.007997,0,0.079413562,0.7,0,0,0,1,0,0,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796574,2,1,6346.006627,1.53E-30,0.0004704,2894.6177,37,37,2894.6177,       4 2 2 12,       1 2 2 01,               ,     Q 18e     ,0.074,0.7,-0.006719,0,0.079413562,0.7,0,0,0,1,0,0,0.101,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796575,2,1,6346.038382,6.93E-30,5.86E-05,2074.6543,25,27,2074.6543,       2 2 2 23,       0 3 3 01,               ,     P 13e     ,0.0791,0.69,-0.006546,0,0.082060681,0.69,0,0,0,1,0,0,0.106,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796576,2,2,6346.046827,5.89E-29,0.001049,1372.1451,70,66,1372.1451,       4 0 0 12,       1 0 0 02,               ,     R 16e     ,0.075,0.69,-0.006509,0,0.080947479,0.69,0,0,0,1,0,0,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796577,2,1,6346.060997,1.24E-30,3.33E-05,2514.7373,67,67,2514.7373,       4 1 1 12,       1 1 1 01,               ,     Q 33e     ,0.0688,0.76,-0.007344,0,0.06353085,0.76,0,0,0,1,0,0,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796578,2,6,6346.062354,1.76E-30,0.001225,683.3894,1044,1020,683.3894,       3 0 0 11,       0 0 0 01,               ,     R 42e     ,0.0677,0.75,-0.007438,0,0.064405773,0.75,0,0,0,1,0,0,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6796579,2,1,6346.071751,2.17E-30,5.47E-05,2525.6455,75,73,2525.6455,       5 2 2 02,       0 3 3 01,               ,     R 36f     ,0.0684,0.76,-0.006778,0,0.06353085,0.76,0,0,0,1,0,0,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796580,2,1,6346.094792,1.71E-30,0.0005181,2880.5266,35,35,2880.5266,       4 2 2 12,       1 2 2 01,               ,     Q 17f     ,0.0748,0.69,-0.00662,0,0.082060681,0.69,0,0,0,1,0,0,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796581,2,2,6346.125828,4.96E-29,0.001991,1765.2988,210,214,1765.2988,       3 1 1 11,       0 1 1 01,               ,     P 53e     ,0.0668,0.73,-0.007672,0,0.070502643,0.73,0,0,0,1,0,0,0.072,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6796582,2,1,6346.251835,8.21E-30,9.51E-05,2241.1946,41,41,2241.1946,       4 1 1 12,       1 1 1 01,               ,     Q 20f     ,0.0727,0.71,-0.006856,0,0.076766443,0.71,0,0,0,1,0,0,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6796583,2,2,6346.260578,9.69E-30,1.16E-05,902.318,106,102,902.318,       5 0 0 01,       0 1 1 01,               ,     R 25e     ,0.07,0.74,-0.006548,0,0.067891434,0.74,0,0,0,1,0,0,0.095,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796584,2,1,6346.282483,3.41E-24,0.01027,2.3413,3,5,2.3413,       3 0 0 12,       0 0 0 01,               ,     P  2e     ,0.085814092,0.67,-0.003109451,0,0.087354918,0.67,0,0,0.003099312,1,0,-0.01854248,0.123,0.67,0,0,0.11,0.67,0,0,0,1,0,0
6796585,2,1,6346.292292,1.97E-30,0.0005942,2867.2153,33,33,2867.2153,       4 2 2 12,       1 2 2 01,               ,     Q 16e     ,0.0757,0.69,-0.006503,0,0.082060681,0.69,0,0,0,1,0,0,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796586,2,1,6346.295933,2.94E-30,0.03268,3552.2014,25,23,3552.2014,       8 0 0 09,       2 1 1 01,               ,     R 11e     ,0.0802,0.7,-0.006468,0,0.079413562,0.7,0,0,0,1,0,0,0.107,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796587,2,1,6346.298545,1.70E-30,3.80E-05,2464.0186,63,63,2464.0186,       4 1 1 12,       1 1 1 01,               ,     Q 31e     ,0.0691,0.76,-0.007306,0,0.06353085,0.76,0,0,0,1,0,0,0.09,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796588,2,1,6346.302521,2.28E-28,0.01553,2778.575,95,93,2778.575,       4 1 1 13,       1 1 1 02,               ,     R 46f     ,0.0677,0.74,-0.007543,0,0.068825087,0.74,0,0,0,1,0,0,0.076,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796589,2,1,6346.337419,8.34E-28,0.006755,2109.9624,31,33,2109.9624,       3 3 3 12,       0 3 3 01,               ,     P 16f     ,0.0761,0.69,-0.006514,0,0.082060681,0.69,0,0,0,1,0,0,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796590,2,1,6346.387008,2.21E-30,0.0006686,2854.689,31,31,2854.689,       4 2 2 12,       1 2 2 01,               ,     Q 15f     ,0.0766,0.69,-0.006363,0,0.082060681,0.69,0,0,0,1,0,0,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796591,2,1,6346.396624,1.99E-30,5.64E-05,2554.6528,77,75,2554.6528,       5 2 2 02,       0 3 3 01,               ,     R 37e     ,0.0683,0.76,-0.006793,0,0.06353085,0.76,0,0,0,1,0,0,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796592,2,3,6346.420674,1.27E-30,0.000176,1498.6464,49,51,1498.6464,       4 0 0 12,       1 0 0 02,               ,     P 25e     ,0.0702,0.73,-0.007102,0,0.069561319,0.73,0,0,0,1,0,0,0.095,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6796593,2,1,6346.422636,1.81E-30,0.01361,3680.9961,69,67,3680.9961,       4 3 3 13,       1 3 3 02,               ,     R 33e     ,0.0688,0.76,-0.00735,0,0.06353085,0.76,0,0,0,1,0,0,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796594,2,3,6346.433439,1.23E-30,6.28E-06,975.5905,105,103,975.5905,       4 1 1 01,       0 0 0 01,               ,     R 51e     ,0.0668,0.73,-0.007013,0,0.069561319,0.73,0,0,0,1,0,0,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6796595,2,1,6346.438362,1.01E-28,0.01561,2967.6765,105,103,2967.6765,       4 1 1 13,       1 1 1 02,               ,     R 51e     ,0.0671,0.73,-0.007669,0,0.071472206,0.73,0,0,0,1,0,0,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6796596,2,1,6346.443383,1.22E-30,1.30E-05,2413.5137,103,105,2413.5137,       4 0 0 12,       0 2 2 01,               ,     P 52e     ,0.0671,0.73,-0.007656,0,0.071472206,0.73,0,0,0,1,0,0,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6796597,2,1,6346.476932,3.08E-29,0.01468,3135.7917,77,75,3135.7917,       4 2 2 13,       1 2 2 02,               ,     R 37f     ,0.0684,0.76,-0.007403,0,0.06353085,0.76,0,0,0,1,0,0,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796598,2,2,6346.479143,9.29E-30,9.21E-06,691.5135,46,42,691.5135,       1 2 2 22,       0 1 1 01,               ,     R 10f     ,0.081,0.7,-0.006073,0,0.07833627,0.7,0,0,0,1,0,0,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796599,2,1,6346.492039,5.69E-25,0.007523,728.4123,23,25,728.4123,       3 1 1 12,       0 1 1 01,               ,     P 12f     ,0.0801,0.69,-0.005878,0,0.082060681,0.69,0,0,0,1,0,0,0.107,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796600,2,2,6346.519869,3.46E-29,0.004712,1947.3604,150,154,1947.3604,       4 0 0 11,       1 0 0 01,               ,     P 38e     ,0.0682,0.76,-0.007394,0,0.062669016,0.76,0,0,0,1,0,0,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6796601,2,1,6346.522378,2.31E-30,4.36E-05,2416.417,59,59,2416.417,       4 1 1 12,       1 1 1 01,               ,     Q 29e     ,0.0694,0.75,-0.007269,0,0.066177969,0.75,0,0,0,1,0,0,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6796602,2,1,6346.539626,2.53E-30,0.0007712,2842.9436,29,29,2842.9436,       4 2 2 12,       1 2 2 01,               ,     Q 14e     ,0.0776,0.69,-0.006209,0,0.082060681,0.69,0,0,0,1,0,0,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796603,2,2,6346.552135,2.52E-30,0.001595,2192.0208,106,110,2192.0208,       4 1 1 12,       1 1 1 02,               ,     P 27e     ,0.0697,0.74,-0.007191,0,0.067891434,0.74,0,0,0,1,0,0,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796604,2,1,6346.563451,8.17E-28,1.87E-05,1157.774,107,109,1157.774,       4 1 1 01,       0 0 0 01,               ,     P 54e     ,0.0668,0.72,-0.007099,0,0.074119325,0.72,0,0,0,1,0,0,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6796605,2,1,6346.572913,2.76E-28,0.01991,2079.2039,3,5,2079.2039,       4 1 1 12,       1 1 1 01,               ,     P  2f     ,0.0893,0.78,-0.004559,0,0.058236612,0.78,0,0,0,1,0,0,0.12,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0
6796606,2,6,6346.598561,1.53E-30,0.001219,715.9113,1068,1044,715.9113,       3 0 0 11,       0 0 0 01,               ,     R 43e     ,0.0677,0.75,-0.007447,0,0.064405773,0.75,0,0,0,1,0,0,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6796607,2,1,6346.602675,1.06E-29,0.0001168,2210.678,37,37,2210.678,       4 1 1 12,       1 1 1 01,               ,     Q 18f     ,0.074,0.7,-0.006719,0,0.079413562,0.7,0,0,0,1,0,0,0.101,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796608,2,1,6346.631888,2.85E-30,0.000887,2831.9824,27,27,2831.9824,       4 2 2 12,       1 2 2 01,               ,     Q 13f     ,0.0787,0.69,-0.006057,0,0.082060681,0.69,0,0,0,1,0,0,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796609,2,1,6346.634048,4.59E-29,6.79E-06,1512.6365,93,93,1512.6365,       3 1 1 12,       0 1 1 01,               ,     Q 46f     ,0.0677,0.75,-0.007545,0,0.066177969,0.75,0,0,0,1,0,0,0.076,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6796610,2,1,6346.732324,3.10E-30,5.05E-05,2371.9336,55,55,2371.9336,       4 1 1 12,       1 1 1 01,               ,     Q 27e     ,0.0698,0.74,-0.007208,0,0.068825087,0.74,0,0,0,1,0,0,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6796611,2,1,6346.748239,3.19E-30,0.03442,3561.7776,27,25,3561.7776,       5 1 1 12,       2 1 1 01,               ,     R 12f     ,0.0791,0.69,-0.00593,0,0.082060681,0.69,0,0,0,1,0,0,0.106,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796612,2,1,6346.751045,3.25E-30,0.001039,2821.803,25,25,2821.803,       4 2 2 12,       1 2 2 01,               ,     Q 12e     ,0.0797,0.69,-0.005899,0,0.082060681,0.69,0,0,0,1,0,0,0.107,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796613,2,7,6346.77883,1.80E-30,0.000227,118.599,35,37,118.599,       3 0 0 11,       0 0 0 01,               ,     P 18e     ,0.0737,0.69,-0.00667,0,0.07778698,0.69,0,0,0,1,0,0,0.1,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796614,2,2,6346.802015,4.42E-26,0.001989,163.8761,78,82,163.8761,       3 0 0 11,       0 0 0 01,               ,     P 20e     ,0.0728,0.7,-0.006848,0,0.07833627,0.7,0,0,0,1,0,0,0.099,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796615,2,2,6346.811196,2.93E-29,1.83E-06,316.7848,118,114,316.7848,       2 2 2 11,       0 0 0 01,               ,     R 28e     ,0.0693,0.75,-0.007251,0,0.065280225,0.75,0,0,0,1,0,0,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6796616,2,1,6346.811899,2.96E-29,0.006312,2754.2551,27,29,2754.2551,       3 4 4 12,       0 4 4 01,               ,     P 14e     ,0.0781,0.69,-0.006222,0,0.082060681,0.69,0,0,0,1,0,0,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796617,2,1,6346.8168,2.26E-26,0.007135,1429.1237,29,31,1429.1237,       3 2 2 12,       0 2 2 01,               ,     P 15f     ,0.0771,0.69,-0.006377,0,0.082060681,0.69,0,0,0,1,0,0,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6796618,2,1,6346.835178,3.70E-30,0.001226,2812.407,23,23,2812.407,       4 2 2 12,       1 2 2 01,               ,     Q 11f     ,0.0807,0.7,-0.005739,0,0.079413562,0.7,0,0,0,1,0,0,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6796619,2,1,6346.891186,2.73E-29,0.01469,3165.5728,79,77,3165.5728,       4 2 2 13,       1 2 2 02,               ,     R 38e     ,0.0683,0.76,-0.007419,0,0.06353085,0.76,0,0,0,1,0,0,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0
