trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self
6280347,7,1,7909.653517,4.173e-26,4.198e-05,16.3876,11.0,9.0,16.3876,       a      0,       X      0,               , S  3R  4     d,0.0535,0.84,-0.001808,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280348,7,1,7909.780996,1.197e-28,1.373e-07,2.0843,9.0,5.0,2.0843,       a      0,       X      0,               , T  1S  2     q,0.0548,1.01,0.0,0.0,-0.0031682065605060494,1.01,0.0,0.0,0.0,1.0,0.0,0.0,0.053,1.01,0.0,0.0,-0.003333333333333336,1.01,0.0,0.0,0.0,1.0,0.0,0.0
6280349,7,2,7910.85346,1.249e-28,5.786e-05,121.9421,21.0,21.0,121.9421,       a      0,       X      0,               , R  9Q 10     d,0.0487,0.84,-0.003452,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280350,7,1,7910.919079,8.194e-29,7.447e-08,128.492,21.0,17.0,128.492,       a      0,       X      0,               , R  9S  8     q,0.0493,0.74,0.0,0.0,0.08237337057315722,0.74,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.74,0.0,0.0,0.08666666666666667,0.74,0.0,0.0,0.0,1.0,0.0,0.0
6280351,7,3,7910.924997,2.262e-29,5.574e-05,125.2995,126.0,126.0,125.2995,       a      0,       X      0,               , R  9Q 10     d,0.0487,0.84,-0.003452,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280352,7,1,7911.013367,6.099e-26,5.541e-05,128.3977,21.0,21.0,128.3977,       a      0,       X      0,               , R  9Q 10     d,0.0486,0.84,-0.003452,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.049,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280353,7,2,7911.111592,1.525e-28,7.434e-05,151.1207,23.0,21.0,151.1207,       a      0,       X      0,               , R 10R 10     d,0.0478,0.84,-0.003577,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280354,7,3,7911.245738,2.746e-29,7.147e-05,155.2271,138.0,126.0,155.2271,       a      0,       X      0,               , R 10R 10     d,0.0478,0.84,-0.003577,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280355,7,2,7913.160632,1.205e-28,5.819e-05,149.0716,23.0,23.0,149.0716,       a      0,       X      0,               , R 10Q 11     d,0.0478,0.84,-0.003578,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280356,7,3,7913.295555,2.175e-29,5.607e-05,153.1773,138.0,138.0,153.1773,       a      0,       X      0,               , R 10Q 11     d,0.0478,0.84,-0.003578,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280357,7,2,7913.369584,1.411e-28,7.32e-05,180.9705,25.0,23.0,180.9705,       a      0,       X      0,               , R 11R 11     d,0.0469,0.85,-0.003693,0.0,0.04601036311562803,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.046,0.85,0.0,0.0,0.05,0.85,0.0,0.0,0.0,1.0,0.0,0.0
6280358,7,3,7913.565597,2.531e-29,7.039e-05,185.9002,150.0,138.0,185.9002,       a      0,       X      0,               , R 11R 11     d,0.0469,0.85,-0.003693,0.0,0.04675291937445337,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.046,0.85,0.0,0.0,0.05,0.85,0.0,0.0,0.0,1.0,0.0,0.0
6280359,7,1,7913.794447,6.741e-26,6.971e-05,190.7748,25.0,23.0,190.7748,       a      0,       X      0,               , R 11R 11     d,0.0469,0.83,-0.003693,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280360,7,2,7914.792502,8.793e-29,4.152e-05,26.9889,13.0,11.0,26.9889,       a      0,       X      0,               , S  4R  5     d,0.0523,0.84,-0.002111,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280361,7,3,7914.972711,1.616e-29,4.008e-05,27.7276,78.0,66.0,27.7276,       a      0,       X      0,               , S  4R  5     d,0.0523,0.84,-0.002111,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280362,7,2,7915.428503,1.138e-28,5.848e-05,178.9115,25.0,25.0,178.9115,       a      0,       X      0,               , R 11Q 12     d,0.0469,0.85,-0.003694,0.0,0.04601036311562803,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.046,0.85,0.0,0.0,0.05,0.85,0.0,0.0,0.0,1.0,0.0,0.0
6280363,7,2,7915.588456,1.283e-28,7.224e-05,213.5291,27.0,25.0,213.5291,       a      0,       X      0,               , R 12R 12     d,0.0459,0.83,-0.003799,0.0,0.05214507819771177,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280364,7,3,7915.62565,2.045e-29,5.633e-05,183.8401,150.0,150.0,183.8401,       a      0,       X      0,               , R 11Q 12     d,0.0469,0.85,-0.003694,0.0,0.04675291937445337,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.046,0.85,0.0,0.0,0.05,0.85,0.0,0.0,0.0,1.0,0.0,0.0
6280365,7,1,7915.716193,6.992e-29,7.167e-08,188.8531,25.0,21.0,188.8531,       a      0,       X      0,               , R 11S 10     q,0.0479,0.85,0.0,0.0,0.047523098407590704,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.85,0.0,0.0,0.05,0.85,0.0,0.0,0.0,1.0,0.0,0.0
6280366,7,3,7915.845191,2.292e-29,6.948e-05,219.3566,162.0,150.0,219.3566,       a      0,       X      0,               , R 12R 12     d,0.0459,0.83,-0.003799,0.0,0.052986641957713826,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280367,7,1,7915.855878,5.457e-26,5.59e-05,188.7134,25.0,25.0,188.7134,       a      0,       X      0,               , R 11Q 12     d,0.0469,0.83,-0.003694,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280368,7,2,7917.65698,1.053e-28,5.872e-05,211.4606,27.0,27.0,211.4606,       a      0,       X      0,               , R 12Q 13     d,0.0459,0.83,-0.0038,0.0,0.05214507819771177,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280369,7,2,7917.768031,1.147e-28,7.141e-05,248.7954,29.0,27.0,248.7954,       a      0,       X      0,               , R 13R 13     d,0.0449,0.83,-0.003898,0.0,0.05214507819771177,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280370,7,3,7917.915186,1.884e-29,5.657e-05,217.2866,162.0,162.0,217.2866,       a      0,       X      0,               , R 12Q 13     d,0.0459,0.83,-0.0038,0.0,0.052986641957713826,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280371,7,1,7918.060056,5.65e-30,3.558e-05,2094.9441,43.0,41.0,2094.9441,       a      1,       X      1,               , S 19R 20     d,0.0368,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.039,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280372,7,3,7918.084332,2.04e-29,6.87e-05,255.5952,174.0,162.0,255.5952,       a      0,       X      0,               , R 13R 13     d,0.0449,0.83,-0.003898,0.0,0.052986641957713826,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280373,7,1,7918.449029,5.361e-26,6.784e-05,262.5827,29.0,27.0,262.5827,       a      0,       X      0,               , R 13R 13     d,0.0452,0.83,-0.003898,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280374,7,2,7919.845944,9.558e-29,5.894e-05,246.7175,29.0,29.0,246.7175,       a      0,       X      0,               , R 13Q 14     d,0.0449,0.83,-0.003899,0.0,0.05214507819771177,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280375,7,2,7919.908127,1.009e-28,7.071e-05,286.7679,31.0,29.0,286.7679,       a      0,       X      0,               , R 14R 14     d,0.0438,0.83,-0.003989,0.0,0.05214507819771177,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280376,7,2,7919.973315,9.139e-29,4e-05,40.5497,15.0,13.0,40.5497,       a      0,       X      0,               , S  5R  6     d,0.0513,0.84,-0.002376,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280377,7,3,7920.164038,1.702e-29,5.677e-05,253.5155,174.0,174.0,253.5155,       a      0,       X      0,               , R 13Q 14     d,0.0449,0.83,-0.003899,0.0,0.052986641957713826,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280378,7,3,7920.282829,1.785e-29,6.802e-05,294.6144,186.0,174.0,294.6144,       a      0,       X      0,               , R 14R 14     d,0.0438,0.83,-0.003989,0.0,0.052986641957713826,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280379,7,3,7920.296617,1.676e-29,3.86e-05,41.6623,90.0,78.0,41.6623,       a      0,       X      0,               , S  5R  6     d,0.0513,0.84,-0.002376,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280380,7,1,7920.349284,5.558e-29,6.972e-08,260.6824,29.0,25.0,260.6824,       a      0,       X      0,               , R 13S 12     q,0.0466,0.62,0.0,0.0,0.12039184929922976,0.62,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.62,0.0,0.0,0.12666666666666665,0.62,0.0,0.0,0.0,1.0,0.0,0.0
6280381,7,1,7920.530844,4.494e-26,5.632e-05,260.5009,29.0,29.0,260.5009,       a      0,       X      0,               , R 13Q 14     d,0.0452,0.83,-0.003899,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280382,7,1,7920.669564,4.558e-26,3.823e-05,42.224,15.0,13.0,42.224,       a      0,       X      0,               , S  5R  6     d,0.0515,0.84,-0.002376,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.051,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280383,7,2,7921.995256,8.516e-29,5.911e-05,284.6808,31.0,31.0,284.6808,       a      0,       X      0,               , R 14Q 15     d,0.0438,0.83,-0.00399,0.0,0.05214507819771177,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280384,7,2,7922.008556,8.737e-29,7.013e-05,327.4452,33.0,31.0,327.4452,       a      0,       X      0,               , R 15R 15     d,0.0427,0.83,-0.004074,0.0,0.05214507819771177,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280385,7,3,7922.372058,1.508e-29,5.691e-05,292.5252,186.0,186.0,292.5252,       a      0,       X      0,               , R 14Q 15     d,0.0438,0.83,-0.00399,0.0,0.052986641957713826,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280386,7,3,7922.440482,1.537e-29,6.745e-05,336.4128,198.0,186.0,336.4128,       a      0,       X      0,               , R 15R 15     d,0.0427,0.83,-0.004074,0.0,0.052986641957713826,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280387,7,1,7922.935737,4.013e-26,6.696e-05,345.8495,33.0,31.0,345.8495,       a      0,       X      0,               , R 15R 15     d,0.0433,0.83,-0.004075,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280388,7,2,7924.069124,7.446e-29,6.962e-05,370.8258,35.0,33.0,370.8258,       a      0,       X      0,               , R 16R 16     d,0.0416,0.81,-0.004153,0.0,0.058279793279795475,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280389,7,2,7924.10476,7.456e-29,5.927e-05,325.349,33.0,33.0,325.349,       a      0,       X      0,               , R 15Q 16     d,0.0427,0.83,-0.004075,0.0,0.05214507819771177,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280390,7,3,7924.539084,1.313e-29,5.707e-05,334.3142,198.0,198.0,334.3142,       a      0,       X      0,               , R 15Q 16     d,0.0427,0.83,-0.004075,0.0,0.052986641957713826,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280391,7,3,7924.557085,1.302e-29,6.694e-05,380.9887,210.0,198.0,380.9887,       a      0,       X      0,               , R 16R 16     d,0.0416,0.81,-0.004153,0.0,0.05922036454097424,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280392,7,1,7924.815817,4.127e-29,6.827e-08,343.9694,33.0,29.0,343.9694,       a      0,       X      0,               , R 15S 14     q,0.0453,0.87,0.0,0.0,0.04118668528657861,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.87,0.0,0.0,0.043333333333333335,0.87,0.0,0.0,0.0,1.0,0.0,0.0
6280393,7,1,7925.037123,3.435e-26,5.677e-05,343.7481,33.0,33.0,343.7481,       a      0,       X      0,               , R 15Q 16     d,0.0433,0.83,-0.004076,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6280394,7,2,7925.113167,9.287e-29,3.887e-05,56.8267,17.0,15.0,56.8267,       a      0,       X      0,               , S  6R  7     d,0.0504,0.84,-0.002611,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.049,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280395,7,3,7925.57828,1.698e-29,3.748e-05,58.3882,102.0,90.0,58.3882,       a      0,       X      0,               , S  6R  7     d,0.0504,0.84,-0.002611,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.049,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280396,7,2,7926.08963,6.247e-29,6.916e-05,416.908,37.0,35.0,416.908,       a      0,       X      0,               , R 17R 17     d,0.0404,0.81,-0.004227,0.0,0.058279793279795475,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280397,7,2,7926.174285,6.417e-29,5.942e-05,368.7207,35.0,35.0,368.7207,       a      0,       X      0,               , R 16Q 17     d,0.0416,0.81,-0.004154,0.0,0.058279793279795475,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280398,7,3,7926.632428,1.086e-29,6.652e-05,428.3404,222.0,210.0,428.3404,       a      0,       X      0,               , R 17R 17     d,0.0404,0.81,-0.004227,0.0,0.05922036454097424,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280399,7,1,7926.663178,1.295e-28,1.107e-07,16.3876,13.0,9.0,16.3876,       a      0,       X      0,               , T  3S  4     q,0.0526,0.86,0.0,0.0,0.04435489184708466,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.051,0.86,0.0,0.0,0.04666666666666667,0.86,0.0,0.0,0.0,1.0,0.0,0.0
6280400,7,3,7926.664935,1.124e-29,5.723e-05,378.8809,210.0,210.0,378.8809,       a      0,       X      0,               , R 16Q 17     d,0.0416,0.81,-0.004154,0.0,0.05922036454097424,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280401,7,1,7927.252853,2.789e-26,6.585e-05,440.5618,37.0,35.0,440.5618,       a      0,       X      0,               , R 17R 17     d,0.0415,0.81,-0.004228,0.0,0.06019592464961487,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280402,7,1,7927.417414,3.483e-30,3.539e-05,2211.1846,47.0,45.0,2211.1846,       a      1,       X      1,               , S 21R 22     d,0.0345,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280403,7,2,7928.069868,5.162e-29,6.876e-05,465.69,39.0,37.0,465.69,       a      0,       X      0,               , R 18R 18     d,0.0392,0.81,-0.004297,0.0,0.058279793279795475,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280404,7,2,7928.203653,5.431e-29,5.954e-05,414.794,37.0,37.0,414.794,       a      0,       X      0,               , R 17Q 18     d,0.0404,0.81,-0.004228,0.0,0.058279793279795475,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280405,7,3,7928.666293,8.914e-30,6.613e-05,478.466,234.0,222.0,478.466,       a      0,       X      0,               , R 18R 18     d,0.0392,0.81,-0.004297,0.0,0.05922036454097424,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280406,7,3,7928.749423,9.452e-30,5.734e-05,426.2234,222.0,222.0,426.2234,       a      0,       X      0,               , R 17Q 18     d,0.0404,0.81,-0.004228,0.0,0.05922036454097424,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280407,7,1,7929.1136,2.87e-29,6.718e-08,438.701,37.0,33.0,438.701,       a      0,       X      0,               , R 17S 16     q,0.0439,0.81,0.0,0.0,0.06019592464961487,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280408,7,1,7929.37327,2.43e-26,5.681e-05,438.4413,37.0,37.0,438.4413,       a      0,       X      0,               , R 17Q 18     d,0.0415,0.81,-0.004229,0.0,0.06019592464961487,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280409,7,2,7930.009628,4.201e-29,6.839e-05,517.17,41.0,39.0,517.17,       a      0,       X      0,               , R 19R 19     d,0.038,0.8,-0.004362,0.0,0.06134715082083735,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280410,7,2,7930.192673,4.523e-29,5.966e-05,463.5672,39.0,39.0,463.5672,       a      0,       X      0,               , R 18Q 19     d,0.0392,0.81,-0.004298,0.0,0.058279793279795475,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280411,7,2,7930.212522,9.24e-29,3.799e-05,75.8185,19.0,17.0,75.8185,       a      0,       X      0,               , S  7R  8     d,0.0496,0.84,-0.00282,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280412,7,3,7930.658457,7.205e-30,6.578e-05,531.3635,246.0,234.0,531.3635,       a      0,       X      0,               , R 19R 19     d,0.038,0.8,-0.004362,0.0,0.062337225832604475,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280413,7,3,7930.792346,7.82e-30,5.745e-05,476.34,234.0,234.0,476.34,       a      0,       X      0,               , R 18Q 19     d,0.0392,0.81,-0.004298,0.0,0.05922036454097424,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6280414,7,3,7930.818203,1.685e-29,3.663e-05,77.9038,114.0,102.0,77.9038,       a      0,       X      0,               , S  7R  8     d,0.0496,0.84,-0.00282,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280415,7,1,7931.398555,1.82e-26,6.503e-05,546.7042,41.0,39.0,546.7042,       a      0,       X      0,               , R 19R 19     d,0.0396,0.8,-0.004362,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280416,7,1,7931.510122,4.558e-26,3.628e-05,79.5646,19.0,17.0,79.5646,       a      0,       X      0,               , S  7R  8     d,0.0495,0.84,-0.00282,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6280417,7,2,7931.908691,3.368e-29,6.807e-05,571.346,43.0,41.0,571.346,       a      0,       X      0,               , R 20R 20     d,0.0368,0.8,-0.004423,0.0,0.06134715082083735,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.039,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280418,7,2,7932.141145,3.708e-29,5.978e-05,515.0385,41.0,41.0,515.0385,       a      0,       X      0,               , R 19Q 20     d,0.038,0.8,-0.004363,0.0,0.06134715082083735,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280419,7,3,7932.60869,5.735e-30,6.547e-05,587.0309,258.0,246.0,587.0309,       a      0,       X      0,               , R 20R 20     d,0.0368,0.8,-0.004423,0.0,0.062337225832604475,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.039,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280420,7,3,7932.793494,6.365e-30,5.755e-05,529.2285,246.0,246.0,529.2285,       a      0,       X      0,               , R 19Q 20     d,0.038,0.8,-0.004363,0.0,0.062337225832604475,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280421,7,1,7933.240542,1.872e-29,6.632e-08,544.8622,41.0,37.0,544.8622,       a      0,       X      0,               , R 19S 18     q,0.0425,1.06,0.0,0.0,-0.0190092393630363,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.041,1.06,0.0,0.0,-0.020000000000000018,1.06,0.0,0.0,0.0,1.0,0.0,0.0
6280422,7,1,7933.537628,1.611e-26,5.7e-05,544.5651,41.0,41.0,544.5651,       a      0,       X      0,               , R 19Q 20     d,0.0396,0.8,-0.004363,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280423,7,2,7933.766835,2.661e-29,6.778e-05,628.216,45.0,43.0,628.216,       a      0,       X      0,               , R 21R 21     d,0.0356,0.8,-0.00448,0.0,0.06134715082083735,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6280424,7,2,7934.048863,2.992e-29,5.987e-05,569.2059,43.0,43.0,569.2059,       a      0,       X      0,               , R 20Q 21     d,0.0368,0.8,-0.004424,0.0,0.06134715082083735,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.039,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
