trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self_296
6280191,7,2,7880.100957,2.22E-29,2.54E-05,414.794,35,37,414.794,       a      0,       X      0,               , Q 17P 18     d,0.0416,0.81,-0.004334,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
6280192,7,3,7880.109149,3.49E-29,0.0001131,219.3566,150,150,219.3566,       a      0,       X      0,               , Q 12Q 12     d,0.0469,0.85,-0.00397,0,0,0.85,0,0,0,1,0,0,0.046,0.85,0,0,0,0.85,0,0,0,1,0,0
6280193,7,2,7880.322199,1.78E-28,0.0001178,248.7954,27,27,248.7954,       a      0,       X      0,               , Q 13Q 13     d,0.0459,0.83,-0.004053,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280194,7,3,7880.366757,7.42E-30,3.40E-05,334.5305,186,174,334.5305,       a      0,       X      0,               , Q 15R 14     d,0.0438,0.83,-0.004203,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280195,7,2,7880.503111,3.61E-29,3.50E-05,368.9507,33,31,368.9507,       a      0,       X      0,               , Q 16R 15     d,0.0427,0.83,-0.004271,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280196,7,3,7880.572714,3.76E-29,0.0001128,185.9002,138,138,185.9002,       a      0,       X      0,               , Q 11Q 11     d,0.0478,0.84,-0.00388,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280197,7,3,7880.583027,5.23E-30,2.39E-05,334.3142,186,198,334.3142,       a      0,       X      0,               , Q 15P 16     d,0.0438,0.83,-0.004203,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
56,7,1,7880.637916,1.12E-25,0.0001114,130.4375,19,19,130.4375,       a      0,       X      0,               , Q  9Q  9     d,0.0501,0.84,-0.002741,0,0.146,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
57,7,1,7880.706486,2.66E-26,3.46E-05,260.6824,27,25,260.6824,       a      0,       X      0,               , Q 13R 12     d,0.0462,0.83,-0.003763,0,0.152,0.83,0,0,0,1,0,0,0.046,0.83,0,0,0,0.83,0,0,0,1,0,0
6280200,7,2,7880.733129,2.59E-29,2.51E-05,368.7207,33,35,368.7207,       a      0,       X      0,               , Q 16P 17     d,0.0427,0.83,-0.004271,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280201,7,2,7880.810936,1.95E-28,0.0001176,213.5291,25,25,213.5291,       a      0,       X      0,               , Q 12Q 12     d,0.0469,0.85,-0.00397,0,0,0.85,0,0,0,1,0,0,0.046,0.85,0,0,0,0.85,0,0,0,1,0,0
58,7,1,7880.888045,1.77E-26,2.32E-05,260.5009,27,29,260.5009,       a      0,       X      0,               , Q 13P 14     d,0.0467,0.83,-0.002354,0,0.152,0.83,0,0,0,1,0,0,0.046,0.83,0,0,0,0.83,0,0,0,1,0,0
6280203,7,3,7880.957023,8.61E-30,3.44E-05,292.7225,174,162,292.7225,       a      0,       X      0,               , Q 14R 13     d,0.0449,0.83,-0.004131,0,0,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
6280204,7,3,7880.997398,3.98E-29,0.0001125,155.2271,126,126,155.2271,       a      0,       X      0,               , Q 10Q 10     d,0.0487,0.84,-0.003783,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280205,7,2,7881.115046,4.23E-29,3.54E-05,325.561,31,29,325.561,       a      0,       X      0,               , Q 15R 14     d,0.0438,0.83,-0.004203,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280206,7,3,7881.154315,5.92E-30,2.36E-05,292.5252,174,186,292.5252,       a      0,       X      0,               , Q 14P 15     d,0.0449,0.83,-0.004131,0,0,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
6280207,7,2,7881.261797,2.10E-28,0.0001173,180.9705,23,23,180.9705,       a      0,       X      0,               , Q 11Q 11     d,0.0478,0.84,-0.00388,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
59,7,1,7881.313718,1.10E-25,0.0001101,81.5805,15,15,81.5805,       a      0,       X      0,               , Q  7Q  7     d,0.0509,0.84,-0.002121,0,0.14,0.84,0,0,0,1,0,0,0.051,0.84,0,0,0,0.84,0,0,0,1,0,0
6280209,7,2,7881.326999,2.97E-29,2.49E-05,325.349,31,33,325.349,       a      0,       X      0,               , Q 15P 16     d,0.0438,0.83,-0.004203,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280210,7,3,7881.383267,4.10E-29,0.0001121,127.3387,114,114,127.3387,       a      0,       X      0,               , Q  9Q  9     d,0.0496,0.84,-0.003678,0,0,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280211,7,3,7881.508415,9.82E-30,3.49E-05,253.6934,162,150,253.6934,       a      0,       X      0,               , Q 13R 12     d,0.0459,0.83,-0.004054,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280212,7,2,7881.67485,2.21E-28,0.000117,151.1207,21,21,151.1207,       a      0,       X      0,               , Q 10Q 10     d,0.0487,0.84,-0.003783,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280213,7,3,7881.686337,6.57E-30,2.33E-05,253.5155,162,174,253.5155,       a      0,       X      0,               , Q 13P 14     d,0.0459,0.83,-0.004054,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280214,7,2,7881.689049,4.87E-29,3.58E-05,284.8744,29,27,284.8744,       a      0,       X      0,               , Q 14R 13     d,0.0449,0.83,-0.004131,0,0,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
60,7,1,7881.72401,3.31E-26,3.58E-05,188.8531,23,21,188.8531,       a      0,       X      0,               , Q 11R 10     d,0.0481,0.84,-0.002943,0,0.145,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280216,7,3,7881.73038,4.13E-29,0.0001114,102.2361,102,102,102.2361,       a      0,       X      0,               , Q  8Q  8     d,0.0504,0.84,-0.003564,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
61,7,1,7881.830098,9.35E-26,0.0001064,44.2117,11,11,44.2117,       a      0,       X      0,               , Q  5Q  5     d,0.053,0.84,-0.0016,0,0.14,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
62,7,1,7881.863695,2.07E-26,2.24E-05,188.7134,23,25,188.7134,       a      0,       X      0,               , Q 11P 12     d,0.0484,0.84,-0.002781,0,0.162,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280219,7,2,7881.882641,3.34E-29,2.46E-05,284.6808,29,31,284.6808,       a      0,       X      0,               , Q 14P 15     d,0.0449,0.83,-0.004131,0,0,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
6280220,7,3,7882.021078,1.10E-29,3.54E-05,217.4447,150,138,217.4447,       a      0,       X      0,               , Q 12R 11     d,0.0469,0.85,-0.003971,0,0,0.85,0,0,0,1,0,0,0.046,0.85,0,0,0,0.85,0,0,0,1,0,0
6280221,7,3,7882.03879,4.02E-29,0.0001105,79.9201,90,90,79.9201,       a      0,       X      0,               , Q  7Q  7     d,0.0513,0.84,-0.00344,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280222,7,2,7882.050155,2.27E-28,0.0001165,123.9809,19,19,123.9809,       a      0,       X      0,               , Q  9Q  9     d,0.0496,0.84,-0.003678,0,0,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280224,7,3,7882.179144,7.13E-30,2.29E-05,217.2866,150,162,217.2866,       a      0,       X      0,               , Q 12P 13     d,0.0469,0.85,-0.003971,0,0,0.85,0,0,0,1,0,0,0.046,0.85,0,0,0,0.85,0,0,0,1,0,0
63,7,1,7882.187384,6.02E-26,9.51E-05,18.3372,7,7,18.3372,       a      0,       X      0,               , Q  3Q  3     d,0.0574,0.84,-0.001505,0,0.135,0.84,0,0,0,1,0,0,0.055,0.84,0,0,0,0.84,0,0,0,1,0,0
6280226,7,2,7882.225247,5.53E-29,3.63E-05,246.8923,27,25,246.8923,       a      0,       X      0,               , Q 13R 12     d,0.0459,0.83,-0.004054,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280227,7,3,7882.308546,3.79E-29,0.0001092,60.3917,78,78,60.3917,       a      0,       X      0,               , Q  6Q  6     d,0.0523,0.84,-0.003303,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280228,7,2,7882.38777,2.28E-28,0.0001159,99.5521,17,17,99.5521,       a      0,       X      0,               , Q  8Q  8     d,0.0504,0.84,-0.003564,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280229,7,2,7882.400112,3.69E-29,2.42E-05,246.7175,27,29,246.7175,       a      0,       X      0,               , Q 13P 14     d,0.0459,0.83,-0.004054,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280230,7,3,7882.495176,1.21E-29,3.60E-05,183.9777,138,126,183.9777,       a      0,       X      0,               , Q 11R 10     d,0.0478,0.84,-0.003881,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280231,7,3,7882.539687,3.41E-29,0.000107,43.6517,66,66,43.6517,       a      0,       X      0,               , Q  5Q  5     d,0.0533,0.84,-0.003153,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
64,7,1,7882.583391,3.82E-26,3.75E-05,128.492,19,17,128.492,       a      0,       X      0,               , Q  9R  8     d,0.0494,0.84,-0.002126,0,0.141,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280233,7,3,7882.632767,7.57E-30,2.25E-05,183.8401,138,150,183.8401,       a      0,       X      0,               , Q 11P 12     d,0.0478,0.84,-0.003881,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
65,7,1,7882.677679,2.18E-26,2.12E-05,128.3977,19,21,128.3977,       a      0,       X      0,               , Q  9P 10     d,0.0505,0.84,-0.002086,0,0.156,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280235,7,2,7882.687745,2.21E-28,0.000115,77.8353,15,15,77.8353,       a      0,       X      0,               , Q  7Q  7     d,0.0513,0.84,-0.00344,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280236,7,2,7882.723776,6.17E-29,3.69E-05,211.6163,25,23,211.6163,       a      0,       X      0,               , Q 12R 11     d,0.0469,0.85,-0.003971,0,0,0.85,0,0,0,1,0,0,0.046,0.85,0,0,0,0.85,0,0,0,1,0,0
6280237,7,3,7882.732251,2.88E-29,0.0001032,29.7006,54,54,29.7006,       a      0,       X      0,               , Q  4Q  4     d,0.0543,0.84,-0.002987,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280238,7,2,7882.87946,3.99E-29,2.38E-05,211.4606,25,27,211.4606,       a      0,       X      0,               , Q 12P 13     d,0.0469,0.85,-0.003971,0,0,0.85,0,0,0,1,0,0,0.046,0.85,0,0,0,0.85,0,0,0,1,0,0
6280239,7,3,7882.886267,2.19E-29,9.56E-05,18.5392,42,42,18.5392,       a      0,       X      0,               , Q  3Q  3     d,0.0555,0.84,-0.002803,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280240,7,3,7882.930901,1.31E-29,3.68E-05,153.2936,126,114,153.2936,       a      0,       X      0,               , Q 10R  9     d,0.0487,0.84,-0.003784,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280241,7,2,7882.950125,2.08E-28,0.0001136,58.8313,13,13,58.8313,       a      0,       X      0,               , Q  6Q  6     d,0.0523,0.84,-0.003303,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280242,7,3,7883.001758,1.17E-29,6.88E-05,10.1677,30,30,10.1677,       a      0,       X      0,               , Q  2Q  2     d,0.0568,0.84,-0.002105,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280243,7,3,7883.047215,7.83E-30,2.19E-05,153.1773,126,138,153.1773,       a      0,       X      0,               , Q 10P 11     d,0.0487,0.84,-0.003784,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280244,7,2,7883.174949,1.86E-28,0.0001113,42.5407,11,11,42.5407,       a      0,       X      0,               , Q  5Q  5     d,0.0533,0.84,-0.003153,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
6280245,7,2,7883.184789,6.78E-29,3.76E-05,179.0475,23,21,179.0475,       a      0,       X      0,               , Q 11R 10     d,0.0478,0.84,-0.003881,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
66,7,1,7883.287223,4.10E-26,4.03E-05,79.607,15,13,79.607,       a      0,       X      0,               , Q  7R  6     d,0.0523,0.84,-0.002327,0,0.133,0.84,0,0,0,1,0,0,0.051,0.84,0,0,0,0.84,0,0,0,1,0,0
6280247,7,2,7883.320716,4.21E-29,2.33E-05,178.9115,23,25,178.9115,       a      0,       X      0,               , Q 11P 12     d,0.0478,0.84,-0.003881,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280248,7,3,7883.328497,1.40E-29,3.78E-05,125.3935,114,102,125.3935,       a      0,       X      0,               , Q  9R  8     d,0.0496,0.84,-0.003679,0,0,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
67,7,1,7883.329605,2.01E-26,1.95E-05,79.5646,15,17,79.5646,       a      0,       X      0,               , Q  7P  8     d,0.0519,0.84,-0.001575,0,0.171,0.84,0,0,0,1,0,0,0.051,0.84,0,0,0,0.84,0,0,0,1,0,0
6280250,7,2,7883.362251,1.57E-28,0.0001073,28.9644,9,9,28.9644,       a      0,       X      0,               , Q  4Q  4     d,0.0543,0.84,-0.002987,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280251,7,3,7883.422469,7.87E-30,2.13E-05,125.2995,114,126,125.2995,       a      0,       X      0,               , Q  9P 10     d,0.0496,0.84,-0.003679,0,0,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280252,7,2,7883.512059,1.19E-28,9.94E-05,18.1026,7,7,18.1026,       a      0,       X      0,               , Q  3Q  3     d,0.0555,0.84,-0.002803,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280253,7,2,7883.608468,7.31E-29,3.84E-05,149.1871,21,19,149.1871,       a      0,       X      0,               , Q 10R  9     d,0.0487,0.84,-0.003784,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280254,7,2,7883.624396,6.38E-29,7.16E-05,9.956,5,5,9.956,       a      0,       X      0,               , Q  2Q  2     d,0.0568,0.84,-0.002105,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280255,7,3,7883.688298,1.46E-29,3.90E-05,100.2782,102,90,100.2782,       a      0,       X      0,               , Q  8R  7     d,0.0504,0.84,-0.003565,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280256,7,2,7883.723889,4.34E-29,2.28E-05,149.0716,21,23,149.0716,       a      0,       X      0,               , Q 10P 11     d,0.0487,0.84,-0.003784,0,0,0.84,0,0,0,1,0,0,0.047,0.84,0,0,0,0.84,0,0,0,1,0,0
6280257,7,3,7883.758466,7.67E-30,2.05E-05,100.208,102,114,100.208,       a      0,       X      0,               , Q  8P  9     d,0.0504,0.84,-0.003565,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
68,7,1,7883.817839,1.52E-26,1.68E-05,42.224,11,13,42.224,       a      0,       X      0,               , Q  5P  6     d,0.0532,0.84,-0.000797,0,0.155,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
69,7,1,7883.841691,4.05E-26,4.55E-05,42.2001,11,9,42.2001,       a      0,       X      0,               , Q  5R  4     d,0.0542,0.84,-0.001819,0,0.147,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280260,7,2,7883.99504,7.74E-29,3.94E-05,122.036,19,17,122.036,       a      0,       X      0,               , Q  9R  8     d,0.0496,0.84,-0.003679,0,0,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280261,7,3,7884.010801,1.49E-29,4.06E-05,77.9481,90,78,77.9481,       a      0,       X      0,               , Q  7R  6     d,0.0513,0.84,-0.003441,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280262,7,3,7884.055082,7.19E-30,1.96E-05,77.9038,90,102,77.9038,       a      0,       X      0,               , Q  7P  8     d,0.0513,0.84,-0.003441,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280263,7,2,7884.088963,4.35E-29,2.21E-05,121.9421,19,21,121.9421,       a      0,       X      0,               , Q  9P 10     d,0.0496,0.84,-0.003679,0,0,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
70,7,1,7884.136953,7.66E-27,1.17E-05,16.3876,7,9,16.3876,       a      0,       X      0,               , Q  3P  4     d,0.06,0.84,-0.001304,0,0.156,0.84,0,0,0,1,0,0,0.055,0.84,0,0,0,0.84,0,0,0,1,0,0
71,7,1,7884.271701,3.78E-26,5.85E-05,16.2529,7,5,16.2529,       a      0,       X      0,               , Q  3R  2     d,0.0579,0.84,-0.001425,0,0.138,0.84,0,0,0,1,0,0,0.055,0.84,0,0,0,0.84,0,0,0,1,0,0
6280266,7,3,7884.296822,1.50E-29,4.28E-05,58.4034,78,66,58.4034,       a      0,       X      0,               , Q  6R  5     d,0.0523,0.84,-0.003304,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280267,7,3,7884.312089,6.44E-30,1.84E-05,58.3882,78,90,58.3882,       a      0,       X      0,               , Q  6P  7     d,0.0523,0.84,-0.003304,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280268,7,2,7884.344818,8.06E-29,4.07E-05,97.595,17,15,97.595,       a      0,       X      0,               , Q  8R  7     d,0.0504,0.84,-0.003565,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280269,7,2,7884.415878,4.22E-29,2.13E-05,97.524,17,19,97.524,       a      0,       X      0,               , Q  8P  9     d,0.0504,0.84,-0.003565,0,0,0.84,0,0,0,1,0,0,0.049,0.84,0,0,0,0.84,0,0,0,1,0,0
6280270,7,3,7884.529086,5.41E-30,1.68E-05,41.6623,66,78,41.6623,       a      0,       X      0,               , Q  5P  6     d,0.0533,0.84,-0.003154,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
6280271,7,3,7884.54786,1.47E-29,4.59E-05,41.6435,66,54,41.6435,       a      0,       X      0,               , Q  5R  4     d,0.0533,0.84,-0.003154,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
6280272,7,2,7884.658266,8.22E-29,4.24E-05,75.8648,15,13,75.8648,       a      0,       X      0,               , Q  7R  6     d,0.0513,0.84,-0.003441,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280273,7,2,7884.704521,3.95E-29,2.03E-05,75.8185,15,17,75.8185,       a      0,       X      0,               , Q  7P  8     d,0.0513,0.84,-0.003441,0,0,0.84,0,0,0,1,0,0,0.05,0.84,0,0,0,0.84,0,0,0,1,0,0
6280274,7,3,7884.70534,4.14E-30,1.47E-05,27.7276,54,66,27.7276,       a      0,       X      0,               , Q  4P  5     d,0.0543,0.84,-0.002988,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280275,7,3,7884.7671,1.43E-29,5.07E-05,27.6658,54,42,27.6658,       a      0,       X      0,               , Q  4R  3     d,0.0543,0.84,-0.002988,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280276,7,3,7884.839421,2.71E-30,1.17E-05,16.586,42,54,16.586,       a      0,       X      0,               , Q  3P  4     d,0.0555,0.84,-0.002804,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280277,7,2,7884.936145,8.24E-29,4.46E-05,56.8452,13,11,56.8452,       a      0,       X      0,               , Q  6R  5     d,0.0523,0.84,-0.003304,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280278,7,2,7884.95468,3.52E-29,1.91E-05,56.8267,13,15,56.8267,       a      0,       X      0,               , Q  6P  7     d,0.0523,0.84,-0.003304,0,0,0.84,0,0,0,1,0,0,0.052,0.84,0,0,0,0.84,0,0,0,1,0,0
6280279,7,3,7884.96289,1.37E-29,5.93E-05,16.4625,42,30,16.4625,       a      0,       X      0,               , Q  3R  2     d,0.0555,0.84,-0.002804,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280280,7,2,7885.165981,2.95E-29,1.74E-05,40.5497,11,13,40.5497,       a      0,       X      0,               , Q  5P  6     d,0.0533,0.84,-0.003154,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
6280281,7,3,7885.167181,1.36E-29,7.90E-05,8.0022,30,18,8.0022,       a      0,       X      0,               , Q  2R  1     d,0.0568,0.84,-0.002105,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280282,7,2,7885.179854,8.10E-29,4.79E-05,40.5358,11,9,40.5358,       a      0,       X      0,               , Q  5R  4     d,0.0533,0.84,-0.003154,0,0,0.84,0,0,0,1,0,0,0.053,0.84,0,0,0,0.84,0,0,0,1,0,0
6280283,7,2,7885.33774,2.25E-29,1.53E-05,26.9889,9,11,26.9889,       a      0,       X      0,               , Q  4P  5     d,0.0543,0.84,-0.002988,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280284,7,2,7885.39236,7.83E-29,5.30E-05,26.9343,9,7,26.9343,       a      0,       X      0,               , Q  4R  3     d,0.0543,0.84,-0.002988,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280285,7,2,7885.468627,1.47E-29,1.21E-05,16.1461,7,9,16.1461,       a      0,       X      0,               , Q  3P  4     d,0.0555,0.84,-0.002804,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280286,7,2,7885.581437,7.53E-29,6.21E-05,16.0333,7,5,16.0333,       a      0,       X      0,               , Q  3R  2     d,0.0555,0.84,-0.002804,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280287,7,2,7885.776781,7.48E-29,8.31E-05,7.8036,5,3,7.8036,       a      0,       X      0,               , Q  2R  1     d,0.0568,0.84,-0.002105,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
72,7,1,7888.056996,6.69E-26,0.000137,3.9611,5,3,3.9611,       a      0,       X      0,               , R  1R  1     d,0.0567,0.84,-0.00141,0,0.138,0.84,0,0,0,1,0,0,0.057,0.84,0,0,0,0.84,0,0,0,1,0,0
6280289,7,3,7888.582938,2.41E-29,0.0001379,4.5865,30,18,4.5865,       a      0,       X      0,               , R  1R  1     d,0.0568,0.84,-0.001803,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280290,7,1,7888.831075,1.65E-29,3.66E-05,1814.0104,31,29,1814.0104,       a      1,       X      1,               , S 13R 14     d,0.0438,0.83,0,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280291,7,2,7889.055672,1.31E-28,0.0001435,4.5247,5,3,4.5247,       a      0,       X      0,               , R  1R  1     d,0.0568,0.84,-0.001803,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
73,7,1,7889.933787,1.74E-26,3.51E-05,2.0843,5,5,2.0843,       a      0,       X      0,               , R  1Q  2     d,0.0605,0.84,-0.000453,0,0.135,0.84,0,0,0,1,0,0,0.057,0.84,0,0,0,0.84,0,0,0,1,0,0
6280293,7,3,7890.46759,6.18E-30,3.51E-05,2.7018,30,30,2.7018,       a      0,       X      0,               , R  1Q  2     d,0.0568,0.84,-0.001804,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280294,7,2,7890.947716,3.34E-29,3.62E-05,2.6327,5,5,2.6327,       a      0,       X      0,               , R  1Q  2     d,0.0568,0.84,-0.001804,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280295,7,3,7891.257764,2.61E-29,0.0001095,10.1677,42,30,10.1677,       a      0,       X      0,               , R  2R  2     d,0.0555,0.84,-0.002104,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280296,7,2,7891.658714,1.42E-28,0.0001139,9.956,7,5,9.956,       a      0,       X      0,               , R  2R  2     d,0.0555,0.84,-0.002104,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280297,7,1,7892.0174,1.96E-28,3.98E-07,0,5,1,0,       a      0,       X      0,               , R  1S  0     q,0.0575,0.87,0,0,0,0.87,0,0,0,1,0,0,0.056,0.87,0,0,0,0.87,0,0,0,1,0,0
