trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,n_y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
6793832,2,1,6294.18767,1.52E-29,4.17E-06,1441.6547,35,33,1441.6547,       5 1 1 02,       0 2 2 01,               ,     R 16e     ,0.0751,0.69,-0.005986,0,0.082060681,0.69,0,0,0,1,0,0,1,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793833,2,1,6294.192359,2.05E-30,3.01E-05,2368.0369,59,61,2368.0369,       5 2 2 02,       0 3 3 01,               ,     P 30f     ,0.0692,0.75,-0.006675,0,0.066177969,0.75,0,0,0,1,0,0,1,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6793834,2,1,6294.192915,7.61E-30,0.04523,3390.8381,21,23,3390.8381,       5 1 1 13,       2 1 1 02,               ,     P 11e     ,0.0811,0.7,-0.005715,0,0.079413562,0.7,0,0,0,1,0,0,1,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6793836,2,1,6294.231337,4.25E-29,5.26E-07,865.3199,47,45,865.3199,       2 3 3 12,       0 1 1 01,               ,     R 22f     ,0.0713,0.72,-0.006993,0,0.074119325,0.72,0,0,0,1,0,0,1,0.097,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6793840,2,1,6294.260665,2.34E-30,2.84E-06,1915.2787,79,77,1915.2787,       2 4 4 12,       0 2 2 01,               ,     R 38e     ,0.0683,0.76,-0.007419,0,0.06353085,0.76,0,0,0,1,0,0,1,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6793842,2,1,6294.312943,1.69E-30,0.0133,3680.9961,65,67,3680.9961,       4 3 3 13,       1 3 3 02,               ,     P 33e     ,0.0689,0.76,-0.007338,0,0.06353085,0.76,0,0,0,1,0,0,1,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6793848,2,1,6294.429999,1.48E-30,0.01505,3806.9846,93,91,3806.9846,       3 1 1 22,       0 1 1 11,               ,     R 45f     ,0.0678,0.75,-0.007514,0,0.066177969,0.75,0,0,0,1,0,0,1,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6793854,2,1,6294.563178,5.26E-29,0.01418,2973.6792,61,63,2973.6792,       4 2 2 13,       1 2 2 02,               ,     P 31f     ,0.0691,0.75,-0.007288,0,0.066177969,0.75,0,0,0,1,0,0,1,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6793856,2,1,6294.581017,2.34E-28,0.02333,2654.7354,35,33,2654.7354,       5 0 0 14,       2 0 0 03,               ,     R 16e     ,0.0752,0.69,-0.006524,0,0.082060681,0.69,0,0,0,1,0,0,1,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793857,2,1,6294.589891,7.82E-30,0.0213,3209.7119,19,17,3209.7119,       5 1 1 14,       2 1 1 03,               ,     R  8f     ,0.0833,0.72,-0.005203,0,0.074119325,0.72,0,0,0,1,0,0,1,0.111,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6793858,2,1,6294.614468,7.39E-26,0.01792,1391.6078,31,33,1391.6078,       4 0 0 13,       1 0 0 02,               ,     P 16e     ,0.0761,0.69,-0.006514,0,0.082060681,0.69,0,0,0,1,0,0,1,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793864,2,1,6294.706285,1.13E-30,0.005775,3735.5947,131,133,3735.5947,       3 3 3 12,       0 3 3 01,               ,     P 66f     ,0.0649,0.69,-0.008209,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793865,2,1,6294.733711,4.02E-29,0.006198,3012.843,129,131,3012.843,       3 2 2 12,       0 2 2 01,               ,     P 65f     ,0.0651,0.69,-0.00816,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793866,2,1,6294.750897,2.70E-27,0.006452,2142.8418,121,123,2142.8418,       3 1 1 12,       0 1 1 01,               ,     P 61e     ,0.0658,0.7,-0.007985,0,0.079413562,0.7,0,0,0,1,0,0,1,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6793868,2,1,6294.757192,2.57E-30,6.36E-05,2660.7922,145,143,2660.7922,       5 0 0 02,       0 1 1 01,               ,     R 71e     ,0.0637,0.67,-0.007869,0,0.087354918,0.67,0,0,0,1,0,0,1,0.066,0.67,0,0,0.11,0.67,0,0,0,1,0,0,1
6793870,2,1,6294.844701,2.50E-29,0.03148,2671.1431,3,1,2671.1431,       5 0 0 13,       2 0 0 02,               ,     R  0e     ,0.0927,0.78,-0.004372,0,0.058236612,0.78,0,0,0,1,0,0,1,0.125,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0,1
6793871,2,1,6294.853669,2.60E-29,0.01725,3278.1262,109,111,3278.1262,       4 1 1 12,       1 1 1 01,               ,     P 55e     ,0.0667,0.72,-0.007775,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6793873,2,1,6294.916777,2.29E-30,3.15E-06,1945.7959,81,79,1945.7959,       2 4 4 12,       0 2 2 01,               ,     R 39f     ,0.0682,0.76,-0.00743,0,0.06353085,0.76,0,0,0,1,0,0,1,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6793874,2,1,6294.939404,2.05E-30,2.77E-05,2344.5093,57,59,2344.5093,       5 2 2 02,       0 3 3 01,               ,     P 29e     ,0.0694,0.75,-0.006666,0,0.066177969,0.75,0,0,0,1,0,0,1,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6793877,2,1,6294.971834,3.05E-30,0.02715,3792.5542,99,101,3792.5542,       5 0 0 12,       2 0 0 01,               ,     P 50e     ,0.0673,0.73,-0.007616,0,0.071472206,0.73,0,0,0,1,0,0,1,0.074,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6793881,2,1,6295.042772,7.38E-28,0.01418,2546.0364,107,109,2546.0364,       4 0 0 12,       1 0 0 01,               ,     P 54e     ,0.0668,0.72,-0.00773,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6793885,2,1,6295.096057,7.21E-30,0.04549,3382.3833,19,21,3382.3833,       5 1 1 13,       2 1 1 02,               ,     P 10f     ,0.0822,0.71,-0.005558,0,0.076766443,0.71,0,0,0,1,0,0,1,0.109,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6793888,2,1,6295.19652,8.43E-30,0.02151,3216.6543,21,19,3216.6543,       5 1 1 14,       2 1 1 03,               ,     R  9e     ,0.0822,0.71,-0.00541,0,0.076766443,0.71,0,0,0,1,0,0,1,0.109,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6793892,2,1,6295.257808,4.63E-29,5.99E-07,882.9714,49,47,882.9714,       2 3 3 12,       0 1 1 01,               ,     R 23e     ,0.0709,0.73,-0.007049,0,0.071472206,0.73,0,0,0,1,0,0,1,0.097,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6793896,2,1,6295.296888,1.98E-27,0.01538,2207.3599,51,53,2207.3599,       4 1 1 13,       1 1 1 02,               ,     P 26f     ,0.0702,0.74,-0.007174,0,0.068825087,0.74,0,0,0,1,0,0,1,0.095,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6793898,2,1,6295.319872,2.97E-25,0.0067,1157.774,107,109,1157.774,       3 0 0 12,       0 0 0 01,               ,     P 54e     ,0.0668,0.72,-0.00773,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6793899,2,1,6295.32712,1.87E-30,0.01338,3655.1025,63,65,3655.1025,       4 3 3 13,       1 3 3 02,               ,     P 32f     ,0.069,0.76,-0.007314,0,0.06353085,0.76,0,0,0,1,0,0,1,0.089,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6793901,2,1,6295.361608,7.46E-29,3.91E-08,28.0951,19,17,28.0951,       2 2 2 12,       0 0 0 01,               ,     R  8e     ,0.0833,0.72,-0.005203,0,0.074119325,0.72,0,0,0,1,0,0,1,0.111,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6793903,2,1,6295.39597,1.09E-30,0.01502,3879.0789,97,95,3879.0789,       3 1 1 22,       0 1 1 11,               ,     R 47f     ,0.0675,0.74,-0.007567,0,0.068825087,0.74,0,0,0,1,0,0,1,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6793904,2,1,6295.418743,3.54E-29,7.80E-05,2057.9487,87,89,2057.9487,       5 1 1 02,       1 0 0 02,               ,     P 44e     ,0.0679,0.75,-0.006874,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6793905,2,1,6295.453453,5.09E-29,0.006231,2962.0605,127,129,2962.0605,       3 2 2 12,       0 2 2 01,               ,     P 64e     ,0.0652,0.69,-0.0081,0,0.082060681,0.69,0,0,0,1,0,0,1,0.069,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793908,2,1,6295.476753,1.05E-30,4.15E-05,2496.2373,41,39,2496.2373,       4 1 1 11,       0 0 0 11,               ,     R 19e     ,0.0729,0.7,-0.006254,0,0.079413562,0.7,0,0,0,1,0,0,1,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6793911,2,1,6295.554367,5.74E-29,0.01422,2949.408,59,61,2949.408,       4 2 2 13,       1 2 2 02,               ,     P 30e     ,0.0693,0.75,-0.007273,0,0.066177969,0.75,0,0,0,1,0,0,1,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6793912,2,1,6295.56926,2.19E-30,3.41E-06,1977.0938,83,81,1977.0938,       2 4 4 12,       0 2 2 01,               ,     R 40e     ,0.0682,0.76,-0.007443,0,0.06353085,0.76,0,0,0,1,0,0,1,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6793915,2,1,6295.601086,5.11E-29,6.98E-07,902.0837,51,49,902.0837,       2 3 3 12,       0 1 1 01,               ,     R 24f     ,0.0705,0.73,-0.007101,0,0.071472206,0.73,0,0,0,1,0,0,1,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6793916,2,1,6295.602007,1.84E-29,5.18E-06,1469.0656,39,37,1469.0656,       5 1 1 02,       0 2 2 01,               ,     R 18e     ,0.0735,0.7,-0.006181,0,0.079413562,0.7,0,0,0,1,0,0,1,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6793919,2,1,6295.687207,5.56E-30,0.0001423,2514.7373,69,67,2514.7373,       6 0 0 02,       1 1 1 01,               ,     R 33e     ,0.0687,0.76,-0.006744,0,0.06353085,0.76,0,0,0,1,0,0,1,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6793920,2,1,6295.707104,2.29E-28,0.0234,2682.1052,39,37,2682.1052,       5 0 0 14,       2 0 0 03,               ,     R 18e     ,0.0736,0.7,-0.006735,0,0.079413562,0.7,0,0,0,1,0,0,1,0.101,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6793921,2,1,6295.710932,1.67E-29,4.62E-06,1454.9686,37,35,1454.9686,       5 1 1 02,       0 2 2 01,               ,     R 17f     ,0.0743,0.69,-0.006101,0,0.082060681,0.69,0,0,0,1,0,0,1,0.101,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793929,2,1,6295.900835,2.06E-30,2.59E-05,2321.7649,55,57,2321.7649,       5 2 2 02,       0 3 3 01,               ,     P 28f     ,0.0696,0.74,-0.006649,0,0.068825087,0.74,0,0,0,1,0,0,1,0.093,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6793930,2,1,6295.904866,6.73E-30,0.04567,3374.458,17,19,3374.458,       5 1 1 13,       2 1 1 02,               ,     P  9e     ,0.0833,0.72,-0.005404,0,0.074119325,0.72,0,0,0,1,0,0,1,0.111,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6793931,2,1,6295.933671,2.11E-27,0.0154,2186.3914,49,51,2186.3914,       4 1 1 13,       1 1 1 02,               ,     P 25e     ,0.0705,0.73,-0.007133,0,0.071472206,0.73,0,0,0,1,0,0,1,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6793934,2,1,6295.961058,1.42E-30,0.005696,3683.96,129,131,3683.96,       3 3 3 12,       0 3 3 01,               ,     P 65e     ,0.0651,0.69,-0.00816,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793935,2,1,6295.966813,2.12E-29,0.0173,3324.7612,111,113,3324.7612,       4 1 1 12,       1 1 1 01,               ,     P 56f     ,0.0666,0.72,-0.007811,0,0.074119325,0.72,0,0,0,1,0,0,1,0.071,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6793936,2,1,6295.969752,8.93E-30,0.02163,3224.6199,23,21,3224.6199,       5 1 1 14,       2 1 1 03,               ,     R 10f     ,0.0811,0.7,-0.005618,0,0.079413562,0.7,0,0,0,1,0,0,1,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6793945,2,1,6296.21874,2.12E-30,3.77E-06,2009.1725,85,83,2009.1725,       2 4 4 12,       0 2 2 01,               ,     R 41f     ,0.0681,0.76,-0.007454,0,0.06353085,0.76,0,0,0,1,0,0,1,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6793948,2,1,6296.31331,2.05E-30,0.01339,3629.9919,61,63,3629.9919,       4 3 3 13,       1 3 3 02,               ,     P 31e     ,0.0691,0.75,-0.007288,0,0.066177969,0.75,0,0,0,1,0,0,1,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6793950,2,1,6296.351431,2.11E-27,0.006371,2193.5452,123,125,2193.5452,       3 1 1 12,       0 1 1 01,               ,     P 62f     ,0.0656,0.7,-0.008013,0,0.079413562,0.7,0,0,0,1,0,0,1,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6793951,2,1,6296.366345,7.42E-29,0.04052,2673.4805,7,5,2673.4805,       5 0 0 13,       2 0 0 02,               ,     R  2e     ,0.0885,0.78,-0.004698,0,0.058236612,0.78,0,0,0,1,0,0,1,0.119,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0,1
6793958,2,1,6296.45887,7.29E-26,0.01805,1367.4026,27,29,1367.4026,       4 0 0 13,       1 0 0 02,               ,     P 14e     ,0.0781,0.69,-0.006222,0,0.082060681,0.69,0,0,0,1,0,0,1,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793962,2,1,6296.527393,9.38E-30,0.02178,3233.0757,25,23,3233.0757,       5 1 1 14,       2 1 1 03,               ,     R 11e     ,0.0801,0.69,-0.00579,0,0.082060681,0.69,0,0,0,1,0,0,1,0.107,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793965,2,1,6296.582688,6.23E-29,0.01425,2925.897,57,59,2925.897,       4 2 2 13,       1 2 2 02,               ,     P 29f     ,0.0694,0.75,-0.007262,0,0.066177969,0.75,0,0,0,1,0,0,1,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6793967,2,1,6296.596714,1.53E-30,6.38E-05,2773.6653,149,147,2773.6653,       5 0 0 02,       0 1 1 01,               ,     R 73e     ,0.0633,0.67,-0.007979,0,0.087354918,0.67,0,0,0,1,0,0,1,0.066,0.67,0,0,0.11,0.67,0,0,0,1,0,0,1
6793968,2,1,6296.671084,2.03E-30,2.38E-05,2299.8042,53,55,2299.8042,       5 2 2 02,       0 3 3 01,               ,     P 27e     ,0.0698,0.74,-0.006615,0,0.068825087,0.74,0,0,0,1,0,0,1,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6793970,2,1,6296.679678,5.64E-29,8.14E-07,921.2381,53,51,921.2381,       2 3 3 12,       0 1 1 01,               ,     R 25e     ,0.0702,0.74,-0.007152,0,0.068825087,0.74,0,0,0,1,0,0,1,0.095,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6793976,2,1,6296.764534,7.56E-29,0.002134,2632.5022,111,113,2632.5022,       2 1 1 23,       1 0 0 01,               ,     P 56e     ,0.0666,0.72,-0.008445,0,0.074119325,0.72,0,0,0,1,0,0,1,0.071,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6793977,2,1,6296.771723,6.18E-30,0.04596,3367.5198,15,17,3367.5198,       5 1 1 13,       2 1 1 02,               ,     P  8f     ,0.0844,0.73,-0.00527,0,0.071472206,0.73,0,0,0,1,0,0,1,0.112,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6793978,2,1,6296.78697,2.18E-28,0.02345,2712.6011,43,41,2712.6011,       5 0 0 14,       2 0 0 03,               ,     R 20e     ,0.0724,0.71,-0.006883,0,0.076766443,0.71,0,0,0,1,0,0,1,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6793980,2,1,6296.848561,1.77E-28,8.23E-08,42.9225,23,21,42.9225,       2 2 2 12,       0 0 0 01,               ,     R 10e     ,0.0811,0.7,-0.005618,0,0.079413562,0.7,0,0,0,1,0,0,1,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6793982,2,1,6296.864782,1.99E-30,4.06E-06,2042.0312,87,85,2042.0312,       2 4 4 12,       0 2 2 01,               ,     R 42e     ,0.068,0.75,-0.007471,0,0.066177969,0.75,0,0,0,1,0,0,1,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6793985,2,1,6296.954601,6.30E-29,9.68E-07,941.9736,55,53,941.9736,       2 3 3 12,       0 1 1 01,               ,     R 26f     ,0.0699,0.74,-0.007195,0,0.068825087,0.74,0,0,0,1,0,0,1,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6793987,2,1,6297.000012,2.13E-29,6.30E-06,1499.6073,43,41,1499.6073,       5 1 1 02,       0 2 2 01,               ,     R 20e     ,0.0723,0.71,-0.006317,0,0.076766443,0.71,0,0,0,1,0,0,1,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6793991,2,1,6297.037191,4.31E-30,0.02746,3715.3074,95,97,3715.3074,       5 0 0 12,       2 0 0 01,               ,     P 48e     ,0.0675,0.74,-0.00757,0,0.068825087,0.74,0,0,0,1,0,0,1,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6793993,2,1,6297.053415,1.83E-30,0.005833,3633.1082,127,129,3633.1082,       3 3 3 12,       0 3 3 01,               ,     P 64f     ,0.0652,0.69,-0.0081,0,0.082060681,0.69,0,0,0,1,0,0,1,0.069,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793996,2,1,6297.094004,4.51E-29,7.49E-05,1990.108,83,85,1990.108,       5 1 1 02,       1 0 0 02,               ,     P 42e     ,0.068,0.75,-0.006827,0,0.066177969,0.75,0,0,0,1,0,0,1,0.08,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6793997,2,1,6297.110083,6.41E-29,0.006248,2912.0891,125,127,2912.0891,       3 2 2 12,       0 2 2 01,               ,     P 63f     ,0.0654,0.69,-0.008059,0,0.082060681,0.69,0,0,0,1,0,0,1,0.069,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6793999,2,1,6297.123362,1.16E-30,4.85E-05,2527.9736,45,43,2527.9736,       4 1 1 11,       0 0 0 11,               ,     R 21e     ,0.0718,0.72,-0.006372,0,0.074119325,0.72,0,0,0,1,0,0,1,0.098,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794000,2,1,6297.136546,1.05E-30,0.0162,3922.356,107,109,3922.356,       4 2 2 12,       1 2 2 01,               ,     P 54e     ,0.0668,0.72,-0.00773,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794002,2,1,6297.141588,3.83E-29,0.01743,3193.1794,105,107,3193.1794,       4 1 1 12,       1 1 1 01,               ,     P 53e     ,0.067,0.73,-0.007689,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794004,2,1,6297.197655,4.15E-27,0.006504,2048.5469,117,119,2048.5469,       3 1 1 12,       0 1 1 01,               ,     P 59e     ,0.0661,0.71,-0.007913,0,0.076766443,0.71,0,0,0,1,0,0,1,0.07,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6794008,2,1,6297.237554,2.22E-27,0.01545,2167.428,47,49,2167.428,       4 1 1 13,       1 1 1 02,               ,     P 24f     ,0.0709,0.73,-0.007079,0,0.071472206,0.73,0,0,0,1,0,0,1,0.097,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794012,2,1,6297.281242,1.10E-27,0.01471,2462.6758,103,105,2462.6758,       4 0 0 12,       1 0 0 01,               ,     P 52e     ,0.0671,0.73,-0.007656,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794013,2,1,6297.303868,1.97E-29,5.67E-06,1483.9449,41,39,1483.9449,       5 1 1 02,       0 2 2 01,               ,     R 19f     ,0.0729,0.7,-0.006254,0,0.079413562,0.7,0,0,0,1,0,0,1,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6794014,2,1,6297.310546,2.24E-30,0.01346,3605.6653,59,61,3605.6653,       4 3 3 13,       1 3 3 02,               ,     P 30f     ,0.0693,0.75,-0.007273,0,0.066177969,0.75,0,0,0,1,0,0,1,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794015,2,1,6297.313457,9.70E-30,0.02185,3242.666,27,25,3242.666,       5 1 1 14,       2 1 1 03,               ,     R 12f     ,0.0791,0.69,-0.00593,0,0.082060681,0.69,0,0,0,1,0,0,1,0.106,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794018,2,1,6297.339256,4.97E-30,0.0001563,2568.5725,73,71,2568.5725,       6 0 0 02,       1 1 1 01,               ,     R 35e     ,0.0685,0.76,-0.006769,0,0.06353085,0.76,0,0,0,1,0,0,1,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794024,2,1,6297.507567,1.90E-30,4.48E-06,2075.6711,89,87,2075.6711,       2 4 4 12,       0 2 2 01,               ,     R 43f     ,0.068,0.75,-0.007479,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794027,2,1,6297.564377,6.73E-29,0.01428,2903.1875,55,57,2903.1875,       4 2 2 13,       1 2 2 02,               ,     P 28e     ,0.0696,0.74,-0.007243,0,0.068825087,0.74,0,0,0,1,0,0,1,0.093,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794028,2,1,6297.584971,5.55E-30,0.0462,3361.1975,13,15,3361.1975,       5 1 1 13,       2 1 1 02,               ,     P  7e     ,0.0854,0.74,-0.00516,0,0.068825087,0.74,0,0,0,1,0,0,1,0.114,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794030,2,1,6297.600462,2.01E-30,2.21E-05,2278.6267,51,53,2278.6267,       5 2 2 02,       0 3 3 01,               ,     P 26f     ,0.0701,0.74,-0.006585,0,0.068825087,0.74,0,0,0,1,0,0,1,0.095,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794031,2,1,6297.618763,4.33E-25,0.006769,1074.4305,103,105,1074.4305,       3 0 0 12,       0 0 0 01,               ,     P 52e     ,0.0671,0.73,-0.007656,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794035,2,1,6297.68702,1.04E-30,1.13E-05,2241.1946,43,41,2241.1946,       2 2 2 23,       1 1 1 01,               ,     R 20f     ,0.0724,0.71,-0.007447,0,0.076766443,0.71,0,0,0,1,0,0,1,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6794038,2,1,6297.817667,9.99E-30,0.02198,3252.6243,29,27,3252.6243,       5 1 1 14,       2 1 1 03,               ,     R 13e     ,0.0781,0.69,-0.006071,0,0.082060681,0.69,0,0,0,1,0,0,1,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794039,2,1,6297.820895,2.03E-28,0.0235,2746.2219,47,45,2746.2219,       5 0 0 14,       2 0 0 03,               ,     R 22e     ,0.0713,0.72,-0.006993,0,0.074119325,0.72,0,0,0,1,0,0,1,0.097,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794041,2,1,6297.858708,1.21E-28,0.04302,2678.9341,11,9,2678.9341,       5 0 0 13,       2 0 0 02,               ,     R  4e     ,0.0872,0.76,-0.004688,0,0.06353085,0.76,0,0,0,1,0,0,1,0.117,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794042,2,1,6297.879039,8.05E-29,0.006281,2862.8633,123,125,2862.8633,       3 2 2 12,       0 2 2 01,               ,     P 62e     ,0.0656,0.7,-0.008013,0,0.079413562,0.7,0,0,0,1,0,0,1,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6794044,2,1,6297.916019,2.34E-27,0.01547,2148.116,45,47,2148.116,       4 1 1 13,       1 1 1 02,               ,     P 23e     ,0.0714,0.72,-0.00702,0,0.074119325,0.72,0,0,0,1,0,0,1,0.097,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794049,2,1,6298.090182,6.81E-29,1.12E-06,962.6257,57,55,962.6257,       2 3 3 12,       0 1 1 01,               ,     R 27e     ,0.0696,0.74,-0.007235,0,0.068825087,0.74,0,0,0,1,0,0,1,0.093,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794050,2,1,6298.105302,3.15E-29,0.01748,3238.0505,107,109,3238.0505,       4 1 1 12,       1 1 1 01,               ,     P 54f     ,0.0668,0.72,-0.00773,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794055,2,1,6298.147209,1.76E-30,4.79E-06,2110.0901,91,89,2110.0901,       2 4 4 12,       0 2 2 01,               ,     R 44e     ,0.0679,0.75,-0.007501,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794058,2,1,6298.264653,6.93E-26,0.0182,1346.3196,23,25,1346.3196,       4 0 0 13,       1 0 0 02,               ,     P 12e     ,0.0801,0.69,-0.005878,0,0.082060681,0.69,0,0,0,1,0,0,1,0.107,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794059,2,1,6298.278291,2.27E-30,0.005778,3583.0291,125,127,3583.0291,       3 3 3 12,       0 3 3 01,               ,     P 63e     ,0.0654,0.69,-0.008059,0,0.082060681,0.69,0,0,0,1,0,0,1,0.069,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794061,2,1,6298.286373,2.43E-30,0.01348,3582.1218,57,59,3582.1218,       4 3 3 13,       1 3 3 02,               ,     P 29e     ,0.0694,0.75,-0.007262,0,0.066177969,0.75,0,0,0,1,0,0,1,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
