dsd,line,molec_id,local_iso_id,elower,nu,sw,gamma0_O2,n_gamma0_O2,delta0_O2,n_delta0_O2,nuVC_O2,n_nuVC_O2,SD_gamma_O2,n_gamma2_O2,SD_delta_O2,n_delta2_O2,eta_O2,y_O2,n_y_O2,gamma0_N2,n_gamma0_N2,delta0_N2,n_delta0_N2,nuVC_N2,n_nuVC_N2,SD_gamma_N2,n_gamma2_N2,SD_delta_N2,n_delta2_N2,eta_N2,y_N2,n_y_N2
262,,7,3,127.3387,7856.627705,1.37E-29,0.0504,0.84,-0.003869,0,0,1,0,0.84,0,0,0,0,0,0.0504,0.84,-0.003869,0,0,1,0,0.84,0,0,0,0,0
,,1,1,3360.6004,7856.63322,6.59E-30,0.057,0.53,-0.01442,0,0,1,0,0.53,0,0,0,0,0,0.057,0.53,-0.01442,0,0,1,0,0.53,0,0,0,0,0
,,1,1,2612.7998,7856.767434,1.66E-29,0.0526,0.65,-0.01662,0,0,1,0,0.65,0,0,0,0,0,0.0526,0.65,-0.01662,0,0,1,0,0.65,0,0,0,0,0
263,,7,2,149.1871,7856.843385,1.03E-28,0.045656569,0.84,-0.000491934,0,0,1,0,0.84,0,0,0,0,0,0.045656569,0.84,-0.000491934,0,0,1,0,0.84,0,0,0,0,0
,,1,1,1813.2234,7856.84856,3.04E-29,0.0694,0.63,-0.00328,0,0,1,0,0.63,0,0,0,0,0,0.0694,0.63,-0.00328,0,0,1,0,0.63,0,0,0,0,0
,,1,1,1690.6644,7856.995131,1.58E-30,0.0715,0.7,-0.00726,0,0,1,0,0.7,0,0,0,0,0,0.0715,0.7,-0.00726,0,0,1,0,0.7,0,0,0,0,0
264,,7,1,1804.8745,7857.008184,1.24E-28,0.020277069,0.74,-0.003360686,0,0,1,0,0.74,0,0,0,0,0,0.020277069,0.74,-0.003360686,0,0,1,0,0.74,0,0,0,0,0
,,1,1,3482.0646,7857.017871,4.35E-30,0.0824,0.73,-0.009341,0,0,1,0,0.73,0,0,0,0,0,0.0824,0.73,-0.009341,0,0,1,0,0.73,0,0,0,0,0
265,P9Q8,7,1,128.492,7857.076676,5.20E-26,0.050952311,0.84,-0.001887471,0,0.001738251,1,0.075553701,0.84,-0.053881279,0,0,0,0,0.050952311,0.84,-0.001887471,0,0.001738251,1,0.075553701,0.84,-0.053881279,0,0,0,0
266,,7,1,128.3977,7857.170773,3.58E-29,0.0508,0.8,0,0,0,1,0,0.8,0,0,0,0,0,0.0508,0.8,0,0,0,1,0,0.8,0,0,0,0,0
267,,7,1,2097.0889,7857.274554,1.07E-29,0.038,0.8,0,0,0,1,0,0.8,0,0,0,0,0,0.038,0.8,0,0,0,1,0,0.8,0,0,0,0,0
,,1,1,2981.3584,7857.331862,2.94E-29,0.0171,0.11,-0.01014,0,0,1,0,0.11,0,0,0,0,0,0.0171,0.11,-0.01014,0,0,1,0,0.11,0,0,0,0,0
,,1,1,920.21,7857.389664,9.30E-30,0.0764,0.69,-0.00596,0,0,1,0,0.69,0,0,0,0,0,0.0764,0.69,-0.00596,0,0,1,0,0.69,0,0,0,0,0
,,1,1,1059.6467,7857.444682,5.53E-29,0.0842,0.71,-0.00936,0,0,1,0,0.71,0,0,0,0,0,0.0842,0.71,-0.00936,0,0,1,0,0.71,0,0,0,0,0
,,1,1,586.4792,7857.57049,5.72E-27,0.0789,0.68,0.00093,0,0,1,0,0.68,0,0,0,0,0,0.0789,0.68,0.00093,0,0,1,0,0.68,0,0,0,0,0
,,1,1,2872.5805,7857.622115,3.41E-30,0.0489,0.53,0.01439,0,0,1,0,0.53,0,0,0,0,0,0.0489,0.53,0.01439,0,0,1,0,0.53,0,0,0,0,0
,,1,1,3639.538,7857.685958,3.10E-29,0.034,0.41,-0.009341,0,0,1,0,0.41,0,0,0,0,0,0.034,0.41,-0.009341,0,0,1,0,0.41,0,0,0,0,0
,,1,1,842.3566,7857.862579,1.12E-30,0.0829,0.76,-0.0035,0,0,1,0,0.76,0,0,0,0,0,0.0829,0.76,-0.0035,0,0,1,0,0.76,0,0,0,0,0
268,,7,1,1635.0659,7857.920326,2.62E-29,0.0496,0.84,0,0,0,1,0,0.84,0,0,0,0,0,0.0496,0.84,0,0,0,1,0,0.84,0,0,0,0,0
269,,7,2,123.9809,7857.958995,7.58E-29,0.0504,0.84,-0.003869,0,0,1,0,0.84,0,0,0,0,0,0.0504,0.84,-0.003869,0,0,1,0,0.84,0,0,0,0,0
270,O5P4,7,1,42.2001,7858.323948,7.32E-27,0.058185942,0.84,-0.00140118,0,0.004022007,1,0.056867028,0.84,-0.248691415,0,0,0,0,0.058185942,0.84,-0.00140118,0,0.004022007,1,0.056867028,0.84,-0.248691415,0,0,0,0
,,1,1,1474.9808,7858.354795,5.92E-30,0.0749,0.77,-0.0223,0,0,1,0,0.77,0,0,0,0,0,0.0749,0.77,-0.0223,0,0,1,0,0.77,0,0,0,0,0
,,1,1,2586.5298,7858.43282,1.25E-27,0.0547,0.51,-0.00293,0,0,1,0,0.51,0,0,0,0,0,0.0547,0.51,-0.00293,0,0,1,0,0.51,0,0,0,0,0
,,1,1,1557.8444,7858.46302,4.87E-26,0.0364,0.34,-0.02029,0,0,1,0,0.34,0,0,0,0,0,0.0364,0.34,-0.02029,0,0,1,0,0.34,0,0,0,0,0
,,1,1,2433.8004,7858.548265,1.78E-29,0.0593,0.59,-0.04,0,0,1,0,0.59,0,0,0,0,0,0.0593,0.59,-0.04,0,0,1,0,0.59,0,0,0,0,0
,,1,1,3291.1483,7858.552718,1.32E-30,0.0314,0.41,-0.009342,0,0,1,0,0.41,0,0,0,0,0,0.0314,0.41,-0.009342,0,0,1,0,0.41,0,0,0,0,0
271,,7,3,125.3935,7858.572935,1.88E-29,0.0504,0.84,-0.003869,0,0,1,0,0.84,0,0,0,0,0,0.0504,0.84,-0.003869,0,0,1,0,0.84,0,0,0,0,0
,,1,1,2612.7998,7858.578582,8.71E-30,0.0551,0.56,-0.04,0,0,1,0,0.56,0,0,0,0,0,0.0551,0.56,-0.04,0,0,1,0,0.56,0,0,0,0,0
272,,7,1,1803.1737,7858.708966,3.37E-29,0.0252,0.74,-0.00503,0,0,1,0,0.74,0,0,0,0,0,0.0252,0.74,-0.00503,0,0,1,0,0.74,0,0,0,0,0
,,1,1,3810.9366,7858.857988,2.12E-29,0.0297,0.28,-0.015,0,0,1,0,0.28,0,0,0,0,0,0.0297,0.28,-0.015,0,0,1,0,0.28,0,0,0,0,0
,,1,1,1557.8477,7859.10413,1.46E-25,0.0363,0.35,-0.01626,0,0,1,0,0.35,0,0,0,0,0,0.0363,0.35,-0.01626,0,0,1,0,0.35,0,0,0,0,0
,,1,1,1437.9686,7859.22389,2.10E-27,0.0644,0.6,0.01586,0,0,1,0,0.6,0,0,0,0,0,0.0644,0.6,0.01586,0,0,1,0,0.6,0,0,0,0,0
,,1,1,3323.2698,7859.224767,5.25E-30,0.0695,0.62,-0.01322,0,0,1,0,0.62,0,0,0,0,0,0.0695,0.62,-0.01322,0,0,1,0,0.62,0,0,0,0,0
273,,7,1,1802.5919,7859.29081,2.90E-29,0.0252,0.74,-0.00503,0,0,1,0,0.74,0,0,0,0,0,0.0252,0.74,-0.00503,0,0,1,0,0.74,0,0,0,0,0
,,1,1,1293.6341,7859.400577,1.88E-28,0.0598,0.58,0.00875,0,0,1,0,0.58,0,0,0,0,0,0.0598,0.58,0.00875,0,0,1,0,0.58,0,0,0,0,0
274,,7,1,2094.9441,7859.419339,9.50E-30,0.038,0.8,0,0,0,1,0,0.8,0,0,0,0,0,0.038,0.8,0,0,0,1,0,0.8,0,0,0,0,0
,,1,1,1477.2974,7859.44834,3.45E-29,0.0581,0.58,-0.01741,0,0,1,0,0.58,0,0,0,0,0,0.0581,0.58,-0.01741,0,0,1,0,0.58,0,0,0,0,0
,,1,1,3144.5692,7859.61541,2.62E-29,0.0364,0.34,-0.02029,0,0,1,0,0.34,0,0,0,0,0,0.0364,0.34,-0.02029,0,0,1,0,0.34,0,0,0,0,0
275,,7,3,102.2361,7859.722821,1.31E-29,0.0513,0.84,-0.003773,0,0,1,0,0.84,0,0,0,0,0,0.0513,0.84,-0.003773,0,0,1,0,0.84,0,0,0,0,0
276,,7,3,41.6435,7859.781918,2.62E-30,0.0555,0.84,-0.003667,0,0,1,0,0.84,0,0,0,0,0,0.0555,0.84,-0.003667,0,0,1,0,0.84,0,0,0,0,0
277,,7,1,1608.0661,7859.833316,2.84E-28,0.025778497,0.75,-0.002865835,0,0,1,0.0001,0.75,0,0,0,0,0,0.025778497,0.75,-0.002865835,0,0,1,0.0001,0.75,0,0,0,0,0
278,,7,2,122.036,7859.90442,9.13E-29,0.04300181,0.84,-0.001894199,0,0,1,0.0001,0.84,0,0,0,0,0,0.04300181,0.84,-0.001894199,0,0,1,0.0001,0.84,0,0,0,0,0
,,1,1,586.2435,7860.167143,5.09E-28,0.0809,0.69,-0.00434,0,0,1,0,0.69,0,0,0,0,0,0.0809,0.69,-0.00434,0,0,1,0,0.69,0,0,0,0,0
,,1,1,2880.8342,7860.198184,2.34E-30,0.0628,0.65,-0.0105,0,0,1,0,0.65,0,0,0,0,0,0.0628,0.65,-0.0105,0,0,1,0,0.65,0,0,0,0,0
,,1,1,1538.1495,7860.201188,2.60E-28,0.0718,0.62,-0.00846,0,0,1,0,0.62,0,0,0,0,0,0.0718,0.62,-0.00846,0,0,1,0,0.62,0,0,0,0,0
,,1,1,1080.3854,7860.20752,1.93E-25,0.0744,0.65,-0.01278,0,0,1,0,0.65,0,0,0,0,0,0.0744,0.65,-0.01278,0,0,1,0,0.65,0,0,0,0,0
,,1,1,142.2785,7860.300231,9.84E-28,0.0893,0.69,0.00662,0,0,1,0,0.69,0,0,0,0,0,0.0893,0.69,0.00662,0,0,1,0,0.69,0,0,0,0,0
,,1,1,2972.8273,7860.691938,1.10E-29,0.0178,0.18,-0.00729,0,0,1,0,0.18,0,0,0,0,0,0.0178,0.18,-0.00729,0,0,1,0,0.18,0,0,0,0,0
,,1,1,2972.8273,7860.691961,3.30E-29,0.0178,0.18,-0.00729,0,0,1,0,0.18,0,0,0,0,0,0.0178,0.18,-0.00729,0,0,1,0,0.18,0,0,0,0,0
,,1,1,3391.1308,7860.710466,1.47E-29,0.043,0.37,-0.009343,0,0,1,0,0.37,0,0,0,0,0,0.043,0.37,-0.009343,0,0,1,0,0.37,0,0,0,0,0
,,1,1,2981.3599,7860.773638,5.12E-29,0.0314,0.41,-0.009343,0,0,1,0,0.41,0,0,0,0,0,0.0314,0.41,-0.009343,0,0,1,0,0.41,0,0,0,0,0
,,1,1,1810.5879,7860.858591,3.24E-30,0.0739,0.68,-0.02661,0,0,1,0,0.68,0,0,0,0,0,0.0739,0.68,-0.02661,0,0,1,0,0.68,0,0,0,0,0
,,1,1,2983.3963,7860.90479,1.03E-29,0.0683,0.65,-0.0221,0,0,1,0,0.65,0,0,0,0,0,0.0683,0.65,-0.0221,0,0,1,0,0.65,0,0,0,0,0
,,1,1,4017.9083,7860.912305,1.43E-30,0.0348,0.33,-0.00594,0,0,1,0,0.33,0,0,0,0,0,0.0348,0.33,-0.00594,0,0,1,0,0.33,0,0,0,0,0
,,1,1,2300.685,7860.962317,9.74E-29,0.0703,0.7,-0.02874,0,0,1,0,0.7,0,0,0,0,0,0.0703,0.7,-0.02874,0,0,1,0,0.7,0,0,0,0,0
279,,7,2,99.5521,7860.97093,7.21E-29,0.0513,0.84,-0.003773,0,0,1,0,0.84,0,0,0,0,0,0.0513,0.84,-0.003773,0,0,1,0,0.84,0,0,0,0,0
280,,7,1,2213.3478,7861.070155,6.63E-30,0.0356,0.8,0,0,0,1,0,0.8,0,0,0,0,0,0.0356,0.8,0,0,0,1,0,0.8,0,0,0,0,0
281,,7,2,40.5358,7861.078865,1.44E-29,0.0555,0.84,-0.003667,0,0,1,0,0.84,0,0,0,0,0,0.0555,0.84,-0.003667,0,0,1,0,0.84,0,0,0,0,0
,,1,1,3253.7379,7861.127201,1.30E-30,0.054,0.41,-0.009343,0,0,1,0,0.41,0,0,0,0,0,0.054,0.41,-0.009343,0,0,1,0,0.41,0,0,0,0,0
,,1,1,2981.3592,7861.190284,1.52E-28,0.0314,0.41,-0.009343,0,0,1,0,0.41,0,0,0,0,0,0.0314,0.41,-0.009343,0,0,1,0,0.41,0,0,0,0,0
,,1,1,416.2087,7861.22863,2.43E-26,0.0817,0.69,-0.00542,0,0,1,0,0.69,0,0,0,0,0,0.0817,0.69,-0.00542,0,0,1,0,0.69,0,0,0,0,0
,,1,1,3437.2772,7861.317208,3.77E-29,0.0499,0.51,-0.03355,0,0,1,0,0.51,0,0,0,0,0,0.0499,0.51,-0.03355,0,0,1,0,0.51,0,0,0,0,0
,,1,1,2629.3345,7861.362325,9.48E-30,0.0706,0.7,-0.02375,0,0,1,0,0.7,0,0,0,0,0,0.0706,0.7,-0.02375,0,0,1,0,0.7,0,0,0,0,0
,,1,1,742.073,7861.41734,2.81E-30,0.0922,0.73,-0.01406,0,0,1,0,0.73,0,0,0,0,0,0.0922,0.73,-0.01406,0,0,1,0,0.73,0,0,0,0,0
,,1,1,2073.5156,7861.421375,6.40E-30,0.072,0.69,0.00816,0,0,1,0,0.69,0,0,0,0,0,0.072,0.69,0.00816,0,0,1,0,0.69,0,0,0,0,0
282,P7P7,7,1,81.5805,7861.47048,3.27E-26,0.05289947,0.84,-0.00175052,0,0.00209212,1,0.076031148,0.84,-0.119224606,0,0,0.000603897,0,0.05289947,0.84,-0.00175052,0,0.00209212,1,0.076031148,0.84,-0.119224606,0,0,0.000603897,0
,,1,1,3629.0963,7861.471656,7.67E-29,0.0419,0.4,-0.01759,0,0,1,0,0.4,0,0,0,0,0,0.0419,0.4,-0.01759,0,0,1,0,0.4,0,0,0,0,0
,,1,1,300.3623,7861.525269,4.94E-30,0.0887,0.71,0,0,0,1,0,0.71,0,0,0,0,0,0.0887,0.71,0,0,0,1,0,0.71,0,0,0,0,0
283,,7,1,1606.3482,7861.551283,8.28E-29,0.0268,0.75,-0.004979,0,0,1,0,0.75,0,0,0,0,0,0.0268,0.75,-0.004979,0,0,1,0,0.75,0,0,0,0,0
,,1,1,885.6002,7861.662775,1.42E-28,0.0493,0.41,-0.00061,0,0,1,0,0.41,0,0,0,0,0,0.0493,0.41,-0.00061,0,0,1,0,0.41,0,0,0,0,0
,,1,1,399.4575,7861.669769,3.16E-30,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0
284,,7,3,100.2782,7861.680739,1.87E-29,0.0513,0.84,-0.003774,0,0,1,0,0.84,0,0,0,0,0,0.0513,0.84,-0.003774,0,0,1,0,0.84,0,0,0,0,0
,,1,1,2392.5925,7861.825715,6.24E-29,0.0817,0.69,-0.00417,0,0,1,0,0.69,0,0,0,0,0,0.0817,0.69,-0.00417,0,0,1,0,0.69,0,0,0,0,0
,,1,1,1045.0583,7861.86423,1.51E-27,0.0293,0.31,-0.01318,0,0,1,0,0.31,0,0,0,0,0,0.0293,0.31,-0.01318,0,0,1,0,0.31,0,0,0,0,0
,,1,1,1045.058,7861.86466,4.54E-27,0.0293,0.31,-0.01317,0,0,1,0,0.31,0,0,0,0,0,0.0293,0.31,-0.01317,0,0,1,0,0.31,0,0,0,0,0
285,,7,1,1605.8012,7862.098245,7.09E-29,0.0268,0.75,-0.004979,0,0,1,0,0.75,0,0,0,0,0,0.0268,0.75,-0.004979,0,0,1,0,0.75,0,0,0,0,0
,,1,1,1255.1668,7862.11878,6.33E-29,0.0696,0.74,-0.01635,0,0,1,0,0.74,0,0,0,0,0,0.0696,0.74,-0.01635,0,0,1,0,0.74,0,0,0,0,0
,,1,1,1293.0181,7862.161465,3.43E-29,0.0473,0.41,0.01823,0,0,1,0,0.41,0,0,0,0,0,0.0473,0.41,0.01823,0,0,1,0,0.41,0,0,0,0,0
,,1,1,2983.3963,7862.434229,4.13E-30,0.0398,0.36,-0.009344,0,0,1,0,0.36,0,0,0,0,0,0.0398,0.36,-0.009344,0,0,1,0,0.36,0,0,0,0,0
286,,7,1,1422.4984,7862.485403,7.15E-28,0.029302967,0.76,-0.002997378,0,0,1,0.17836366,0.76,0,0,0,0,0,0.029302967,0.76,-0.002997378,0,0,1,0.17836366,0.76,0,0,0,0,0
287,,7,3,79.9201,7862.780158,1.19E-29,0.0523,0.84,-0.00367,0,0,1,0,0.84,0,0,0,0,0,0.0523,0.84,-0.00367,0,0,1,0,0.84,0,0,0,0,0
,,1,1,1255.9116,7862.92731,1.69E-29,0.055,0.55,-0.00901,0,0,1,0,0.55,0,0,0,0,0,0.055,0.55,-0.00901,0,0,1,0,0.55,0,0,0,0,0
288,,7,2,97.595,7862.928433,1.16E-28,0.055387121,0.84,-0.006090762,0,0,1,0.0001,0.84,0,0,0,0,0,0.055387121,0.84,-0.006090762,0,0,1,0.0001,0.84,0,0,0,0,0
,,1,1,2105.8679,7862.928473,9.00E-29,0.0595,0.57,0.01994,0,0,1,0,0.57,0,0,0,0,0,0.0595,0.57,0.01994,0,0,1,0,0.57,0,0,0,0,0
,,1,1,2629.3345,7862.95411,1.22E-28,0.07,0.65,-0.02856,0,0,1,0,0.65,0,0,0,0,0,0.07,0.65,-0.02856,0,0,1,0,0.65,0,0,0,0,0
,,1,1,1080.3854,7863.011101,2.08E-30,0.0794,0.72,0.00033,0,0,1,0,0.72,0,0,0,0,0,0.0794,0.72,0.00033,0,0,1,0,0.72,0,0,0,0,0
,,1,1,2358.3016,7863.216972,2.63E-29,0.0395,0.45,-0.02053,0,0,1,0,0.45,0,0,0,0,0,0.0395,0.45,-0.02053,0,0,1,0,0.45,0,0,0,0,0
289,,7,1,2211.1846,7863.233341,5.94E-30,0.0356,0.8,0,0,0,1,0,0.8,0,0,0,0,0,0.0356,0.8,0,0,0,1,0,0.8,0,0,0,0,0
,,1,1,1875.4618,7863.24819,1.13E-28,0.0508,0.56,-0.02383,0,0,1,0,0.56,0,0,0,0,0,0.0508,0.56,-0.02383,0,0,1,0,0.56,0,0,0,0,0
,,1,1,3465.0693,7863.266075,4.85E-29,0.0398,0.36,-0.009344,0,0,1,0,0.36,0,0,0,0,0,0.0398,0.36,-0.009344,0,0,1,0,0.36,0,0,0,0,0
,,1,1,3535.8704,7863.27963,1.33E-30,0.0758,0.7,-0.01572,0,0,1,0,0.7,0,0,0,0,0,0.0758,0.7,-0.01572,0,0,1,0,0.7,0,0,0,0,0
,,1,1,1631.383,7863.30128,6.99E-30,0.0681,0.64,-0.02284,0,0,1,0,0.64,0,0,0,0,0,0.0681,0.64,-0.02284,0,0,1,0,0.64,0,0,0,0,0
290,P7Q6,7,1,79.607,7863.44399,4.96E-26,0.052757077,0.84,-0.001841201,0,0.002244213,1,0.072550747,0.84,0.008076951,0,0,0.001069789,0,0.052757077,0.84,-0.001841201,0,0.002244213,1,0.072550747,0.84,0.008076951,0,0,0.001069789,0
291,,7,1,79.5646,7863.486176,3.10E-29,0.0526,0.86,0,0,0,1,0,0.86,0,0,0,0,0,0.0526,0.86,0,0,0,1,0,0.86,0,0,0,0,0
,,1,1,3391.1261,7863.495157,5.48E-30,0.034,0.34,-0.02178,0,0,1,0,0.34,0,0,0,0,0,0.034,0.34,-0.02178,0,0,1,0,0.34,0,0,0,0,0
,,1,1,2337.4633,7863.563107,1.13E-28,0.0655,0.57,-0.00748,0,0,1,0,0.57,0,0,0,0,0,0.0655,0.57,-0.00748,0,0,1,0,0.57,0,0,0,0,0
,,1,1,3464.8874,7863.609838,1.46E-28,0.0294,0.28,-0.03254,0,0,1,0,0.28,0,0,0,0,0,0.0294,0.28,-0.03254,0,0,1,0,0.28,0,0,0,0,0
,,1,1,3083.8653,7863.621294,2.77E-30,0.0432,0.43,-0.0137,0,0,1,0,0.43,0,0,0,0,0,0.0432,0.43,-0.0137,0,0,1,0,0.43,0,0,0,0,0
292,,7,2,1430.8889,7863.707419,1.38E-30,0.0265,0.75,-0.0048,0,0,1,0,0.75,0,0,0,0,0,0.0265,0.75,-0.0048,0,0,1,0,0.75,0,0,0,0,0
,,1,1,1874.973,7863.737078,1.71E-28,0.0499,0.55,-0.02301,0,0,1,0,0.55,0,0,0,0,0,0.0499,0.55,-0.02301,0,0,1,0,0.55,0,0,0,0,0
,,1,1,1557.8444,7863.906736,1.26E-29,0.0767,0.71,-0.00557,0,0,1,0,0.71,0,0,0,0,0,0.0767,0.71,-0.00557,0,0,1,0,0.71,0,0,0,0,0
293,,7,2,77.8353,7863.946099,6.54E-29,0.0523,0.84,-0.00367,0,0,1,0,0.84,0,0,0,0,0,0.0523,0.84,-0.00367,0,0,1,0,0.84,0,0,0,0,0
,,1,1,3211.2127,7864.19887,9.17E-29,0.0317,0.33,-0.02538,0,0,1,0,0.33,0,0,0,0,0,0.0317,0.33,-0.02538,0,0,1,0,0.33,0,0,0,0,0
,,1,1,1774.7511,7864.203481,4.36E-28,0.0547,0.55,-0.00217,0,0,1,0,0.55,0,0,0,0,0,0.0547,0.55,-0.00217,0,0,1,0,0.55,0,0,0,0,0
294,,7,1,1420.7631,7864.220528,1.89E-28,0.024344497,0.76,-0.00281446,0,0,1,0.0001,0.76,0,0,0,0,0,0.024344497,0.76,-0.00281446,0,0,1,0.0001,0.76,0,0,0,0,0
,,1,1,1059.6467,7864.367916,3.05E-29,0.0595,0.61,-0.00735,0,0,1,0,0.61,0,0,0,0,0,0.0595,0.61,-0.00735,0,0,1,0,0.61,0,0,0,0,0
,,1,1,2358.3016,7864.453924,3.32E-30,0.0108,-0.18,-0.00486,0,0,1,0,-0.18,0,0,0,0,0,0.0108,-0.18,-0.00486,0,0,1,0,-0.18,0,0,0,0,0
,,1,1,3144.5787,7864.477687,7.67E-29,0.0363,0.35,-0.01626,0,0,1,0,0.35,0,0,0,0,0,0.0363,0.35,-0.01626,0,0,1,0,0.35,0,0,0,0,0
295,,7,1,2340.874,7864.679543,3.86E-30,0.0333,0.79,0,0,0,1,0,0.79,0,0,0,0,0,0.0333,0.79,0,0,0,1,0,0.79,0,0,0,0,0
,,1,1,1059.8355,7864.715066,1.04E-28,0.0539,0.54,-0.00341,0,0,1,0,0.54,0,0,0,0,0,0.0539,0.54,-0.00341,0,0,1,0,0.54,0,0,0,0,0
296,,7,1,1420.2511,7864.732832,1.62E-28,0.027061283,0.76,-0.003115263,0,0,1,0.0001,0.76,0,0,0,0,0,0.027061283,0.76,-0.003115263,0,0,1,0.0001,0.76,0,0,0,0,0
297,,7,3,77.9481,7864.752169,1.79E-29,0.0523,0.84,-0.003671,0,0,1,0,0.84,0,0,0,0,0,0.0523,0.84,-0.003671,0,0,1,0,0.84,0,0,0,0,0
,,1,1,1843.0296,7864.790762,3.52E-28,0.0532,0.5,-0.03175,0,0,1,0,0.5,0,0,0,0,0,0.0532,0.5,-0.03175,0,0,1,0,0.5,0,0,0,0,0
,,1,1,3939.8319,7864.930645,1.18E-30,0.0398,0.36,-0.009345,0,0,1,0,0.36,0,0,0,0,0,0.0398,0.36,-0.009345,0,0,1,0,0.36,0,0,0,0,0
298,,7,2,1344.552,7864.936382,2.03E-30,0.0272,0.76,-0.004923,0,0,1,0,0.76,0,0,0,0,0,0.0272,0.76,-0.004923,0,0,1,0,0.76,0,0,0,0,0
299,Q29Q29,7,1,1248.2013,7864.965917,1.56E-27,0.031339888,0.77,-0.002697449,0,0.006235801,1,0.108815219,0.77,-0.162761559,0,0,0.001884645,0,0.031339888,0.77,-0.002697449,0,0.006235801,1,0.108815219,0.77,-0.162761559,0,0,0.001884645,0
,,1,1,1557.8477,7864.9911,1.57E-27,0.0604,0.66,0.00084,0,0,1,0,0.66,0,0,0,0,0,0.0604,0.66,0.00084,0,0,1,0,0.66,0,0,0,0,0
,,1,1,2042.3741,7865.022972,8.48E-29,0.0458,0.44,0.02,0,0,1,0,0.44,0,0,0,0,0,0.0458,0.44,0.02,0,0,1,0,0.44,0,0,0,0,0
,,1,1,2327.8837,7865.081046,1.33E-30,0.0641,0.65,-0.00219,0,0,1,0,0.65,0,0,0,0,0,0.0641,0.65,-0.00219,0,0,1,0,0.65,0,0,0,0,0
,,1,1,2146.2636,7865.151268,2.04E-30,0.0828,0.7,-0.00343,0,0,1,0,0.7,0,0,0,0,0,0.0828,0.7,-0.00343,0,0,1,0,0.7,0,0,0,0,0
,,1,1,2358.3016,7865.465419,1.62E-28,0.0377,0.43,-0.01363,0,0,1,0,0.43,0,0,0,0,0,0.0377,0.43,-0.01363,0,0,1,0,0.43,0,0,0,0,0
,,1,1,882.8903,7865.538869,1.86E-28,0.0766,0.69,-0.00194,0,0,1,0,0.69,0,0,0,0,0,0.0766,0.69,-0.00194,0,0,1,0,0.69,0,0,0,0,0
,,1,1,888.5988,7865.579028,1.15E-28,0.0567,0.58,-0.00184,0,0,1,0,0.58,0,0,0,0,0,0.0567,0.58,-0.00184,0,0,1,0,0.58,0,0,0,0,0
,,1,1,888.6327,7865.751459,4.13E-29,0.0527,0.53,0.00012,0,0,1,0,0.53,0,0,0,0,0,0.0527,0.53,0.00012,0,0,1,0,0.53,0,0,0,0,0
,,1,1,1810.5879,7865.792341,1.29E-30,0.0666,0.64,-0.01804,0,0,1,0,0.64,0,0,0,0,0,0.0666,0.64,-0.01804,0,0,1,0,0.64,0,0,0,0,0
300,,7,3,60.3917,7865.799647,1.02E-29,0.0533,0.84,-0.003557,0,0,1,0,0.84,0,0,0,0,0,0.0533,0.84,-0.003557,0,0,1,0,0.84,0,0,0,0,0
,,1,1,744.1627,7865.84763,9.66E-25,0.0739,0.64,-0.01444,0,0,1,0,0.64,0,0,0,0,0,0.0739,0.64,-0.01444,0,0,1,0,0.64,0,0,0,0,0
301,,7,2,75.8648,7865.91662,9.88E-29,0.0523,0.84,-0.003671,0,0,1,0,0.84,0,0,0,0,0,0.0523,0.84,-0.003671,0,0,1,0,0.84,0,0,0,0,0
,,1,1,3629.0965,7866.047451,1.42E-30,0.0552,0.57,-0.04,0,0,1,0,0.57,0,0,0,0,0,0.0552,0.57,-0.04,0,0,1,0,0.57,0,0,0,0,0
,,1,1,742.073,7866.075772,3.00E-29,0.0541,0.58,0.00281,0,0,1,0,0.58,0,0,0,0,0,0.0541,0.58,0.00281,0,0,1,0,0.58,0,0,0,0,0
302,,7,2,1260.8794,7866.125073,2.96E-30,0.0279,0.76,-0.0048,0,0,1,0,0.76,0,0,0,0,0,0.0279,0.76,-0.0048,0,0,1,0,0.76,0,0,0,0,0
,,1,1,742.0763,7866.172479,9.44E-29,0.0534,0.57,0.0022,0,0,1,0,0.57,0,0,0,0,0,0.0534,0.57,0.0022,0,0,1,0,0.57,0,0,0,0,0
,,1,1,2009.8051,7866.277748,8.98E-30,0.0304,0.41,-0.02922,0,0,1,0,0.41,0,0,0,0,0,0.0304,0.41,-0.02922,0,0,1,0,0.41,0,0,0,0,0
,,1,1,2009.805,7866.277842,2.99E-30,0.0304,0.41,-0.02921,0,0,1,0,0.41,0,0,0,0,0,0.0304,0.41,-0.02921,0,0,1,0,0.41,0,0,0,0,0
,,1,1,2904.6703,7866.294188,3.63E-29,0.0816,0.69,-0.01422,0,0,1,0,0.69,0,0,0,0,0,0.0816,0.69,-0.01422,0,0,1,0,0.69,0,0,0,0,0
,,1,1,2981.3584,7866.358774,1.20E-30,0.0705,0.71,0.01436,0,0,1,0,0.71,0,0,0,0,0,0.0705,0.71,0.01436,0,0,1,0,0.71,0,0,0,0,0
,,1,1,2054.3687,7866.543596,1.28E-30,0.0546,0.67,-0.02078,0,0,1,0,0.67,0,0,0,0,0,0.0546,0.67,-0.02078,0,0,1,0,0.67,0,0,0,0,0
