,Unnamed: 0,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_O2,gamma0_O2_err,gamma0_O2_vary,n_gamma0_O2,gamma0_N2,gamma0_N2_err,gamma0_N2_vary,n_gamma0_N2,delta0_O2,delta0_O2_err,delta0_O2_vary,n_delta0_O2,delta0_N2,delta0_N2_err,delta0_N2_vary,n_delta0_N2,nuVC_O2,nuVC_O2_err,nuVC_O2_vary,n_nuVC_O2,nuVC_N2,nuVC_N2_err,nuVC_N2_vary,n_nuVC_N2,SD_gamma_O2,SD_gamma_O2_err,SD_gamma_O2_vary,n_gamma2_O2,SD_gamma_N2,SD_gamma_N2_err,SD_gamma_N2_vary,n_gamma2_N2,SD_delta_O2,SD_delta_O2_err,SD_delta_O2_vary,n_delta2_O2,SD_delta_N2,SD_delta_N2_err,SD_delta_N2_vary,n_delta2_N2,eta_O2,eta_O2_err,eta_O2_vary,eta_N2,eta_N2_err,eta_N2_vary,y_O2,y_O2_err,y_O2_vary,n_y_O2,y_N2,y_N2_err,y_N2_vary,n_y_N2,BIA_slope_O2,BIA_slope_N2,BIA_collision_duration_O2,BIA_collision_duration_N2
7526,7526.0,1,1,2613.1048,8174.263066,0.0,False,1.8300000000000002e-08,0.0,False,1e-20,0.0669,0.0,False,0.64,0.0669,0.0,False,0.64,-0.020005,0.0,False,0.0,-0.020005,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.64,0.0,0.0,False,0.64,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7527,7527.0,1,1,3392.7493,8174.47592,0.0,False,2.0600000000000003e-09,0.0,False,1e-20,0.0947,0.0,False,0.73,0.0947,0.0,False,0.73,-0.007637,0.0,False,0.0,-0.007637,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7528,7528.0,1,1,1813.2234,8174.498486,0.0,False,2.2500000000000005e-06,0.0,False,1e-20,0.0746,0.0,False,0.64,0.0746,0.0,False,0.64,-0.007652,0.0,False,0.0,-0.007652,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.64,0.0,0.0,False,0.64,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7529,7529.0,1,1,2813.5121,8174.589552,0.0,False,4.6400000000000005e-09,0.0,False,1e-20,0.0687,0.0,False,0.67,0.0687,0.0,False,0.67,-0.013472,0.0,False,0.0,-0.013472,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.67,0.0,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7530,7530.0,1,1,2054.3687,8174.654722,0.0,False,6.11e-10,0.0,False,1e-20,0.0627,0.0,False,0.61,0.0627,0.0,False,0.61,-0.03114,0.0,False,0.0,-0.03114,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.61,0.0,0.0,False,0.61,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7531,7531.0,1,1,3685.4069,8174.854377,0.0,False,3.6999999999999996e-10,0.0,False,1e-20,0.0311,0.0,False,0.3,0.0311,0.0,False,0.3,-0.01945,0.0,False,0.0,-0.01945,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.3,0.0,0.0,False,0.3,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7532,7532.0,1,1,3685.4191,8174.863585,0.0,False,1.23e-10,0.0,False,1e-20,0.0398,0.0,False,0.36,0.0398,0.0,False,0.36,-0.009494,0.0,False,0.0,-0.009494,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.36,0.0,0.0,False,0.36,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7533,7533.0,1,1,1960.2074,8174.8984,0.0,False,6.760000000000002e-07,0.0,False,1e-20,0.0412,0.0,False,0.36,0.0412,0.0,False,0.36,-0.01626,0.0,False,0.0,-0.01626,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.36,0.0,0.0,False,0.36,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7534,7534.0,1,1,2927.9412,8175.005421,0.0,False,5.22e-09,0.0,False,1e-20,0.0543,0.0,False,0.54,0.0543,0.0,False,0.54,-0.0384,0.0,False,0.0,-0.0384,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.54,0.0,0.0,False,0.54,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7535,7535.0,1,1,742.073,8175.018314,0.0,False,1.17e-09,0.0,False,1e-20,0.0868,0.0,False,0.73,0.0868,0.0,False,0.73,-0.00858,0.0,False,0.0,-0.00858,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7536,7536.0,1,1,1201.9215,8175.156789,0.0,False,3.27e-09,0.0,False,1e-20,0.0703,0.0,False,0.65,0.0703,0.0,False,0.65,-0.00279,0.0,False,0.0,-0.00279,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.65,0.0,0.0,False,0.65,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7537,7537.0,1,1,2952.3937,8175.402594,0.0,False,7.11e-10,0.0,False,1e-20,0.0088,0.0,False,-0.23,0.0088,0.0,False,-0.23,-0.0086,0.0,False,0.0,-0.0086,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,-0.23,0.0,0.0,False,-0.23,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7538,7538.0,1,1,1899.0082,8175.459462,0.0,False,2.09e-10,0.0,False,1e-20,0.0817,0.0,False,0.71,0.0817,0.0,False,0.71,-0.0169,0.0,False,0.0,-0.0169,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7539,7539.0,1,1,931.2371,8175.470152,0.0,False,7.19e-09,0.0,False,1e-20,0.082,0.0,False,0.7,0.082,0.0,False,0.7,-0.01479,0.0,False,0.0,-0.01479,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.7,0.0,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7540,7540.0,1,1,1806.6716,8175.617737,0.0,False,4.11e-09,0.0,False,1e-20,0.0683,0.0,False,0.66,0.0683,0.0,False,0.66,-0.01584,0.0,False,0.0,-0.01584,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.66,0.0,0.0,False,0.66,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7541,7541.0,1,1,3659.904,8175.789512,0.0,False,1.72e-10,0.0,False,1e-20,0.0729,0.0,False,0.73,0.0729,0.0,False,0.73,-0.01715,0.0,False,0.0,-0.01715,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7542,7542.0,1,1,2739.4286,8175.886536,0.0,False,2.0400000000000004e-09,0.0,False,1e-20,0.0331,0.0,False,0.3,0.0331,0.0,False,0.3,-0.00933,0.0,False,0.0,-0.00933,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.3,0.0,0.0,False,0.3,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7543,7543.0,1,1,206.3014,8175.941598,0.0,False,0.00012,0.0,False,1e-20,0.0993,0.0,False,0.74,0.0993,0.0,False,0.74,-0.00756,0.0,False,0.0,-0.00756,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.74,0.0,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7544,7544.0,1,1,2756.4153,8176.023149,0.0,False,3.79e-10,0.0,False,1e-20,0.0601,0.0,False,0.64,0.0601,0.0,False,0.64,-0.03254,0.0,False,0.0,-0.03254,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.64,0.0,0.0,False,0.64,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7545,7545.0,1,1,3320.9297,8176.232755,0.0,False,5.3e-10,0.0,False,1e-20,0.0612,0.0,False,0.56,0.0612,0.0,False,0.56,-0.01169,0.0,False,0.0,-0.01169,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.56,0.0,0.0,False,0.56,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7546,7546.0,1,1,2740.4209,8176.297196,0.0,False,1.58e-10,0.0,False,1e-20,0.055,0.0,False,0.58,0.055,0.0,False,0.58,-0.00507,0.0,False,0.0,-0.00507,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.58,0.0,0.0,False,0.58,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7547,7547.0,1,1,383.8425,8176.30063,0.0,False,8.370000000000001e-06,0.0,False,1e-20,0.0959,0.0,False,0.74,0.0959,0.0,False,0.74,-0.01372,0.0,False,0.0,-0.01372,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.74,0.0,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7548,7548.0,1,1,3381.7042,8176.625469,0.0,False,2.51e-10,0.0,False,1e-20,0.0956,0.0,False,0.73,0.0956,0.0,False,0.73,-0.00444,0.0,False,0.0,-0.00444,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7549,7549.0,1,1,2309.7301,8176.641824,0.0,False,3.4200000000000006e-09,0.0,False,1e-20,0.0718,0.0,False,0.65,0.0718,0.0,False,0.65,-0.0076,0.0,False,0.0,-0.0076,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.65,0.0,0.0,False,0.65,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7550,7550.0,1,1,1772.4135,8176.66244,0.0,False,2.99e-06,0.0,False,1e-20,0.1033,0.0,False,0.75,0.1033,0.0,False,0.75,-0.00221,0.0,False,0.0,-0.00221,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.75,0.0,0.0,False,0.75,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7551,7551.0,1,1,3940.5195,8176.685336,0.0,False,1.44e-10,0.0,False,1e-20,0.0464,0.0,False,0.39,0.0464,0.0,False,0.39,-0.009495,0.0,False,0.0,-0.009495,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.39,0.0,0.0,False,0.39,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7552,7552.0,1,1,3237.9174,8176.711769,0.0,False,7.22e-09,0.0,False,1e-20,0.0974,0.0,False,0.74,0.0974,0.0,False,0.74,-0.00577,0.0,False,0.0,-0.00577,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.74,0.0,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7553,7553.0,1,1,3083.8653,8176.753717,0.0,False,4e-09,0.0,False,1e-20,0.0272,0.0,False,0.21,0.0272,0.0,False,0.21,-0.02163,0.0,False,0.0,-0.02163,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.21,0.0,0.0,False,0.21,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7554,7554.0,1,1,2124.9514,8176.7872,0.0,False,3e-09,0.0,False,1e-20,0.0545,0.0,False,0.55,0.0545,0.0,False,0.55,-0.03463,0.0,False,0.0,-0.03463,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.55,0.0,0.0,False,0.55,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7555,7555.0,1,1,3291.1485,8176.819255,0.0,False,3.2499999999999996e-10,0.0,False,1e-20,0.0189,0.0,False,0.17,0.0189,0.0,False,0.17,-0.01111,0.0,False,0.0,-0.01111,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.17,0.0,0.0,False,0.17,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7556,7556.0,1,1,1960.2074,8176.905059,0.0,False,2.61e-10,0.0,False,1e-20,0.0411,0.0,False,0.41,0.0411,0.0,False,0.41,-0.01146,0.0,False,0.0,-0.01146,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.41,0.0,0.0,False,0.41,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7557,7557.0,1,1,3383.2654,8176.934404,0.0,False,1.44e-09,0.0,False,1e-20,0.0623,0.0,False,0.57,0.0623,0.0,False,0.57,-0.04,0.0,False,0.0,-0.04,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.57,0.0,0.0,False,0.57,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7558,7558.0,1,1,285.2193,8177.243798,0.0,False,5.87e-08,0.0,False,1e-20,0.0974,0.0,False,0.74,0.0974,0.0,False,0.74,-0.01648,0.0,False,0.0,-0.01648,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.74,0.0,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7559,7559.0,1,1,2552.8797,8177.324347,0.0,False,1.25e-10,0.0,False,1e-20,0.088,0.0,False,0.72,0.088,0.0,False,0.72,-0.02579,0.0,False,0.0,-0.02579,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.72,0.0,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7560,7560.0,1,1,2586.5298,8177.427903,0.0,False,4.95e-10,0.0,False,1e-20,0.043,0.0,False,0.36,0.043,0.0,False,0.36,-0.009495,0.0,False,0.0,-0.009495,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.36,0.0,0.0,False,0.36,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7561,7561.0,1,1,1631.383,8177.766105,0.0,False,2.05e-09,0.0,False,1e-20,0.0632,0.0,False,0.61,0.0632,0.0,False,0.61,-0.02569,0.0,False,0.0,-0.02569,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.61,0.0,0.0,False,0.61,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7562,7562.0,1,1,4027.506,8177.854673,0.0,False,1.2900000000000002e-10,0.0,False,1e-20,0.0257,0.0,False,0.19,0.0257,0.0,False,0.19,-0.01682,0.0,False,0.0,-0.01682,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.19,0.0,0.0,False,0.19,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7563,7563.0,1,1,4188.3943,8177.875242,0.0,False,1.76e-10,0.0,False,1e-20,0.0749,0.0,False,0.66,0.0749,0.0,False,0.66,-0.01241,0.0,False,0.0,-0.01241,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.66,0.0,0.0,False,0.66,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7564,7564.0,1,1,1114.5499,8178.147878,0.0,False,5.82e-08,0.0,False,1e-20,0.0797,0.0,False,0.7,0.0797,0.0,False,0.7,-0.00574,0.0,False,0.0,-0.00574,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.7,0.0,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7565,7565.0,1,1,2551.4835,8178.235263,0.0,False,9.33e-10,0.0,False,1e-20,0.0427,0.0,False,0.45,0.0427,0.0,False,0.45,-0.00369,0.0,False,0.0,-0.00369,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.45,0.0,0.0,False,0.45,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7566,7566.0,1,1,1590.6907,8178.25919,0.0,False,1.4599999999999999e-10,0.0,False,1e-20,0.0675,0.0,False,0.66,0.0675,0.0,False,0.66,-0.00992,0.0,False,0.0,-0.00992,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.66,0.0,0.0,False,0.66,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7567,7567.0,1,1,3299.9911,8178.431561,0.0,False,5.12e-10,0.0,False,1e-20,0.0881,0.0,False,0.73,0.0881,0.0,False,0.73,-0.009495,0.0,False,0.0,-0.009495,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7568,7568.0,1,1,3752.4162,8178.524118,0.0,False,2.49e-10,0.0,False,1e-20,0.0298,0.0,False,0.3,0.0298,0.0,False,0.3,-0.01137,0.0,False,0.0,-0.01137,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.3,0.0,0.0,False,0.3,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7569,7569.0,1,1,1843.0296,8178.624897,0.0,False,4.86e-08,0.0,False,1e-20,0.0592,0.0,False,0.56,0.0592,0.0,False,0.56,-0.03855,0.0,False,0.0,-0.03855,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.56,0.0,0.0,False,0.56,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7570,7570.0,1,1,2225.4691,8178.62964,0.0,False,1.0900000000000002e-08,0.0,False,1e-20,0.0553,0.0,False,0.62,0.0553,0.0,False,0.62,-0.00465,0.0,False,0.0,-0.00465,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.62,0.0,0.0,False,0.62,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7571,7571.0,1,1,2225.4691,8178.662287,0.0,False,3.6499999999999996e-09,0.0,False,1e-20,0.0555,0.0,False,0.62,0.0555,0.0,False,0.62,-0.00449,0.0,False,0.0,-0.00449,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.62,0.0,0.0,False,0.62,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7572,7572.0,1,1,3317.2106,8178.789428,0.0,False,1.46e-09,0.0,False,1e-20,0.095,0.0,False,0.73,0.095,0.0,False,0.73,-0.00395,0.0,False,0.0,-0.00395,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7573,7573.0,1,1,3289.2425,8178.817927,0.0,False,4.280000000000001e-09,0.0,False,1e-20,0.0958,0.0,False,0.73,0.0958,0.0,False,0.73,-0.003935,0.0,False,0.0,-0.003935,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7574,7574.0,1,1,1774.7511,8178.863162,0.0,False,2.1100000000000004e-09,0.0,False,1e-20,0.0394,0.0,False,0.44,0.0394,0.0,False,0.44,-0.02086,0.0,False,0.0,-0.02086,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.44,0.0,0.0,False,0.44,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7575,7575.0,1,1,982.9117,8178.940321,0.0,False,1.56e-09,0.0,False,1e-20,0.0788,0.0,False,0.71,0.0788,0.0,False,0.71,-0.00177,0.0,False,0.0,-0.00177,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
7576,7576.0,1,1,325.3479,8179.022909,0.0,False,0.000619,0.0,False,1e-20,0.087,0.0,False,0.68,0.087,0.0,False,0.68,-0.00919,0.0,False,0.0,-0.00919,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.68,0.0,0.0,False,0.68,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
