 21 6200.707512 3.458E-25 6.079E-03.08340.114  679.09900.68-.003960       3 1 1 13       0 1 1 01                    R  5e     3666632429 9 9 711    13.0   11.0,10884723,#,0.010022,#,0.010022,#,#,#,#,#,#,#,#,-0.004103,0.71,#,0.013574,#,0.013574,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1315,#,#,0.58,#,#,#,0.0624,#,0.3,0.1293,0.77,ElecStateLabel=X;v1=3;v2=1;l2=1;v3=1;J=6;r=3;kronigParity=e,ElecStateLabel=X;v1=0;v2=1;l2=1;v3=0;J=5;r=1;parity=-;kronigParity=e
 21 6200.720057 3.494E-28 5.264E-06.08010.109  702.53630.68-.005165       4 2 2 02       0 1 1 01                    P  9e     3666632429 9 9 711    17.0   19.0,10884724,#,0.0,#,0.0,#,#,#,#,#,#,#,#,-0.004389,0.69,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1263,#,#,0.58,#,#,#,0.0606,#,0.3,0.1284,0.78,ElecStateLabel=X;v1=4;v2=2;l2=2;v3=0;J=8;r=2;kronigParity=e,ElecStateLabel=X;v1=0;v2=1;l2=1;v3=0;J=9;r=1;parity=-;kronigParity=e
 21 6200.733863 3.493E-30 2.678E-03.06750.081 3248.17930.75-.006565       6 1 1 03       2 0 0 02                    R 38e     3366632430 9 9 711    79.0   77.0,10884725,#,-0.007247,#,-0.007247,#,#,#,#,#,#,#,#,-0.006688,0.6,#,-0.009361,#,-0.009361,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1064,#,#,0.58,#,#,#,0.0551,#,0.3,0.1452,0.8,ElecStateLabel=X;v1=6;v2=1;l2=1;v3=0;J=39;r=3;kronigParity=e,ElecStateLabel=X;v1=2;v2=0;l2=0;v3=0;J=38;r=2;parity=+;kronigParity=e
 21 6200.894888 1.418E-27 6.965E-03.06570.074 2255.56680.74-.008289       3 2 2 13       0 2 2 01                    R 48e     3665632429 9 9 711    99.0   97.0,10884731,#,-0.009264,#,-0.009264,#,#,#,#,#,#,#,#,-0.008379,0.57,#,-0.010401,#,-0.010401,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1036,#,#,0.58,#,#,#,0.0544,#,0.3,0.1468,0.78,ElecStateLabel=X;v1=3;v2=2;l2=2;v3=1;J=49;r=3;kronigParity=e,ElecStateLabel=X;v1=0;v2=2;l2=2;v3=0;J=48;r=1;parity=+;kronigParity=e
 21 6200.935157 7.506E-30 2.346E-04.06700.079 2604.89030.75-.006755       5 2 2 03       1 1 1 02                    R 41e     3665632429 9 9 711    85.0   83.0,10884733,#,-0.007631,#,-0.007631,#,#,#,#,#,#,#,#,-0.006839,0.59,#,-0.00933,#,-0.00933,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1056,#,#,0.58,#,#,#,0.0549,#,0.3,0.1461,0.8,ElecStateLabel=X;v1=5;v2=2;l2=2;v3=0;J=42;r=3;kronigParity=e,ElecStateLabel=X;v1=1;v2=1;l2=1;v3=0;J=41;r=2;parity=-;kronigParity=e
 52 6200.996448 1.076E-25 7.039E-03.07120.077   22.05490.74-.005293              3              0                    P  3      575663 7 9 5 5 1 8    10.0   14.0,9298904,#,-0.004175,#,-0.004094,#,#,#,#,#,#,#,#,-0.005497,#,#,-0.004557,#,-0.004559,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0703,-0.006426,#,0.66,0.096,-0.004541,0.69,0.0467,-0.000392,0.51,0.094,0.75,ElecStateLabel=X;v=3;J=2,ElecStateLabel=X;v=0;J=3
 21 6201.132850 1.295E-28 8.621E-08.06940.089  316.76990.73-.005858       4 1 1 02       0 0 0 01                    R 28e     3366632429 9 9 711    59.0   57.0,10884738,#,0.00031,#,0.00031,#,#,#,#,#,#,#,#,-0.00599,0.64,#,-1.5e-05,#,-1.5e-05,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1094,#,#,0.58,#,#,#,0.056,#,0.3,0.1404,0.81,ElecStateLabel=X;v1=4;v2=1;l2=1;v3=0;J=29;r=2;kronigParity=e,ElecStateLabel=X;v1=0;v2=0;l2=0;v3=0;J=28;r=1;parity=+;kronigParity=e
 21 6201.279565 1.200E-27 6.961E-03.06550.074 2293.88680.74-.008352       3 2 2 13       0 2 2 01                    R 49f     4665632429 9 9 711   101.0   99.0,10884743,#,-0.012481,#,-0.012481,#,#,#,#,#,#,#,#,-0.008418,0.57,#,-0.013578,#,-0.013578,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1033,#,#,0.58,#,#,#,0.0544,#,0.3,0.1468,0.78,ElecStateLabel=X;v1=3;v2=2;l2=2;v3=1;J=50;r=3;kronigParity=f,ElecStateLabel=X;v1=0;v2=2;l2=2;v3=0;J=49;r=1;parity=+;kronigParity=f
 21 6201.282005 1.966E-28 2.010E-04.06830.085 1852.34660.74-.006304       5 1 1 02       1 0 0 01                    P 34e     3666632429 9 9 711    67.0   69.0,10884744,#,0.004808,#,0.004808,#,#,#,#,#,#,#,#,-0.006203,0.61,#,0.006672,#,0.006672,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1077,#,#,0.58,#,#,#,0.0555,#,0.3,0.1432,0.81,ElecStateLabel=X;v1=5;v2=1;l2=1;v3=0;J=33;r=2;kronigParity=e,ElecStateLabel=X;v1=1;v2=0;l2=0;v3=0;J=34;r=1;parity=+;kronigParity=e
 21 6201.361966 1.134E-28 1.720E-02.06590.075 2956.98060.74-.008225       4 1 1 13       1 1 1 01                    R 47e     3665632429 9 9 711    97.0   95.0,10884748,#,0.0,#,0.0,#,#,#,#,#,#,#,#,-0.008338,0.58,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1039,#,#,0.58,#,#,#,0.0545,#,0.3,0.1468,0.79,ElecStateLabel=X;v1=4;v2=1;l2=1;v3=1;J=48;r=3;kronigParity=e,ElecStateLabel=X;v1=1;v2=1;l2=1;v3=0;J=47;r=1;parity=-;kronigParity=e
 54 6201.400380 4.205E-31 2.180E-02.07570.081 2120.00920.75-.005275              4              1                    R  1      475663 5 9 5 5 1 8    30.0   18.0,9298905,#,0.0,#,0.0,#,#,#,#,#,#,#,#,-0.005314,#,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0711,-0.005811,#,0.66,0.1009,-0.004414,0.69,0.0472,9.9e-05,0.51,0.0816,0.74,ElecStateLabel=X;v=4;J=2,ElecStateLabel=X;v=1;J=1
 21 6201.410638 1.955E-29 2.739E-05.06750.081 1945.79590.75-.006504       4 3 3 02       0 2 2 01                    P 39f     3666632429 9 9 711    77.0   79.0,10884749,#,0.005057,#,0.005057,#,#,#,#,#,#,#,#,-0.006532,0.6,#,0.00663,#,0.00663,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1064,#,#,0.58,#,#,#,0.0551,#,0.3,0.1452,0.8,ElecStateLabel=X;v1=4;v2=3;l2=3;v3=0;J=38;r=2;kronigParity=f,ElecStateLabel=X;v1=0;v2=2;l2=2;v3=0;J=39;r=1;parity=+;kronigParity=f
 21 6201.437713 8.768E-24 7.301E-03.06920.088  362.78830.74-.007108       3 0 0 13       0 0 0 01                    P 30e     3866632438 9 9 711    59.0   61.0,10884750,#,0.006126,#,0.006126,#,#,#,#,#,#,#,#,-0.007513,0.63,#,0.008243,#,0.008243,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1091,#,#,0.58,#,#,#,0.0559,#,0.3,0.141,0.81,ElecStateLabel=X;v1=3;v2=0;l2=0;v3=1;J=29;r=3;kronigParity=e,ElecStateLabel=X;v1=0;v2=0;l2=0;v3=0;J=30;r=1;parity=+;kronigParity=e
 21 6201.447687 2.472E-28 4.081E-06.08110.111  695.54950.68-.005088       4 2 2 02       0 1 1 01                    P  8f     3666632429 9 9 711    15.0   17.0,10884751,#,0.0,#,0.0,#,#,#,#,#,#,#,#,-0.00429,0.7,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1279,#,#,0.58,#,#,#,0.0611,#,0.3,0.1285,0.77,ElecStateLabel=X;v1=4;v2=2;l2=2;v3=0;J=7;r=2;kronigParity=f,ElecStateLabel=X;v1=0;v2=1;l2=1;v3=0;J=8;r=1;parity=-;kronigParity=f
 21 6201.489883 3.979E-25 6.204E-03.08220.112  683.81240.68-.004165       3 1 1 13       0 1 1 01                    R  6f     4666632429 9 9 711    15.0   13.0,10884752,#,0.01043,#,0.01043,#,#,#,#,#,#,#,#,-0.004251,0.7,#,0.014048,#,0.014048,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1296,#,#,0.58,#,#,#,0.0617,#,0.3,0.1288,0.77,ElecStateLabel=X;v1=3;v2=1;l2=1;v3=1;J=7;r=3;kronigParity=f,ElecStateLabel=X;v1=0;v2=1;l2=1;v3=0;J=6;r=1;parity=-;kronigParity=f
 21 6201.554116 2.884E-28 3.554E-05.06650.077 1475.42300.74-.006693       5 0 0 02       0 1 1 01                    P 45e     3665632429 9 9 711    89.0   91.0,10884755,#,0.003973,#,0.003973,#,#,#,#,#,#,#,#,-0.00694,0.58,#,0.004777,#,0.004777,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1049,#,#,0.58,#,#,#,0.0547,#,0.3,0.1466,0.79,ElecStateLabel=X;v1=5;v2=0;l2=0;v3=0;J=44;r=2;kronigParity=e,ElecStateLabel=X;v1=0;v2=1;l2=1;v3=0;J=45;r=1;parity=-;kronigParity=e
 21 6201.570932 1.686E-26 1.985E-02.06710.080 1925.37750.75-.007752       4 0 0 14       1 0 0 02                    R 40e     3666632429 9 9 711    83.0   81.0,10884756,#,-0.010134,#,-0.010134,#,#,#,#,#,#,#,#,-0.007986,0.59,#,-0.012306,#,-0.012306,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1058,#,#,0.58,#,#,#,0.0549,#,0.3,0.1458,0.8,ElecStateLabel=X;v1=4;v2=0;l2=0;v3=1;J=41;r=4;kronigParity=e,ElecStateLabel=X;v1=1;v2=0;l2=0;v3=0;J=40;r=2;parity=+;kronigParity=e
 21 6201.627059 1.803E-28 1.743E-02.06650.077 2851.22260.74-.008028       4 1 1 13       1 1 1 01                    R 44f     3665632429 9 9 711    91.0   89.0,10884757,#,0.0,#,0.0,#,#,#,#,#,#,#,#,-0.008202,0.58,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1049,#,#,0.58,#,#,#,0.0547,#,0.3,0.1466,0.79,ElecStateLabel=X;v1=4;v2=1;l2=1;v3=1;J=45;r=3;kronigParity=f,ElecStateLabel=X;v1=1;v2=1;l2=1;v3=0;J=44;r=1;parity=-;kronigParity=f
 21 6201.658973 5.635E-30 2.708E-04.06650.077 2707.40490.74-.006937       5 2 2 03       1 1 1 02                    R 44f     3665632429 9 9 711    91.0   89.0,10884758,#,-0.005932,#,-0.005932,#,#,#,#,#,#,#,#,-0.006967,0.58,#,-0.007292,#,-0.007292,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1049,#,#,0.58,#,#,#,0.0547,#,0.3,0.1466,0.79,ElecStateLabel=X;v1=5;v2=2;l2=2;v3=0;J=45;r=3;kronigParity=f,ElecStateLabel=X;v1=1;v2=1;l2=1;v3=0;J=44;r=2;parity=-;kronigParity=f
 21 6201.793740 7.959E-30 2.106E-06.07160.095 1482.95210.71-.006745       3 2 2 13       1 0 0 02                    P 22e     3666632429 9 9 711    43.0   45.0,10884761,#,0.0,#,0.0,#,#,#,#,#,#,#,#,-0.006381,0.69,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1129,#,#,0.58,#,#,#,0.0569,#,0.3,0.1356,0.81,ElecStateLabel=X;v1=3;v2=2;l2=2;v3=1;J=21;r=3;kronigParity=e,ElecStateLabel=X;v1=1;v2=0;l2=0;v3=0;J=22;r=2;parity=+;kronigParity=e
 21 6201.815753 2.593E-30 8.790E-03.06400.070 3627.57880.72-.008381       3 0 0 22       0 0 0 11                    P 57e     3355532430 9 9 711   113.0  115.0,10884762,#,0.005364,#,0.005364,#,#,#,#,#,#,#,#,-0.009071,0.56,#,0.005676,#,0.005676,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1009,#,#,0.58,#,#,#,0.054,#,0.3,0.1459,0.78,ElecStateLabel=X;v1=3;v2=0;l2=0;v3=2;J=56;r=2;kronigParity=e,ElecStateLabel=X;v1=0;v2=0;l2=0;v3=1;J=57;r=1;parity=-;kronigParity=e
 21 6201.828556 1.017E-27 6.997E-03.06530.073 2332.98210.74-.008414       3 2 2 13       0 2 2 01                    R 50e     4655532429 9 9 711   103.0  101.0,10884764,#,-0.009051,#,-0.009051,#,#,#,#,#,#,#,#,-0.008456,0.57,#,-0.010058,#,-0.010058,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.103,#,#,0.58,#,#,#,0.0543,#,0.3,0.1468,0.78,ElecStateLabel=X;v1=3;v2=2;l2=2;v3=1;J=51;r=3;kronigParity=e,ElecStateLabel=X;v1=0;v2=2;l2=2;v3=0;J=50;r=1;parity=+;kronigParity=e
 21 6201.885363 1.643E-30 3.411E-02.07200.096 3791.83360.71-.006653       4 0 0 23       1 0 0 12                    P 21e     3666632429 9 9 711    41.0   43.0,10884766,#,0.0,#,0.0,#,#,#,#,#,#,#,#,-0.006297,0.7,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1135,#,#,0.58,#,#,#,0.0571,#,0.3,0.1348,0.8,ElecStateLabel=X;v1=4;v2=0;l2=0;v3=2;J=20;r=3;kronigParity=e,ElecStateLabel=X;v1=1;v2=0;l2=0;v3=1;J=21;r=2;parity=-;kronigParity=e
 21 6202.086276 8.193E-29 1.724E-02.06550.074 3032.60540.74-.008352       4 1 1 13       1 1 1 01                    R 49e     3665632429 9 9 711   101.0   99.0,10884771,#,0.0,#,0.0,#,#,#,#,#,#,#,#,-0.008418,0.57,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1033,#,#,0.58,#,#,#,0.0544,#,0.3,0.1468,0.78,ElecStateLabel=X;v1=4;v2=1;l2=1;v3=1;J=50;r=3;kronigParity=e,ElecStateLabel=X;v1=1;v2=1;l2=1;v3=0;J=49;r=1;parity=-;kronigParity=e
 21 6202.158348 4.450E-25 6.288E-03.08110.111  689.25530.68-.004355       3 1 1 13       0 1 1 01                    R  7e     3666632429 9 9 711    17.0   15.0,10884774,#,0.006088,#,0.006088,#,#,#,#,#,#,#,#,-0.004399,0.7,#,0.008072,#,0.008072,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1279,#,#,0.58,#,#,#,0.0611,#,0.3,0.1285,0.77,ElecStateLabel=X;v1=3;v2=1;l2=1;v3=1;J=8;r=3;kronigParity=e,ElecStateLabel=X;v1=0;v2=1;l2=1;v3=0;J=7;r=1;parity=-;kronigParity=e
 21 6202.187837 8.536E-28 6.994E-03.06510.072 2372.86130.74-.008476       3 2 2 13       0 2 2 01                    R 51f     4655532429 9 9 711   105.0  103.0,10884776,#,-0.012745,#,-0.012745,#,#,#,#,#,#,#,#,-0.008492,0.57,#,-0.013583,#,-0.013583,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1026,#,#,0.58,#,#,#,0.0543,#,0.3,0.1467,0.78,ElecStateLabel=X;v1=3;v2=2;l2=2;v3=1;J=52;r=3;kronigParity=f,ElecStateLabel=X;v1=0;v2=2;l2=2;v3=0;J=51;r=1;parity=+;kronigParity=f
 21 6202.187973 2.091E-29 2.594E-05.06760.082 1915.27870.75-.006464       4 3 3 02       0 2 2 01                    P 38e     3666632429 9 9 711    75.0   77.0,10884777,#,0.004899,#,0.004899,#,#,#,#,#,#,#,#,-0.006465,0.6,#,0.006435,#,0.006435,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1066,#,#,0.58,#,#,#,0.0552,#,0.3,0.1449,0.8,ElecStateLabel=X;v1=4;v2=3;l2=3;v3=0;J=37;r=2;kronigParity=e,ElecStateLabel=X;v1=0;v2=2;l2=2;v3=0;J=38;r=1;parity=+;kronigParity=e
 21 6202.188205 2.793E-30 2.749E-03.06710.080 3309.66410.75-.006693       6 1 1 03       2 0 0 02                    R 40e     3666632429 9 9 711    83.0   81.0,10884778,#,-0.007741,#,-0.007741,#,#,#,#,#,#,#,#,-0.006791,0.59,#,-0.009688,#,-0.009688,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1058,#,#,0.58,#,#,#,0.0549,#,0.3,0.1458,0.8,ElecStateLabel=X;v1=6;v2=1;l2=1;v3=0;J=41;r=3;kronigParity=e,ElecStateLabel=X;v1=2;v2=0;l2=0;v3=0;J=40;r=2;parity=+;kronigParity=e
 21 6202.264657 1.624E-28 3.001E-06.08220.112  689.25530.68-.005001       4 2 2 02       0 1 1 01                    P  7e     3666632429 9 9 711    13.0   15.0,10884780,#,0.0,#,0.0,#,#,#,#,#,#,#,#,-0.004187,0.7,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1296,#,#,0.58,#,#,#,0.0617,#,0.3,0.1288,0.77,ElecStateLabel=X;v1=4;v2=2;l2=2;v3=0;J=6;r=2;kronigParity=e,ElecStateLabel=X;v1=0;v2=1;l2=1;v3=0;J=7;r=1;parity=-;kronigParity=e
 21 6202.285730 1.450E-30 4.916E-03.06400.070 3627.57880.72-.007253       3 3 3 11       0 0 0 11                    P 57e     3655532429 9 9 711   113.0  115.0,10884781,#,0.0,#,0.0,#,#,#,#,#,#,#,#,-0.007735,0.56,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1009,#,#,0.58,#,#,#,0.054,#,0.3,0.1459,0.78,ElecStateLabel=X;v1=3;v2=3;l2=3;v3=1;J=56;r=1;kronigParity=e,ElecStateLabel=X;v1=0;v2=0;l2=0;v3=1;J=57;r=1;parity=-;kronigParity=e
 21 6202.329061 2.110E-26 2.247E-02.08620.118 1395.98790.69-.005249       4 0 0 13       1 0 0 01                    P  4e     3666632429 9 9 711     7.0    9.0,10884785,#,-0.010604,#,-0.010604,#,#,#,#,#,#,#,#,-0.00448,0.73,#,-0.01443,#,-0.01443,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.1359,#,#,0.58,#,#,#,0.0642,#,0.3,0.1312,0.76,ElecStateLabel=X;v1=4;v2=0;l2=0;v3=1;J=3;r=3;kronigParity=e,ElecStateLabel=X;v1=1;v2=0;l2=0;v3=0;J=4;r=1;parity=+;kronigParity=e
 21 6202.457899 6.176E-30 2.546E-04.06660.077 2671.22530.74-.006877       5 2 2 03       1 1 1 02                    R 43e     3665632429 9 9 711    89.0   87.0,10884789,#,-0.007083,#,-0.007083,#,#,#,#,#,#,#,#,-0.006927,0.58,#,-0.008455,#,-0.008455,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.105,#,#,0.58,#,#,#,0.0547,#,0.3,0.1464,0.79,ElecStateLabel=X;v1=5;v2=2;l2=2;v3=0;J=44;r=3;kronigParity=e,ElecStateLabel=X;v1=1;v2=1;l2=1;v3=0;J=43;r=2;parity=-;kronigParity=e
